0.03	 A0:23	 A1:144	 A2:62	 T:22.20
0.04	 B0:68	 B1:111	 B2:83	 T:nan
0.20	 C0:12	 C1:55	 C2:14	 T:22.60
0.04	 D0:13	 D1:158	 D2:75	 T:nan

0.06	 A0:23	 A1:144	 A2:62	 T:22.20
0.09	 B0:69	 B1:111	 B2:70	 T:nan
0.28	 C0:12	 C1:55	 C2:14	 T:22.60
0.09	 D0:13	 D1:158	 D2:75	 T:nan

0.13	 A0:23	 A1:144	 A2:62	 T:22.20
0.16	 B0:68	 B1:111	 B2:88	 T:nan
0.35	 C0:12	 C1:55	 C2:14	 T:22.60
0.16	 D0:13	 D1:158	 D2:75	 T:nan

0.21	 A0:23	 A1:144	 A2:62	 T:22.20
0.23	 B0:69	 B1:111	 B2:83	 T:nan
0.43	 C0:12	 C1:55	 C2:14	 T:22.60
0.23	 D0:13	 D1:158	 D2:76	 T:nan

0.29	 A0:23	 A1:144	 A2:62	 T:22.20
0.30	 B0:69	 B1:111	 B2:72	 T:nan
0.50	 C0:12	 C1:55	 C2:14	 T:22.60
0.30	 D0:13	 D1:158	 D2:76	 T:nan

0.36	 A0:23	 A1:144	 A2:62	 T:22.20
0.38	 B0:68	 B1:111	 B2:86	 T:nan
0.58	 C0:12	 C1:55	 C2:14	 T:22.60
0.38	 D0:13	 D1:158	 D2:75	 T:nan

0.44	 A0:23	 A1:144	 A2:62	 T:22.20
0.45	 B0:68	 B1:111	 B2:79	 T:nan
0.65	 C0:12	 C1:55	 C2:14	 T:22.60
0.45	 D0:13	 D1:158	 D2:76	 T:nan

0.52	 A0:23	 A1:144	 A2:62	 T:22.20
0.52	 B0:68	 B1:111	 B2:82	 T:nan
0.73	 C0:12	 C1:55	 C2:14	 T:22.60
0.52	 D0:13	 D1:158	 D2:75	 T:nan

0.59	 A0:23	 A1:144	 A2:62	 T:22.20
0.60	 B0:68	 B1:111	 B2:81	 T:nan
0.80	 C0:12	 C1:55	 C2:14	 T:22.60
0.60	 D0:13	 D1:158	 D2:75	 T:nan

0.67	 A0:23	 A1:144	 A2:62	 T:22.20
0.67	 B0:69	 B1:111	 B2:71	 T:nan
0.88	 C0:12	 C1:55	 C2:14	 T:22.60
0.67	 D0:13	 D1:158	 D2:75	 T:nan

0.75	 A0:23	 A1:144	 A2:62	 T:22.20
0.74	 B0:68	 B1:111	 B2:87	 T:nan
0.95	 C0:12	 C1:55	 C2:14	 T:22.60
0.74	 D0:13	 D1:158	 D2:75	 T:nan

0.83	 A0:23	 A1:144	 A2:62	 T:22.20
0.81	 B0:68	 B1:111	 B2:85	 T:nan
1.03	 C0:13	 C1:55	 C2:14	 T:22.60
0.81	 D0:13	 D1:158	 D2:75	 T:nan

0.90	 A0:23	 A1:144	 A2:62	 T:22.20
0.89	 B0:68	 B1:111	 B2:70	 T:nan
1.10	 C0:12	 C1:55	 C2:15	 T:22.60
0.89	 D0:13	 D1:158	 D2:75	 T:nan

0.98	 A0:23	 A1:144	 A2:62	 T:22.20
0.96	 B0:68	 B1:111	 B2:84	 T:nan
1.18	 C0:12	 C1:55	 C2:14	 T:22.60
0.96	 D0:13	 D1:158	 D2:75	 T:nan

1.06	 A0:23	 A1:144	 A2:62	 T:22.20
1.03	 B0:68	 B1:111	 B2:79	 T:nan
1.25	 C0:12	 C1:55	 C2:15	 T:22.60
1.03	 D0:13	 D1:158	 D2:76	 T:nan

1.13	 A0:23	 A1:144	 A2:62	 T:22.20
1.11	 B0:68	 B1:111	 B2:78	 T:nan
1.33	 C0:12	 C1:55	 C2:14	 T:22.60
1.11	 D0:13	 D1:158	 D2:75	 T:nan

1.21	 A0:23	 A1:144	 A2:62	 T:22.20
1.18	 B0:68	 B1:111	 B2:83	 T:nan
1.40	 C0:12	 C1:55	 C2:14	 T:22.60
1.18	 D0:13	 D1:158	 D2:75	 T:nan

1.29	 A0:23	 A1:144	 A2:62	 T:22.20
1.25	 B0:68	 B1:111	 B2:73	 T:nan
1.48	 C0:12	 C1:55	 C2:14	 T:22.60
1.25	 D0:13	 D1:158	 D2:75	 T:nan

1.36	 A0:23	 A1:144	 A2:62	 T:22.20
1.32	 B0:68	 B1:111	 B2:86	 T:nan
1.55	 C0:13	 C1:55	 C2:14	 T:22.60
1.32	 D0:13	 D1:158	 D2:75	 T:nan

1.44	 A0:23	 A1:144	 A2:62	 T:22.20
1.40	 B0:68	 B1:111	 B2:83	 T:nan
1.63	 C0:12	 C1:55	 C2:14	 T:22.60
1.40	 D0:13	 D1:158	 D2:75	 T:nan

1.52	 A0:23	 A1:144	 A2:62	 T:22.20
1.47	 B0:69	 B1:111	 B2:68	 T:nan
1.70	 C0:12	 C1:55	 C2:14	 T:22.60
1.47	 D0:13	 D1:158	 D2:75	 T:nan

1.60	 A0:23	 A1:144	 A2:62	 T:22.20
1.54	 B0:68	 B1:111	 B2:87	 T:nan
1.77	 C0:12	 C1:55	 C2:14	 T:22.60
1.54	 D0:13	 D1:158	 D2:75	 T:nan

1.67	 A0:23	 A1:144	 A2:62	 T:22.20
1.61	 B0:68	 B1:111	 B2:83	 T:nan
1.85	 C0:12	 C1:55	 C2:14	 T:22.60
1.61	 D0:13	 D1:158	 D2:75	 T:nan

1.75	 A0:23	 A1:144	 A2:62	 T:22.20
1.69	 B0:68	 B1:111	 B2:77	 T:nan
1.92	 C0:12	 C1:55	 C2:14	 T:22.60
1.69	 D0:13	 D1:158	 D2:75	 T:nan

1.83	 A0:23	 A1:144	 A2:62	 T:22.20
1.76	 B0:68	 B1:111	 B2:84	 T:nan
2.00	 C0:12	 C1:55	 C2:14	 T:22.60
1.76	 D0:13	 D1:158	 D2:76	 T:nan

1.90	 A0:23	 A1:144	 A2:62	 T:22.20
1.83	 B0:69	 B1:111	 B2:74	 T:nan
2.07	 C0:12	 C1:55	 C2:14	 T:22.60
1.83	 D0:13	 D1:158	 D2:75	 T:nan

1.98	 A0:23	 A1:144	 A2:62	 T:22.20
1.91	 B0:68	 B1:111	 B2:86	 T:nan
2.15	 C0:12	 C1:55	 C2:14	 T:22.60
1.91	 D0:13	 D1:159	 D2:75	 T:nan

2.06	 A0:23	 A1:144	 A2:62	 T:22.20
1.98	 B0:68	 B1:111	 B2:83	 T:nan
2.23	 C0:12	 C1:55	 C2:14	 T:22.60
1.98	 D0:13	 D1:158	 D2:76	 T:nan

2.13	 A0:23	 A1:144	 A2:62	 T:22.20
2.07	 B0:68	 B1:111	 B2:83	 T:nan
2.30	 C0:12	 C1:55	 C2:14	 T:22.60
2.07	 D0:13	 D1:158	 D2:75	 T:nan

2.21	 A0:23	 A1:144	 A2:62	 T:22.20
2.12	 B0:68	 B1:111	 B2:84	 T:nan
2.37	 C0:12	 C1:55	 C2:14	 T:22.60
2.12	 D0:13	 D1:158	 D2:75	 T:nan

2.29	 A0:23	 A1:144	 A2:62	 T:22.20
2.20	 B0:68	 B1:111	 B2:68	 T:nan
2.45	 C0:12	 C1:55	 C2:14	 T:22.60
2.20	 D0:13	 D1:158	 D2:75	 T:nan

2.36	 A0:23	 A1:144	 A2:62	 T:22.20
2.27	 B0:68	 B1:111	 B2:88	 T:nan
2.52	 C0:12	 C1:55	 C2:14	 T:22.60
2.27	 D0:13	 D1:158	 D2:75	 T:nan

2.44	 A0:23	 A1:144	 A2:62	 T:22.20
2.34	 B0:68	 B1:111	 B2:82	 T:nan
2.60	 C0:12	 C1:55	 C2:14	 T:22.60
2.34	 D0:13	 D1:158	 D2:75	 T:nan

2.52	 A0:23	 A1:144	 A2:62	 T:22.20
2.42	 B0:68	 B1:111	 B2:74	 T:nan
2.67	 C0:13	 C1:55	 C2:14	 T:22.60
2.42	 D0:13	 D1:158	 D2:75	 T:nan

2.59	 A0:23	 A1:144	 A2:62	 T:22.20
2.49	 B0:68	 B1:111	 B2:84	 T:nan
2.75	 C0:13	 C1:55	 C2:14	 T:22.60
2.49	 D0:13	 D1:158	 D2:75	 T:nan

2.67	 A0:23	 A1:144	 A2:62	 T:22.20
2.56	 B0:68	 B1:111	 B2:75	 T:nan
2.82	 C0:13	 C1:55	 C2:14	 T:22.60
2.56	 D0:13	 D1:158	 D2:76	 T:nan

2.75	 A0:23	 A1:144	 A2:62	 T:22.20
2.63	 B0:68	 B1:111	 B2:86	 T:nan
2.90	 C0:12	 C1:55	 C2:14	 T:22.60
2.63	 D0:13	 D1:159	 D2:75	 T:nan

2.83	 A0:23	 A1:144	 A2:62	 T:22.20
2.71	 B0:68	 B1:111	 B2:83	 T:nan
2.97	 C0:12	 C1:55	 C2:14	 T:22.60
2.71	 D0:13	 D1:158	 D2:75	 T:nan

2.90	 A0:23	 A1:144	 A2:62	 T:22.20
2.78	 B0:68	 B1:111	 B2:69	 T:nan
3.05	 C0:12	 C1:55	 C2:14	 T:22.60
2.78	 D0:13	 D1:158	 D2:75	 T:nan

2.98	 A0:23	 A1:144	 A2:62	 T:22.20
2.85	 B0:68	 B1:111	 B2:88	 T:nan
3.12	 C0:12	 C1:55	 C2:14	 T:22.60
2.85	 D0:13	 D1:158	 D2:75	 T:nan

3.06	 A0:23	 A1:144	 A2:62	 T:22.20
2.93	 B0:68	 B1:111	 B2:84	 T:nan
3.20	 C0:12	 C1:55	 C2:15	 T:22.60
2.93	 D0:13	 D1:158	 D2:75	 T:nan

3.13	 A0:23	 A1:143	 A2:62	 T:22.20
3.00	 B0:68	 B1:111	 B2:74	 T:nan
3.27	 C0:12	 C1:55	 C2:14	 T:22.60
3.00	 D0:13	 D1:158	 D2:75	 T:nan

3.21	 A0:23	 A1:144	 A2:62	 T:22.20
3.07	 B0:68	 B1:111	 B2:85	 T:nan
3.35	 C0:13	 C1:55	 C2:14	 T:22.60
3.07	 D0:13	 D1:158	 D2:75	 T:nan

3.29	 A0:23	 A1:144	 A2:62	 T:22.20
3.14	 B0:68	 B1:111	 B2:77	 T:nan
3.42	 C0:12	 C1:55	 C2:14	 T:22.60
3.14	 D0:13	 D1:158	 D2:75	 T:nan

3.36	 A0:23	 A1:144	 A2:62	 T:22.20
3.22	 B0:68	 B1:111	 B2:84	 T:nan
3.50	 C0:12	 C1:55	 C2:14	 T:22.60
3.22	 D0:13	 D1:158	 D2:75	 T:nan

3.44	 A0:23	 A1:144	 A2:62	 T:22.20
3.29	 B0:68	 B1:111	 B2:83	 T:nan
3.57	 C0:13	 C1:55	 C2:14	 T:22.60
3.29	 D0:13	 D1:158	 D2:75	 T:nan

3.52	 A0:23	 A1:144	 A2:62	 T:22.20
3.36	 B0:68	 B1:111	 B2:70	 T:nan
3.65	 C0:12	 C1:55	 C2:14	 T:22.60
3.36	 D0:13	 D1:158	 D2:75	 T:nan

3.60	 A0:23	 A1:144	 A2:62	 T:22.20
3.43	 B0:68	 B1:111	 B2:88	 T:nan
3.72	 C0:12	 C1:55	 C2:14	 T:22.60
3.43	 D0:13	 D1:158	 D2:75	 T:nan

3.67	 A0:23	 A1:144	 A2:62	 T:22.20
3.51	 B0:68	 B1:111	 B2:84	 T:nan
3.80	 C0:12	 C1:55	 C2:14	 T:22.60
3.51	 D0:13	 D1:158	 D2:75	 T:nan

3.75	 A0:23	 A1:144	 A2:62	 T:22.20
3.58	 B0:68	 B1:111	 B2:68	 T:nan
3.87	 C0:12	 C1:56	 C2:14	 T:22.60
3.58	 D0:13	 D1:158	 D2:75	 T:nan

3.83	 A0:23	 A1:144	 A2:62	 T:22.20
3.65	 B0:68	 B1:111	 B2:85	 T:nan
3.95	 C0:12	 C1:55	 C2:14	 T:22.60
3.65	 D0:13	 D1:158	 D2:75	 T:nan

3.90	 A0:23	 A1:143	 A2:62	 T:22.20
3.73	 B0:68	 B1:111	 B2:81	 T:nan
4.02	 C0:13	 C1:55	 C2:14	 T:22.60
3.73	 D0:13	 D1:158	 D2:75	 T:nan

3.98	 A0:23	 A1:144	 A2:62	 T:22.20
3.80	 B0:68	 B1:111	 B2:84	 T:nan
4.10	 C0:12	 C1:55	 C2:14	 T:22.60
3.80	 D0:13	 D1:158	 D2:76	 T:nan

4.06	 A0:23	 A1:144	 A2:62	 T:22.20
3.87	 B0:68	 B1:111	 B2:83	 T:nan
4.17	 C0:13	 C1:55	 C2:14	 T:22.60
3.87	 D0:13	 D1:158	 D2:76	 T:nan

4.13	 A0:23	 A1:144	 A2:62	 T:22.20
3.94	 B0:68	 B1:111	 B2:72	 T:nan
4.25	 C0:12	 C1:55	 C2:14	 T:22.60
3.94	 D0:13	 D1:158	 D2:76	 T:nan

4.21	 A0:23	 A1:144	 A2:62	 T:22.20
4.02	 B0:68	 B1:111	 B2:87	 T:nan
4.32	 C0:12	 C1:55	 C2:14	 T:22.60
4.02	 D0:13	 D1:158	 D2:75	 T:nan

4.29	 A0:23	 A1:144	 A2:62	 T:22.20
4.09	 B0:68	 B1:111	 B2:71	 T:nan
4.40	 C0:13	 C1:55	 C2:14	 T:22.60
4.09	 D0:13	 D1:158	 D2:76	 T:nan

4.36	 A0:23	 A1:144	 A2:62	 T:22.20
4.16	 B0:68	 B1:111	 B2:90	 T:nan
4.47	 C0:13	 C1:56	 C2:14	 T:22.60
4.16	 D0:13	 D1:158	 D2:76	 T:nan

4.44	 A0:23	 A1:144	 A2:62	 T:22.20
4.23	 B0:68	 B1:111	 B2:84	 T:nan
4.55	 C0:12	 C1:55	 C2:14	 T:22.60
4.24	 D0:13	 D1:158	 D2:76	 T:nan

4.52	 A0:23	 A1:144	 A2:62	 T:22.20
4.31	 B0:68	 B1:111	 B2:76	 T:nan
4.62	 C0:13	 C1:55	 C2:14	 T:22.60
4.31	 D0:13	 D1:158	 D2:76	 T:nan

4.60	 A0:23	 A1:144	 A2:61	 T:22.20
4.38	 B0:68	 B1:111	 B2:83	 T:nan
4.70	 C0:12	 C1:55	 C2:14	 T:22.60
4.38	 D0:13	 D1:158	 D2:75	 T:nan

4.67	 A0:23	 A1:144	 A2:62	 T:22.20
4.45	 B0:68	 B1:111	 B2:79	 T:nan
4.77	 C0:12	 C1:55	 C2:14	 T:22.60
4.45	 D0:13	 D1:158	 D2:76	 T:nan

4.75	 A0:23	 A1:144	 A2:62	 T:22.20
4.53	 B0:68	 B1:111	 B2:82	 T:nan
4.84	 C0:12	 C1:55	 C2:14	 T:22.60
4.53	 D0:13	 D1:158	 D2:76	 T:nan

4.83	 A0:23	 A1:144	 A2:62	 T:22.20
4.60	 B0:68	 B1:111	 B2:81	 T:nan
4.92	 C0:12	 C1:55	 C2:14	 T:22.60
4.60	 D0:13	 D1:158	 D2:75	 T:nan

4.90	 A0:23	 A1:143	 A2:62	 T:22.20
4.67	 B0:68	 B1:111	 B2:71	 T:nan
4.99	 C0:12	 C1:55	 C2:14	 T:22.60
4.67	 D0:13	 D1:158	 D2:76	 T:nan

4.98	 A0:23	 A1:144	 A2:62	 T:22.20
4.74	 B0:68	 B1:111	 B2:89	 T:nan
5.07	 C0:12	 C1:55	 C2:14	 T:22.60
4.75	 D0:13	 D1:158	 D2:76	 T:nan

5.06	 A0:23	 A1:144	 A2:62	 T:22.20
4.82	 B0:68	 B1:111	 B2:84	 T:nan
5.14	 C0:12	 C1:55	 C2:14	 T:22.60
4.82	 D0:13	 D1:158	 D2:76	 T:nan

5.14	 A0:23	 A1:144	 A2:62	 T:22.20
4.89	 B0:68	 B1:111	 B2:73	 T:nan
5.22	 C0:13	 C1:55	 C2:14	 T:22.60
4.89	 D0:13	 D1:158	 D2:75	 T:nan

5.21	 A0:22	 A1:144	 A2:62	 T:22.20
4.96	 B0:68	 B1:111	 B2:84	 T:nan
5.29	 C0:12	 C1:55	 C2:14	 T:22.60
4.96	 D0:13	 D1:158	 D2:75	 T:nan

5.29	 A0:23	 A1:144	 A2:62	 T:22.20
5.03	 B0:69	 B1:111	 B2:79	 T:nan
5.37	 C0:12	 C1:55	 C2:14	 T:22.60
5.04	 D0:13	 D1:158	 D2:76	 T:nan

5.36	 A0:23	 A1:144	 A2:62	 T:22.20
5.11	 B0:68	 B1:111	 B2:80	 T:nan
5.44	 C0:12	 C1:55	 C2:14	 T:22.60
5.11	 D0:13	 D1:158	 D2:76	 T:nan

5.44	 A0:23	 A1:144	 A2:62	 T:22.20
5.18	 B0:68	 B1:111	 B2:82	 T:nan
5.52	 C0:12	 C1:55	 C2:14	 T:22.60
5.18	 D0:13	 D1:158	 D2:75	 T:nan

5.52	 A0:22	 A1:144	 A2:62	 T:22.20
5.25	 B0:69	 B1:111	 B2:73	 T:nan
5.59	 C0:12	 C1:55	 C2:14	 T:22.60
5.26	 D0:13	 D1:158	 D2:76	 T:nan

5.60	 A0:23	 A1:144	 A2:62	 T:22.20
5.33	 B0:68	 B1:111	 B2:87	 T:nan
5.67	 C0:12	 C1:55	 C2:14	 T:22.60
5.33	 D0:13	 D1:158	 D2:76	 T:nan

5.67	 A0:23	 A1:144	 A2:62	 T:22.20
5.40	 B0:69	 B1:111	 B2:84	 T:nan
5.74	 C0:13	 C1:55	 C2:14	 T:22.60
5.40	 D0:14	 D1:158	 D2:75	 T:nan

5.75	 A0:23	 A1:144	 A2:62	 T:22.20
5.47	 B0:68	 B1:111	 B2:70	 T:nan
5.82	 C0:12	 C1:55	 C2:14	 T:22.60
5.47	 D0:13	 D1:158	 D2:75	 T:nan

5.83	 A0:23	 A1:144	 A2:62	 T:22.20
5.54	 B0:68	 B1:111	 B2:88	 T:nan
5.89	 C0:12	 C1:55	 C2:14	 T:22.60
5.55	 D0:13	 D1:158	 D2:76	 T:nan

5.90	 A0:23	 A1:143	 A2:62	 T:22.20
5.62	 B0:68	 B1:111	 B2:84	 T:nan
5.97	 C0:12	 C1:55	 C2:14	 T:22.60
