0.05	 A0:42	 A1:283	 A2:107	 T:22.20
6.50	 A0:42	 A1:283	 A2:106	 T:22.20
6.40	 B0:61	 B1:102	 B2:30	 T:22.20
6.16	 C0:7	 C1:50	 C2:39	 T:22.20
6.16	 D0:21	 D1:297	 D2:98	 T:nan

6.58	 A0:42	 A1:283	 A2:106	 T:22.20
6.48	 B0:61	 B1:102	 B2:30	 T:22.20
6.24	 C0:7	 C1:50	 C2:39	 T:22.20
6.24	 D0:21	 D1:297	 D2:98	 T:nan

6.66	 A0:42	 A1:283	 A2:106	 T:22.20
6.56	 B0:61	 B1:102	 B2:30	 T:22.20
6.31	 C0:7	 C1:49	 C2:39	 T:22.20
6.31	 D0:21	 D1:297	 D2:98	 T:nan

6.74	 A0:42	 A1:283	 A2:106	 T:22.20
6.63	 B0:61	 B1:102	 B2:30	 T:22.20
6.38	 C0:6	 C1:50	 C2:39	 T:22.20
6.38	 D0:21	 D1:297	 D2:98	 T:nan

6.82	 A0:42	 A1:283	 A2:106	 T:22.20
6.71	 B0:61	 B1:102	 B2:30	 T:22.20
6.45	 C0:6	 C1:50	 C2:39	 T:22.20
6.45	 D0:21	 D1:297	 D2:98	 T:nan

6.89	 A0:42	 A1:283	 A2:106	 T:22.20
6.79	 B0:61	 B1:102	 B2:30	 T:22.20
6.53	 C0:7	 C1:49	 C2:39	 T:22.20
6.53	 D0:21	 D1:297	 D2:98	 T:nan

6.97	 A0:41	 A1:283	 A2:106	 T:22.20
6.86	 B0:61	 B1:102	 B2:30	 T:22.20
6.60	 C0:7	 C1:49	 C2:39	 T:22.20
6.60	 D0:21	 D1:297	 D2:98	 T:nan

7.05	 A0:41	 A1:283	 A2:106	 T:22.20
6.94	 B0:61	 B1:102	 B2:30	 T:22.20
6.67	 C0:7	 C1:50	 C2:40	 T:22.20
6.67	 D0:21	 D1:297	 D2:98	 T:nan

7.13	 A0:42	 A1:283	 A2:106	 T:22.20
7.02	 B0:61	 B1:102	 B2:30	 T:22.20
6.75	 C0:7	 C1:50	 C2:39	 T:22.20
6.75	 D0:21	 D1:297	 D2:98	 T:nan

7.21	 A0:42	 A1:283	 A2:106	 T:22.20
7.09	 B0:61	 B1:102	 B2:30	 T:22.20
6.82	 C0:7	 C1:50	 C2:40	 T:22.20
6.82	 D0:21	 D1:297	 D2:98	 T:nan

7.29	 A0:41	 A1:283	 A2:107	 T:22.20
7.17	 B0:61	 B1:102	 B2:30	 T:22.20
6.89	 C0:6	 C1:49	 C2:40	 T:22.20
6.89	 D0:21	 D1:297	 D2:98	 T:nan

7.37	 A0:41	 A1:283	 A2:106	 T:22.20
7.25	 B0:60	 B1:102	 B2:30	 T:22.20
6.96	 C0:7	 C1:50	 C2:40	 T:22.20
6.96	 D0:21	 D1:297	 D2:98	 T:nan

7.45	 A0:42	 A1:283	 A2:107	 T:22.20
7.32	 B0:60	 B1:102	 B2:30	 T:22.20
7.03	 C0:7	 C1:50	 C2:39	 T:22.20
7.04	 D0:21	 D1:297	 D2:98	 T:nan

7.53	 A0:42	 A1:283	 A2:106	 T:22.20
7.40	 B0:61	 B1:102	 B2:30	 T:22.20
7.11	 C0:7	 C1:50	 C2:39	 T:22.20
7.11	 D0:21	 D1:297	 D2:98	 T:nan

7.61	 A0:42	 A1:283	 A2:106	 T:22.20
7.48	 B0:61	 B1:102	 B2:30	 T:22.20
7.18	 C0:6	 C1:49	 C2:39	 T:22.20
7.18	 D0:21	 D1:297	 D2:98	 T:nan

7.69	 A0:42	 A1:283	 A2:106	 T:22.20
7.56	 B0:61	 B1:102	 B2:30	 T:22.20
7.26	 C0:6	 C1:49	 C2:39	 T:22.20
7.26	 D0:21	 D1:297	 D2:97	 T:nan

7.76	 A0:41	 A1:283	 A2:106	 T:22.20
7.63	 B0:60	 B1:102	 B2:30	 T:22.20
7.33	 C0:6	 C1:49	 C2:39	 T:22.20
7.33	 D0:21	 D1:297	 D2:98	 T:nan

7.84	 A0:42	 A1:283	 A2:106	 T:22.20
7.71	 B0:61	 B1:102	 B2:30	 T:22.20
7.40	 C0:6	 C1:49	 C2:39	 T:22.20
7.40	 D0:21	 D1:297	 D2:98	 T:nan

7.92	 A0:41	 A1:283	 A2:106	 T:22.20
7.79	 B0:61	 B1:102	 B2:30	 T:22.20
7.47	 C0:6	 C1:50	 C2:39	 T:22.20
7.47	 D0:21	 D1:297	 D2:98	 T:nan

8.00	 A0:41	 A1:283	 A2:106	 T:22.20
7.86	 B0:61	 B1:102	 B2:30	 T:22.20
7.55	 C0:6	 C1:50	 C2:39	 T:22.20
7.55	 D0:21	 D1:297	 D2:98	 T:nan

8.09	 A0:41	 A1:283	 A2:106	 T:22.20
7.94	 B0:61	 B1:102	 B2:30	 T:22.20
7.62	 C0:7	 C1:49	 C2:39	 T:22.20
7.62	 D0:21	 D1:297	 D2:98	 T:nan

8.16	 A0:41	 A1:283	 A2:106	 T:22.20
8.03	 B0:60	 B1:102	 B2:30	 T:22.20
7.69	 C0:6	 C1:50	 C2:39	 T:22.20
7.69	 D0:21	 D1:297	 D2:98	 T:nan

8.24	 A0:41	 A1:283	 A2:106	 T:22.20
8.09	 B0:61	 B1:102	 B2:30	 T:22.20
7.76	 C0:6	 C1:49	 C2:39	 T:22.20
7.76	 D0:21	 D1:297	 D2:98	 T:nan

8.31	 A0:42	 A1:283	 A2:106	 T:22.20
8.17	 B0:61	 B1:102	 B2:30	 T:22.20
7.84	 C0:6	 C1:49	 C2:40	 T:22.20
7.84	 D0:21	 D1:297	 D2:98	 T:nan

8.39	 A0:41	 A1:283	 A2:106	 T:22.20
8.25	 B0:60	 B1:102	 B2:30	 T:22.20
7.91	 C0:7	 C1:49	 C2:39	 T:22.20
7.91	 D0:21	 D1:297	 D2:98	 T:nan

8.47	 A0:41	 A1:283	 A2:106	 T:22.20
8.32	 B0:61	 B1:102	 B2:30	 T:22.20
7.98	 C0:6	 C1:49	 C2:39	 T:22.20
7.98	 D0:21	 D1:297	 D2:98	 T:nan

8.55	 A0:42	 A1:283	 A2:106	 T:22.20
8.40	 B0:61	 B1:102	 B2:30	 T:22.20
8.07	 C0:7	 C1:50	 C2:39	 T:22.20
8.07	 D0:21	 D1:297	 D2:98	 T:nan

8.63	 A0:41	 A1:283	 A2:106	 T:22.20
8.48	 B0:60	 B1:102	 B2:30	 T:22.20
8.13	 C0:7	 C1:49	 C2:39	 T:22.20
8.13	 D0:21	 D1:297	 D2:98	 T:nan

8.71	 A0:41	 A1:283	 A2:106	 T:22.20
8.56	 B0:61	 B1:102	 B2:30	 T:22.20
8.20	 C0:6	 C1:49	 C2:39	 T:22.20
8.20	 D0:21	 D1:297	 D2:98	 T:nan

8.79	 A0:41	 A1:283	 A2:106	 T:22.20
8.63	 B0:60	 B1:102	 B2:30	 T:22.20
8.27	 C0:7	 C1:50	 C2:39	 T:22.20
8.27	 D0:21	 D1:297	 D2:98	 T:nan

8.87	 A0:41	 A1:283	 A2:106	 T:22.20
8.71	 B0:61	 B1:102	 B2:30	 T:22.20
8.35	 C0:6	 C1:49	 C2:39	 T:22.20
8.35	 D0:21	 D1:297	 D2:98	 T:nan

8.95	 A0:41	 A1:283	 A2:106	 T:22.20
8.79	 B0:60	 B1:102	 B2:30	 T:22.20
8.42	 C0:6	 C1:50	 C2:39	 T:22.20
8.42	 D0:21	 D1:297	 D2:98	 T:nan

9.03	 A0:41	 A1:283	 A2:106	 T:22.20
8.86	 B0:61	 B1:102	 B2:30	 T:22.20
8.49	 C0:6	 C1:50	 C2:39	 T:22.20
8.49	 D0:21	 D1:297	 D2:98	 T:nan

9.11	 A0:41	 A1:283	 A2:106	 T:22.20
8.94	 B0:60	 B1:102	 B2:30	 T:22.20
8.56	 C0:6	 C1:49	 C2:39	 T:22.20
8.56	 D0:21	 D1:297	 D2:98	 T:nan

9.19	 A0:41	 A1:283	 A2:107	 T:22.20
9.02	 B0:61	 B1:102	 B2:30	 T:22.20
8.64	 C0:6	 C1:49	 C2:39	 T:22.20
8.64	 D0:21	 D1:297	 D2:98	 T:nan

9.26	 A0:41	 A1:283	 A2:106	 T:22.20
9.10	 B0:61	 B1:102	 B2:30	 T:22.20
8.71	 C0:6	 C1:50	 C2:39	 T:22.20
8.71	 D0:21	 D1:297	 D2:98	 T:nan

9.34	 A0:40	 A1:283	 A2:106	 T:22.20
9.17	 B0:61	 B1:102	 B2:30	 T:22.20
8.78	 C0:6	 C1:50	 C2:39	 T:22.20
8.78	 D0:21	 D1:297	 D2:98	 T:nan

9.42	 A0:41	 A1:283	 A2:106	 T:22.20
9.25	 B0:61	 B1:102	 B2:30	 T:22.20
8.85	 C0:7	 C1:49	 C2:39	 T:22.20
8.85	 D0:21	 D1:297	 D2:98	 T:nan

9.50	 A0:41	 A1:283	 A2:106	 T:22.20
9.32	 B0:60	 B1:102	 B2:30	 T:22.20
8.93	 C0:6	 C1:50	 C2:39	 T:22.20
8.93	 D0:21	 D1:297	 D2:98	 T:nan

