Time,C0,C1,C2
44.52,597,679,543
44.55,588,689,526
44.58,587,688,523
44.61,589,689,525
44.65,599,694,530
44.68,591,695,534
44.71,587,689,524
44.74,587,688,523
44.77,591,690,526
44.81,603,702,537
44.84,589,691,527
44.87,587,688,524
44.90,589,689,524
44.94,595,692,528
44.97,595,696,509
45.00,588,689,525
45.03,587,689,524
45.06,592,691,527
45.10,588,703,543
45.13,588,690,526
45.16,588,689,524
45.19,590,690,526
45.22,605,700,537
45.26,589,691,529
45.29,588,689,524
45.32,590,690,525
45.36,601,696,532
45.39,591,693,532
45.42,588,689,524
45.45,589,689,525
45.48,597,693,530
45.52,593,695,534
45.55,588,689,525
45.58,589,689,525
45.61,595,692,529
45.64,595,694,510
45.68,588,689,525
45.71,589,689,525
45.74,596,693,531
45.77,591,693,531
45.81,588,689,524
45.84,591,691,527
45.87,585,679,511
45.90,588,690,526
45.93,589,689,525
45.97,598,695,533
46.00,591,693,530
46.03,588,689,524
46.06,591,691,527
46.10,585,701,545
46.13,588,690,526
46.16,589,689,525
46.19,595,693,530
46.22,593,695,535
46.26,588,689,525
46.29,590,690,526
46.32,602,698,536
46.35,590,691,529
46.39,588,689,525
46.42,591,691,527
46.45,583,677,544
46.48,588,690,527
46.52,588,689,525
46.55,594,692,529
46.58,596,696,523
46.61,588,690,525
46.64,589,690,526
46.68,600,696,534
46.71,591,692,530
46.74,588,689,525
46.77,591,691,527
46.80,587,703,542
46.84,589,690,526
46.87,588,689,525
46.90,593,692,529
46.93,596,697,518
46.97,588,689,525
47.00,589,689,525
47.03,597,693,531
47.06,592,694,533
47.10,588,689,525
47.13,590,690,526
47.16,601,696,534
47.19,590,692,530
47.22,588,689,524
47.26,590,690,526
47.29,606,702,539
47.32,589,691,527
47.35,588,689,524
47.38,591,691,527
47.42,587,675,543
47.45,588,689,525
47.48,588,689,524
47.51,594,692,528
47.55,594,696,526
47.58,587,689,524
47.61,589,689,524
47.64,597,694,531
47.68,591,693,531
47.71,587,689,524
47.74,589,690,525
47.77,602,697,535
47.80,590,691,528
47.84,588,689,523
47.87,590,690,525
47.90,603,702,537
47.93,589,691,527
47.97,588,689,524
48.00,591,691,526
48.03,573,705,541
48.06,589,690,526
48.10,588,689,524
48.13,592,691,527
48.16,590,684,535
48.19,588,690,525
48.22,588,689,524
48.26,594,692,528
48.29,595,697,534
48.32,588,689,525
48.35,589,690,525
48.38,599,695,532
48.42,591,693,530
48.45,588,689,524
48.48,591,691,526
48.51,600,702,539
48.55,589,691,527
48.58,588,689,524
48.61,592,691,527
48.64,593,675,523
48.68,588,690,525
48.71,589,689,524
48.74,595,693,529
48.77,593,695,534
48.80,588,689,523
48.84,590,690,524
48.87,603,698,534
48.90,590,691,527
48.93,588,689,523
48.97,592,691,527
49.00,598,677,537
49.03,588,690,525
49.06,589,690,523
49.09,599,695,532
49.13,590,692,527
49.16,588,689,523
49.19,593,692,527
49.22,595,695,533
49.26,588,689,523
49.29,592,691,526
49.32,597,697,531
49.35,588,689,523
49.38,591,691,526
49.42,598,692,523
49.45,588,689,523
49.48,591,691,527
49.51,596,690,531
49.55,588,689,522
49.58,591,691,526
49.61,597,697,535
49.64,589,689,523
49.68,592,691,526
49.71,596,697,534
49.74,588,689,523
49.77,592,691,527
49.80,595,695,531
49.84,588,689,523
49.87,593,692,527
49.90,593,694,530
49.93,589,689,523
49.97,594,693,529
50.00,592,693,528
50.03,589,689,524
50.06,596,694,531
50.09,591,691,527
50.13,589,690,524
50.16,598,695,533
50.19,590,691,525
50.22,589,690,524
50.25,599,696,534
50.29,590,691,526
50.32,589,690,525
50.35,599,696,534
50.38,590,691,525
50.42,589,690,524
50.45,601,699,537
50.48,589,690,525
50.51,590,690,525
50.54,573,701,539
50.58,589,689,525
50.61,591,691,526
50.64,597,691,533
50.67,588,689,524
50.71,592,691,527
50.74,597,697,535
50.77,589,689,524
50.80,591,691,526
50.84,598,696,516
50.87,589,689,524
50.90,591,691,526
50.93,590,678,533
50.96,589,690,523
51.00,591,690,525
51.03,604,705,542
51.06,589,690,525
51.09,590,690,524
51.13,604,700,538
51.16,590,690,525
51.19,590,690,524
51.22,600,697,534
51.25,591,691,527
51.29,589,689,524
51.32,596,693,530
51.35,593,693,530
51.38,589,689,524
51.42,593,692,527
51.45,597,696,535
51.48,589,689,524
51.51,591,691,526
51.54,575,675,516
51.58,589,690,524
51.61,590,690,525
51.64,604,700,537
51.67,590,691,526
51.71,589,689,523
51.74,595,693,528
51.77,593,694,531
51.80,589,689,523
51.83,592,691,526
51.87,597,686,522
51.90,589,689,523
51.93,591,690,525
51.96,605,705,541
52.00,589,690,523
52.03,590,690,523
52.06,600,696,532
52.09,591,691,526
52.12,589,689,523
52.16,594,692,527
52.19,594,695,532
52.22,589,689,522
52.25,591,691,525
52.29,589,706,541
52.32,589,690,523
52.35,589,689,523
52.38,598,694,531
52.42,591,693,528
52.45,589,689,522
52.48,593,692,527
52.51,595,695,532
52.54,589,689,523
52.58,592,691,526
52.61,598,692,519
52.64,589,689,523
52.67,591,691,525
52.71,581,681,512
52.74,589,690,522
52.77,591,690,524
52.80,605,704,540
52.83,589,690,524
52.87,590,690,524
52.90,604,701,538
52.93,590,691,525
52.96,589,690,524
53.00,599,696,533
53.03,591,692,526
53.06,589,690,524
53.09,597,694,531
53.12,591,692,527
53.16,589,690,524
53.19,596,694,531
53.22,592,692,528
53.25,590,690,524
53.29,596,694,531
53.32,592,692,528
53.35,590,690,524
53.38,596,694,530
53.41,592,692,528
53.45,589,690,524
53.48,596,693,530
53.51,592,693,528
53.54,589,690,524
53.58,596,693,530
53.61,592,693,528
53.64,589,690,524
53.67,595,693,529
53.70,593,693,528
53.74,589,690,524
53.77,595,692,528
53.80,593,694,530
53.83,589,690,523
53.87,594,692,528
53.90,596,696,533
53.93,589,690,524
53.96,593,691,527
53.99,598,697,536
54.03,589,690,524
54.06,592,691,526
54.09,597,689,507
54.12,589,690,524
54.16,591,691,526
54.19,574,705,543
54.22,590,690,525
54.25,590,691,525
54.29,604,699,537
54.32,591,691,526
54.35,590,690,524
54.38,596,694,530
54.41,593,694,530
54.45,590,690,524
54.48,593,691,527
54.51,596,685,526
54.54,590,690,525
54.58,591,690,524
54.61,602,697,533
54.64,591,692,528
54.67,590,690,524
54.70,594,692,527
54.74,598,690,522
54.77,590,690,524
54.80,591,690,525
54.83,603,698,534
54.87,591,692,528
54.90,589,690,524
54.93,593,692,527
54.96,595,681,538
54.99,590,691,525
55.03,590,690,524
55.06,599,695,531
55.09,592,693,528
55.12,589,690,524
55.15,593,692,526
55.19,588,687,532
55.22,590,691,525
55.25,590,690,524
55.28,597,694,530
55.32,594,695,532
55.35,589,690,524
55.38,591,692,525
55.41,606,703,537
55.45,591,693,527
55.48,590,692,524
55.51,593,696,527
55.54,595,696,543
55.57,590,695,525
55.61,590,694,524
55.64,594,698,528
55.67,597,700,528
55.70,589,694,524
55.74,591,694,525
55.77,602,702,535
55.80,591,697,527
55.83,590,695,524
55.87,595,697,528
55.90,594,699,532
55.93,589,695,524
55.96,592,696,526
55.99,592,684,537
56.03,590,692,524
56.06,591,695,525
56.09,605,702,537
56.12,591,694,526
56.15,590,694,524
56.19,597,698,530
56.22,593,698,530
56.25,589,694,524
56.28,593,695,527
56.31,599,698,509
56.35,590,692,524
56.38,591,693,525
56.41,604,699,535
56.44,591,692,527
56.48,590,690,524
56.51,594,692,528
56.54,598,696,531
56.57,590,690,524
56.61,591,691,525
56.64,603,698,535
56.67,591,692,527
56.70,589,689,524
56.74,593,692,527
56.77,599,688,520
56.80,590,690,524
56.83,591,690,524
56.86,602,697,534
56.90,591,691,527
56.93,589,690,523
56.96,594,692,527
56.99,598,693,525
57.03,590,690,524
57.06,591,691,524
57.09,602,697,533
57.12,592,693,528
57.15,590,690,523
57.19,593,692,526
57.22,578,692,542
57.25,590,691,525
57.28,590,690,524
57.31,595,693,527
57.35,599,688,518
57.38,590,691,525
57.41,590,690,524
57.44,596,693,528
57.48,596,697,533
57.51,590,691,524
57.54,590,691,524
57.57,598,695,529
57.61,595,697,534
57.64,590,691,524
57.67,591,692,524
57.70,601,698,532
57.74,592,695,530
57.77,590,692,524
57.80,592,694,525
57.83,605,704,536
57.86,591,693,527
57.90,590,691,524
57.93,592,692,526
57.96,600,705,540
57.99,591,692,526
58.02,590,691,523
58.06,593,692,526
58.09,601,705,539
58.12,591,693,527
58.15,589,691,523
58.19,592,692,525
58.22,606,703,535
58.25,591,693,528
58.28,589,690,523
58.31,591,691,525
58.35,603,696,532
58.38,593,693,531
58.41,589,689,523
58.44,591,689,524
58.48,599,693,529
58.51,595,695,535
58.54,589,689,524
58.57,590,688,523
58.61,596,691,528
58.64,598,693,514
58.67,590,689,525
58.70,590,688,523
58.73,595,691,527
58.77,600,682,539
58.80,590,689,525
58.83,590,688,523
58.86,594,690,526
58.90,585,704,542
58.93,591,690,526
58.96,590,689,524
58.99,593,690,526
59.02,607,700,537
59.06,591,691,528
59.09,590,689,524
59.12,592,689,525
59.15,605,697,534
59.19,593,692,530
59.22,590,689,524
59.25,592,690,525
59.28,604,697,533
59.31,593,692,529
59.35,590,689,524
59.38,592,690,525
59.41,605,700,537
59.44,592,691,527
59.47,590,689,524
59.51,594,691,526
59.54,575,705,542
59.57,591,690,526
59.60,590,689,524
59.64,595,692,527
59.67,599,690,511
59.70,591,690,525
59.73,591,690,524
59.77,597,693,529
59.80,597,697,524
59.83,590,690,525
59.86,591,690,525
59.89,598,693,529
59.93,596,696,532
59.96,591,689,525
59.99,591,690,525
60.02,600,694,530
60.06,595,695,535
60.09,591,690,525
60.12,592,690,525
60.15,600,694,530
60.18,596,695,535
60.22,591,690,525
60.25,592,690,525
60.28,599,693,530
60.31,596,697,531
60.35,591,690,525
60.38,592,689,525
60.41,597,693,529
60.44,598,696,508
60.47,591,690,525
60.51,591,689,524
60.54,596,692,527
60.57,596,681,537
60.60,591,691,526
60.64,591,689,524
60.67,594,691,527
60.70,591,704,541
60.73,591,691,527
60.77,591,689,524
60.80,594,691,527
60.83,588,676,542
60.86,591,690,525
60.89,591,689,524
60.93,598,693,530
60.96,595,694,531
60.99,591,689,524
61.02,593,691,526
61.06,600,705,542
61.09,591,690,526
61.12,591,690,525
61.15,599,694,531
61.18,594,693,531
61.22,591,689,524
61.25,594,691,527
61.28,592,679,537
61.31,591,690,525
61.35,592,690,525
61.38,603,697,534
61.41,593,692,527
61.44,591,689,524
61.47,595,692,528
61.51,598,696,536
61.54,591,689,524
61.57,593,690,525
61.60,608,701,539
61.63,592,691,527
61.67,591,689,524
61.70,595,692,528
61.73,599,697,524
61.76,591,690,525
61.80,592,690,525
61.83,604,697,534
61.86,593,692,529
61.89,591,689,524
61.93,594,691,527
61.96,587,705,542
61.99,591,691,526
62.02,591,690,524
62.06,596,692,528
62.09,598,697,532
62.12,591,690,525
62.15,592,690,525
62.18,602,696,532
62.22,593,693,529
62.25,591,689,524
62.28,594,691,526
62.31,578,705,543
62.35,591,691,526
62.38,591,689,524
62.41,596,692,528
62.44,597,696,536
62.47,591,689,524
62.51,592,690,525
62.54,604,697,534
62.57,593,692,529
62.60,591,689,524
62.63,593,691,526
62.67,601,703,540
62.70,592,691,527
62.73,591,689,524
62.76,595,691,527
62.80,600,680,543
62.83,591,690,525
62.86,591,689,524
62.89,597,693,528
62.93,598,696,531
62.96,591,690,525
62.99,592,690,524
63.02,601,695,531
63.05,594,694,531
63.09,591,689,524
63.12,593,691,526
63.15,606,703,540
63.18,591,691,526
63.22,591,689,524
63.25,596,692,529
63.28,596,696,534
63.31,590,690,524
63.34,593,691,526
63.38,589,705,541
63.41,591,690,525
63.44,592,690,524
63.47,602,696,534
63.51,593,692,527
63.54,591,689,524
63.57,595,692,527
63.60,600,696,507
63.63,591,690,525
63.67,591,690,524
63.70,600,694,530
63.73,595,695,533
63.76,590,689,524
63.80,592,690,525
63.83,603,696,532
63.86,593,693,530
63.89,590,689,524
63.93,592,690,525
63.96,606,699,535
63.99,592,692,527
64.02,591,689,524
64.05,594,691,527
64.09,600,692,506
64.12,591,690,524
64.15,592,691,525
64.18,598,705,542
64.21,591,690,525
64.25,591,690,525
64.28,605,699,538
64.31,591,691,526
64.34,592,690,524
64.37,603,698,536
64.41,592,691,526
64.44,591,690,525
64.47,604,699,536
64.50,592,691,526
64.54,592,690,525
64.57,604,699,537
64.60,592,691,526
64.63,591,690,524
64.67,602,697,534
64.70,592,692,526
64.73,591,690,524
64.76,599,695,531
64.79,593,693,527
64.83,591,690,524
64.86,597,695,530
64.89,594,694,528
64.92,591,691,524
64.96,596,695,529
64.99,595,697,530
65.02,591,692,524
65.05,595,692,528
65.08,597,695,533
65.12,591,689,524
65.15,594,690,527
65.18,600,696,534
65.21,591,689,524
65.25,593,690,526
65.28,587,678,532
65.31,591,689,524
65.34,593,689,525
65.37,604,702,541
65.41,592,689,525
65.44,592,688,524
65.47,601,694,532
65.50,593,691,528
65.54,591,688,524
65.57,595,690,527
65.60,599,688,516
65.63,591,688,525
65.67,592,689,525
65.70,604,696,534
65.73,593,690,528
65.76,591,688,524
65.79,596,690,528
65.83,599,695,528
65.86,591,688,524
65.89,593,689,525
65.92,608,701,541
65.95,592,689,525
65.99,591,688,524
66.02,600,694,532
66.05,593,691,528
66.08,591,688,524
66.12,596,691,528
66.15,596,693,532
66.18,591,688,524
66.21,594,690,526
66.25,601,681,514
66.28,591,688,524
66.31,592,689,525
66.34,607,700,539
66.37,592,689,526
66.41,591,688,524
66.44,598,692,530
66.47,595,693,530
66.50,591,688,524
66.54,594,689,526
66.57,590,678,539
66.60,592,689,526
66.63,592,689,526
66.66,605,697,536
66.70,593,690,527
66.73,592,689,525
66.76,598,692,530
66.79,595,692,530
66.83,591,689,524
66.86,595,691,527
66.89,600,694,528
66.92,591,689,525
66.95,593,689,526
66.99,607,701,539
67.02,592,690,526
67.05,591,689,524
67.08,598,692,529
67.12,595,693,531
67.15,590,688,524
67.18,593,690,526
67.21,580,698,536
67.25,590,689,525
67.28,591,689,524
67.31,600,694,532
67.34,593,691,528
67.37,590,688,524
67.41,594,690,526
67.44,594,679,535
67.47,591,689,524
67.50,591,689,524
67.54,604,697,535
67.57,592,690,526
67.60,591,689,524
67.63,598,693,531
67.66,593,691,528
67.70,590,688,524
67.73,595,691,528
67.76,596,694,532
67.79,590,688,523
67.82,593,690,526
67.86,600,689,507
67.89,590,689,524
67.92,592,690,525
67.95,605,702,540
67.99,591,690,525
68.02,591,689,524
68.05,600,695,532
68.08,592,691,527
68.12,590,689,524
68.15,595,692,528
68.18,595,694,531
68.21,590,689,524
68.25,594,691,527
68.28,599,697,528
68.31,590,689,524
68.34,592,690,526
68.37,582,699,542
68.41,590,689,524
68.44,591,690,525
68.47,607,701,540
68.50,591,690,525
68.54,591,690,524
68.57,601,696,533
68.60,592,691,527
68.63,590,689,524
68.66,596,692,528
68.70,596,695,533
68.73,590,689,524
68.76,593,691,526
68.79,579,705,544
68.82,591,690,525
68.86,591,690,524
68.89,602,696,534
68.92,592,692,527
68.95,591,690,524
68.99,596,693,529
69.02,595,695,531
69.05,590,690,524
69.08,594,692,527
69.11,600,696,514
69.15,590,689,524
69.18,592,691,525
69.21,582,706,544
69.24,591,690,525
69.28,591,690,525
69.31,604,699,536
69.34,592,691,526
69.37,591,690,524
69.40,598,694,530
69.44,593,693,527
69.47,590,690,524
69.50,595,692,527
69.53,597,696,533
69.57,591,689,524
69.60,594,691,527
69.63,601,689,513
69.66,591,690,524
69.69,593,691,525
69.73,587,706,541
69.76,591,691,524
69.79,592,691,524
69.82,604,698,534
69.86,593,692,527
69.89,591,690,523
69.92,596,693,528
69.95,598,698,534
69.99,591,691,524
70.02,593,692,525
70.05,607,704,538
70.08,592,693,525
70.11,591,693,523
70.15,597,696,528
70.18,598,698,536
70.21,591,691,524
70.24,593,692,525
70.28,608,703,537
70.31,593,695,526
70.34,591,693,524
70.37,596,696,528
70.40,598,701,534
70.44,591,692,523
70.47,594,695,525
70.50,594,709,542
70.53,592,693,525
70.56,592,692,525
70.60,603,699,534
70.63,594,695,527
70.66,592,694,525
70.69,598,697,530
70.73,596,696,530
70.76,592,692,524
70.79,597,694,529
70.82,598,696,533
70.86,592,690,525
70.89,596,693,529
70.92,599,697,534
70.95,592,691,525
70.98,596,693,529
71.02,600,698,536
71.05,592,691,525
71.08,595,693,528
71.11,600,698,536
71.15,592,691,525
71.18,595,693,528
71.21,602,699,529
71.24,592,691,525
71.27,595,692,528
71.31,602,696,529
71.34,592,690,525
71.37,595,692,528
71.40,600,697,536
71.44,591,690,524
71.47,595,692,528
71.50,600,698,536
71.53,591,690,525
71.56,595,692,528
71.60,601,698,530
71.63,591,690,525
71.66,594,692,527
71.69,602,689,516
71.73,592,690,525
71.76,594,692,527
71.79,597,684,524
71.82,592,690,525
71.86,594,691,527
71.89,593,689,524
71.92,592,690,525
71.95,594,691,527
71.98,588,681,529
72.02,592,690,525
72.05,593,691,527
72.08,581,707,546
72.11,592,691,526
72.14,593,691,526
72.18,609,707,544
72.21,592,695,526
72.24,593,691,526
72.27,609,703,542
72.31,592,690,526
72.34,593,690,526
72.37,608,700,540
72.40,593,690,526
72.44,593,689,526
72.47,608,699,540
72.50,593,689,526
72.53,593,689,526
72.56,608,699,541
72.60,593,689,527
72.63,593,689,526
72.66,607,699,541
72.69,593,689,527
72.73,593,689,526
72.76,606,698,539
72.79,593,689,527
72.82,593,688,526
72.86,605,697,538
72.89,593,689,527
72.92,593,688,526
72.95,605,697,539
72.98,593,689,527
73.02,593,688,526
73.05,607,699,541
73.08,593,689,526
73.11,593,689,527
73.14,609,703,545
73.18,592,688,526
73.21,594,689,528
73.24,601,684,519
73.27,592,688,525
73.31,596,690,529
73.34,598,693,533
73.37,592,688,526
73.40,598,692,532
73.44,595,690,528
73.47,592,688,526
73.50,603,696,537
73.53,593,689,527
73.56,593,688,526
73.60,607,703,544
73.63,592,688,525
73.66,593,689,527
73.69,582,673,512
73.72,591,687,525
73.76,595,689,528
73.79,600,696,536
73.82,591,688,525
73.85,596,690,529
73.89,598,693,533
73.92,592,688,525
73.95,597,691,529
73.98,597,692,531
74.01,592,688,525
74.05,597,691,530
74.08,596,692,531
74.11,592,688,525
74.14,597,691,530
74.18,596,692,531
74.21,592,688,525
74.24,597,691,530
74.27,596,691,530
74.31,592,688,525
74.34,598,691,531
74.37,595,691,530
74.40,592,688,525
74.43,598,691,531
74.47,595,691,529
74.50,591,688,525
74.53,598,691,531
74.56,595,691,529
74.60,592,687,525
74.63,598,691,530
74.66,595,691,529
74.69,592,687,525
74.72,598,691,529
74.76,595,691,530
74.79,592,687,524
74.82,597,691,529
74.85,596,692,530
74.89,592,687,524
74.92,597,690,529
74.95,596,692,530
74.98,592,688,524
75.01,597,691,529
75.05,596,692,531
75.08,592,688,524
75.11,597,691,529
75.14,596,692,530
75.18,592,688,524
75.21,597,691,529
75.24,596,692,530
75.27,592,688,524
75.30,597,691,529
75.34,597,692,531
75.37,592,688,524
75.40,597,691,529
75.43,597,693,532
75.47,592,688,523
75.50,597,690,528
75.53,598,693,532
75.56,592,688,525
75.59,597,690,528
75.63,599,694,533
75.66,592,688,525
75.69,596,690,528
75.72,599,695,534
75.76,592,688,524
75.79,596,690,529
75.82,599,695,534
75.85,592,688,525
75.88,596,690,529
75.92,599,694,533
75.95,592,688,524
75.98,597,691,530
76.01,597,693,531
76.05,592,688,524
76.08,599,692,531
76.11,596,691,528
76.14,592,688,524
76.18,600,693,532
76.21,595,690,528
76.24,593,688,525
76.27,601,693,533
76.30,595,690,527
76.34,593,688,525
76.37,602,693,533
76.40,595,690,527
76.43,593,688,525
76.47,601,693,532
76.50,595,691,528
76.53,593,688,524
76.56,599,692,530
76.59,597,693,531
76.63,593,688,524
76.66,596,690,528
76.69,601,696,533
76.72,593,688,525
76.75,595,690,527
76.79,592,675,507
76.82,593,688,525
76.85,594,689,526
76.88,609,703,541
76.92,593,688,525
76.95,593,688,525
76.98,606,697,536
77.01,593,689,526
77.05,592,687,524
77.08,600,692,531
77.11,595,691,529
77.14,592,687,524
77.18,597,690,528
77.21,598,694,533
77.24,592,688,524
77.27,595,690,527
77.30,600,692,526
77.34,592,688,525
77.37,595,689,526
77.40,583,689,543
77.43,592,688,525
77.46,594,689,525
77.50,608,701,542
77.53,593,689,525
77.56,593,688,525
77.59,606,697,537
77.63,594,689,526
77.66,593,688,525
77.69,602,693,532
77.72,595,690,527
77.75,593,687,523
77.79,598,691,528
77.82,598,693,532
77.85,593,688,523
77.88,596,690,527
77.92,602,693,523
77.95,593,688,524
77.98,595,689,526
78.01,578,697,532
78.05,593,688,525
78.08,594,689,525
78.11,611,703,542
78.14,594,689,525
78.18,594,688,525
78.21,607,698,537
78.24,594,689,526
78.27,593,688,524
78.30,603,694,533
78.34,595,690,528
78.37,593,688,524
78.40,599,692,530
78.43,597,692,530
78.46,593,688,524
78.50,597,691,528
78.53,599,694,533
78.56,593,688,524
78.59,596,690,527
78.63,601,696,533
78.66,593,687,524
78.69,596,690,526
78.72,603,679,510
78.75,593,688,524
78.79,594,689,525
78.82,608,703,542
78.85,593,689,525
78.88,593,688,524
78.92,604,695,533
78.95,594,690,527
78.98,593,688,523
79.01,598,691,528
79.04,599,694,533
79.08,592,688,524
79.11,595,689,526
79.14,587,695,542
79.17,593,688,524
79.21,594,689,525
79.24,606,705,541
79.27,593,688,524
79.30,595,689,526
79.33,589,686,527
79.37,593,688,524
79.40,596,689,527
79.43,602,696,534
79.46,592,688,523
79.50,595,689,527
79.53,602,695,530
79.56,593,688,523
79.59,596,690,527
79.63,600,683,520
79.66,593,688,524
79.69,595,689,526
79.72,591,692,530
79.75,593,688,525
79.79,594,689,525
79.82,610,702,540
79.85,594,689,525
79.88,594,688,524
79.92,605,695,535
79.95,595,690,526
79.98,593,688,524
80.01,603,694,533
80.04,595,690,527
80.08,594,688,524
80.11,602,693,532
80.14,596,691,527
80.17,593,688,524
80.20,601,693,531
80.24,596,691,529
80.27,593,688,524
80.30,599,692,529
80.33,598,693,531
80.37,593,688,524
80.40,597,691,528
80.43,601,696,535
80.46,593,689,524
80.50,596,690,527
80.53,602,696,534
80.56,593,689,524
80.59,596,690,526
80.62,598,686,510
80.66,593,688,524
80.69,595,690,526
80.72,578,704,544
80.75,593,689,524
80.79,594,689,525
80.82,611,703,542
80.85,593,689,525
80.88,594,689,525
80.91,611,702,541
80.95,593,689,525
80.98,594,689,524
81.01,606,697,536
81.04,594,690,526
81.08,593,689,524
81.11,601,693,531
81.14,596,692,528
81.17,593,689,524
81.20,599,692,529
81.24,599,694,532
81.27,593,689,524
81.30,597,691,527
81.33,602,697,536
81.37,593,689,524
81.40,596,690,526
81.43,586,677,538
81.46,595,691,526
81.50,596,691,526
81.53,610,703,542
81.56,595,691,526
81.59,595,690,525
81.62,608,699,538
81.66,595,691,526
81.69,595,691,525
81.72,610,703,542
81.75,595,691,525
81.79,596,691,526
81.82,592,688,510
81.85,594,690,524
81.88,597,692,528
81.91,600,696,532
81.95,594,690,524
81.98,599,693,530
82.01,597,693,528
82.04,594,690,524
82.07,603,696,534
82.11,595,691,525
82.14,594,690,524
82.17,611,705,543
82.20,594,691,524
82.24,595,691,525
82.27,603,688,519
82.30,593,690,523
82.33,597,692,527
82.37,599,695,530
82.40,593,690,523
82.43,600,694,530
82.46,596,692,526
82.50,594,690,523
82.53,604,698,536
82.56,594,692,524
82.59,595,691,524
82.62,587,706,541
82.66,593,692,523
82.69,596,695,526
82.72,600,697,531
82.75,593,690,523
82.79,600,694,531
82.82,595,693,525
82.85,594,692,524
82.88,610,706,542
82.91,593,692,523
82.95,595,693,525
82.98,603,696,533
83.01,593,689,523
83.04,598,692,528
83.07,597,693,527
83.11,593,689,523
83.14,604,698,535
83.17,594,694,524
83.20,594,692,524
83.24,610,707,543
83.27,593,692,523
83.30,595,693,525
83.33,594,679,507
83.36,593,692,523
83.40,596,693,526
83.43,602,698,534
83.46,593,691,522
83.49,597,692,526
83.53,600,697,532
83.56,593,690,522
83.59,597,693,526
83.62,600,698,532
83.65,593,691,522
83.69,597,694,526
83.72,601,698,532
83.75,593,691,522
83.78,596,693,525
83.82,596,680,509
83.85,593,692,523
83.88,595,692,524
83.91,610,707,540
83.94,594,691,524
83.98,594,691,524
84.01,605,698,533
84.04,595,692,526
84.07,593,690,522
84.11,599,694,528
84.14,598,696,531
84.17,593,692,523
84.20,596,692,526
84.24,602,689,522
84.27,593,691,523
84.30,595,691,525
84.33,607,704,539
84.36,594,690,524
84.40,594,690,524
84.43,607,699,535
84.46,594,691,525
84.49,594,689,523
84.53,601,693,530
84.56,597,692,528
84.59,594,689,523
84.62,598,691,527
84.65,601,696,535
84.69,593,689,523
84.72,596,691,525
84.75,587,694,532
84.78,594,690,524
84.82,595,690,524
84.85,608,699,536
84.88,595,692,526
84.91,594,690,523
84.94,600,693,529
84.98,598,695,531
85.01,593,689,523
85.04,597,692,526
85.07,590,679,518
85.11,594,689,524
85.14,595,690,524
85.17,610,701,538
85.20,594,690,524
85.23,594,690,523
85.27,603,696,531
85.30,596,692,527
85.33,593,690,523
85.36,599,693,528
85.40,599,696,533
85.43,593,689,523
85.46,596,692,526
85.49,589,683,521
85.52,593,691,523
85.56,595,691,523
85.59,609,702,537
85.62,594,692,525
85.65,594,690,523
85.69,601,694,529
85.72,597,694,528
85.75,593,691,523
85.78,599,693,528
85.82,598,694,529
85.85,594,690,523
85.88,600,694,529
85.91,597,694,527
85.94,593,690,523
85.98,601,695,529
86.01,595,694,525
86.04,593,691,523
86.07,603,694,533
86.11,595,689,525
86.14,594,687,524
86.17,605,694,533
86.20,595,689,525
86.23,594,688,523
86.27,604,695,533
86.30,594,690,524
86.33,593,690,523
86.36,602,695,531
86.39,595,690,526
86.43,593,687,522
86.46,599,690,528
86.49,597,690,529
86.52,593,685,522
86.56,597,687,526
86.59,603,688,512
86.62,593,685,523
86.65,595,686,524
86.69,611,699,540
86.72,594,687,524
86.75,594,685,523
86.78,601,690,529
86.81,597,689,529
86.85,593,685,523
86.88,597,687,525
86.91,603,684,510
86.94,593,686,524
86.98,595,686,524
87.01,609,695,536
87.04,595,687,526
87.07,594,685,523
87.11,599,689,528
87.14,599,691,532
87.17,593,685,524
87.20,596,687,526
87.23,581,670,517
87.27,594,686,525
87.30,595,686,525
87.33,609,697,538
87.36,595,687,526
87.39,594,685,524
87.43,602,690,531
87.46,596,689,529
87.49,593,685,524
87.52,598,688,528
87.56,601,693,535
87.59,593,685,523
87.62,596,687,526
87.65,598,686,524
87.69,593,685,523
87.72,595,686,525
87.75,579,673,541
87.78,593,685,524
87.81,595,686,525
87.85,610,698,540
87.88,594,686,525
87.91,594,686,524
87.94,605,692,534
87.97,595,687,527
88.01,594,685,524
88.04,601,689,530
88.07,596,688,528
88.10,593,685,524
88.14,599,688,529
88.17,597,689,530
88.20,593,685,523
88.23,597,687,527
88.26,600,692,534
88.30,593,685,523
88.33,596,687,526
88.36,602,683,524
88.39,593,685,524
88.43,595,686,526
88.46,582,673,509
88.49,593,685,524
88.52,595,686,526
88.56,578,679,542
88.59,593,685,524
88.62,595,686,525
88.65,605,701,543
88.68,594,686,525
88.72,594,686,525
88.75,610,697,540
88.78,594,686,525
88.81,594,685,525
88.85,606,694,537
88.88,594,686,526
88.91,594,685,524
88.94,604,692,534
88.97,595,687,527
89.01,594,685,524
89.04,601,689,530
89.07,597,689,529
89.10,593,685,524
89.14,598,688,528
89.17,600,692,534
89.20,593,685,524
89.23,596,687,527
89.26,594,681,515
89.30,593,685,524
89.33,595,686,525
89.36,611,699,540
89.39,594,686,525
89.43,594,685,524
89.46,603,691,532
89.49,595,688,528
89.52,593,685,524
89.55,598,688,529
