,time,A0,A1,A2
338,10.50,645,563,310
339,10.53,647,557,311
340,10.57,639,563,319
341,10.60,647,564,311
342,10.63,641,563,312
343,10.66,647,566,311
344,10.70,650,562,312
345,10.73,646,564,311
346,10.76,648,562,312
347,10.79,645,564,312
348,10.82,647,562,312
349,10.86,647,563,314
350,10.89,647,569,311
351,10.92,649,563,315
352,10.95,646,565,311
353,10.99,649,562,312
354,11.02,646,564,311
355,11.05,647,562,312
356,11.08,645,563,314
357,11.11,647,567,311
358,11.15,654,563,312
359,11.18,647,558,311
360,11.21,648,563,312
361,11.24,646,565,311
362,11.28,649,562,312
363,11.31,646,564,311
364,11.34,648,562,312
365,11.37,645,564,311
366,11.41,648,562,311
367,11.44,645,563,312
368,11.47,647,562,311
369,11.50,646,563,314
370,11.53,647,567,311
371,11.57,654,563,312
372,11.60,646,566,311
373,11.63,649,562,312
374,11.66,646,564,311
375,11.70,647,563,311
376,11.73,650,563,300
377,11.76,646,565,311
378,11.79,648,562,311
379,11.82,645,563,314
380,11.86,646,564,311
381,11.89,648,562,311
382,11.92,645,563,314
383,11.95,646,566,311
384,11.98,648,562,311
385,12.02,652,563,311
386,12.05,645,564,314
387,12.08,646,565,311
388,12.11,647,570,311
389,12.15,647,562,311
390,12.18,650,562,311
391,12.21,654,563,311
392,12.24,646,563,311
393,12.28,645,563,315
394,12.31,646,563,308
395,12.34,646,564,314
396,12.37,646,564,313
397,12.40,646,564,312
398,12.44,646,564,311
399,12.47,646,564,311
400,12.50,647,565,311
401,12.53,647,565,311
402,12.57,647,561,311
403,12.60,647,567,311
404,12.63,647,563,311
405,12.66,648,562,311
406,12.69,648,562,311
407,12.73,649,562,311
408,12.76,641,562,311
409,12.79,654,563,311
410,12.82,647,563,311
411,12.86,645,563,312
412,12.89,645,563,304
413,12.92,646,564,313
414,12.95,646,564,311
415,12.98,646,565,311
416,13.02,647,564,311
417,13.05,647,569,311
418,13.08,647,563,311
419,13.11,648,562,311
420,13.15,650,562,311
421,13.18,649,562,311
422,13.21,649,563,311
423,13.24,646,563,312
424,13.28,645,563,304
425,13.31,646,564,313
426,13.34,646,564,311
427,13.37,647,563,311
428,13.40,647,566,311
429,13.44,648,562,311
430,13.47,640,562,311
431,13.50,647,563,311
432,13.53,645,563,313
433,13.56,646,564,311
434,13.60,647,559,311
435,13.63,647,562,310
436,13.66,639,562,311
437,13.69,646,563,308
438,13.73,646,564,311
439,13.76,647,559,311
440,13.79,647,562,311
441,13.82,644,563,311
442,13.85,645,563,304
443,13.89,646,564,310
444,13.92,647,566,310
445,13.95,648,562,311
446,13.98,652,563,311
447,14.02,646,564,313
448,14.05,646,565,310
449,14.08,647,566,311
450,14.11,648,562,311
451,14.15,639,563,311
452,14.18,645,563,314
453,14.21,646,564,313
454,14.24,646,565,310
455,14.27,647,560,311
456,14.31,647,562,311
457,14.34,649,562,311
458,14.37,648,563,311
459,14.40,646,563,313
460,14.44,646,565,311
461,14.47,647,567,311
462,14.50,649,562,311
463,14.53,649,563,310
464,14.56,645,564,313
465,14.60,646,565,310
466,14.63,647,564,311
467,14.66,649,562,311
468,14.69,649,563,311
469,14.73,645,564,313
470,14.76,646,565,310
471,14.79,647,567,311
472,14.82,649,562,311
473,14.85,650,563,310
474,14.89,645,563,313
475,14.92,646,565,310
476,14.95,647,564,310
477,14.98,650,562,310
478,15.02,646,563,315
479,15.05,646,564,310
480,15.08,647,570,310
481,15.11,648,562,311
482,15.15,647,563,311
483,15.18,645,564,311
484,15.21,646,556,310
485,15.24,647,562,310
486,15.27,650,563,310
487,15.31,645,564,311
488,15.34,646,557,310
489,15.37,647,562,310
490,15.40,652,563,310
491,15.44,645,564,311
492,15.47,646,556,310
493,15.50,647,562,310
494,15.53,653,563,310
495,15.56,645,564,312
496,15.60,646,566,310
497,15.63,647,564,310
498,15.66,645,562,310
499,15.69,645,563,300
500,15.73,645,564,310
501,15.76,646,557,310
502,15.79,647,562,310
503,15.82,647,563,310
504,15.85,644,563,310
505,15.89,645,565,310
506,15.92,646,568,310
507,15.95,648,562,310
508,15.98,648,563,310
509,16.02,645,564,311
510,16.05,646,566,310
511,16.08,647,563,310
512,16.11,642,562,310
513,16.14,645,563,300
514,16.18,645,564,310
515,16.21,646,569,310
516,16.24,647,562,310
517,16.27,653,563,310
518,16.31,644,563,313
519,16.34,645,565,310
520,16.37,646,564,310
521,16.40,646,562,310
522,16.43,644,563,307
523,16.47,645,564,310
524,16.50,646,566,310
525,16.53,648,562,310
526,16.56,645,563,308
527,16.60,645,565,310
528,16.63,646,563,310
529,16.66,646,562,310
530,16.69,644,563,312
531,16.73,645,565,310
532,16.76,646,562,310
533,16.79,639,563,310
534,16.82,644,563,312
535,16.85,645,565,310
536,16.89,646,563,310
537,16.92,639,562,310
538,16.95,644,563,310
539,16.98,645,564,310
540,17.01,646,569,310
541,17.05,647,562,310
542,17.08,652,563,310
543,17.11,644,563,304
544,17.14,645,564,310
545,17.18,645,560,310
546,17.21,646,563,310
547,17.24,647,562,310
548,17.27,646,563,311
549,17.30,644,563,311
550,17.34,645,565,310
551,17.37,646,564,310
552,17.40,648,562,310
553,17.43,646,563,310
554,17.47,644,564,311
555,17.50,645,561,310
556,17.53,646,562,310
557,17.56,653,562,310
558,17.60,644,563,312
559,17.63,645,565,310
560,17.66,646,562,310
561,17.69,643,563,310
562,17.72,644,563,312
563,17.76,645,566,310
564,17.79,646,562,310
565,17.82,639,563,310
566,17.85,644,563,312
567,17.89,645,563,310
568,17.92,646,562,310
569,17.95,652,563,310
570,17.98,644,564,310
571,18.01,645,556,310
572,18.05,646,562,310
573,18.08,648,563,310
574,18.11,644,563,310
575,18.14,645,557,310
576,18.18,646,562,310
577,18.21,649,563,310
578,18.24,644,563,311
579,18.27,645,563,310
580,18.30,646,562,310
581,18.34,645,562,310
582,18.37,644,563,312
583,18.40,644,565,309
584,18.43,645,564,310
585,18.47,648,562,310
586,18.50,643,563,305
587,18.53,644,564,309
588,18.56,645,561,309
589,18.59,646,562,310
590,18.63,651,563,310
591,18.66,644,563,312
592,18.69,644,565,310
593,18.72,645,563,310
594,18.76,647,562,310
595,18.79,645,563,311
596,18.82,644,563,311
597,18.85,645,565,309
598,18.88,645,564,309
599,18.92,647,562,310
600,18.95,647,563,310
601,18.98,643,563,312
602,19.01,644,565,309
603,19.05,645,565,309
604,19.08,647,562,309
605,19.11,647,563,310
606,19.14,643,563,311
607,19.17,644,565,309
608,19.21,645,564,309
609,19.24,645,562,310
610,19.27,644,563,310
611,19.30,644,564,309
612,19.34,644,556,309
613,19.37,646,562,309
614,19.40,643,562,309
615,19.43,643,563,305
616,19.47,644,564,309
617,19.50,644,556,309
618,19.53,645,562,309
619,19.56,646,562,309
620,19.59,646,563,309
621,19.63,643,563,308
622,19.66,643,564,310
623,19.69,644,565,309
624,19.72,644,558,309
625,19.76,645,565,309
626,19.79,645,562,309
627,19.82,646,562,309
628,19.85,651,562,309
629,19.88,643,563,313
630,19.92,643,563,312
631,19.95,644,564,309
632,19.98,644,559,309
633,20.01,645,563,309
634,20.04,646,562,309
635,20.08,650,563,309
636,20.11,643,563,304
637,20.14,643,564,309
638,20.17,644,561,309
639,20.21,644,564,309
640,20.24,647,562,309
641,20.27,647,562,309
642,20.30,643,563,312
643,20.34,643,564,309
644,20.37,644,569,309
645,20.40,645,561,309
646,20.43,638,562,309
647,20.46,642,563,306
648,20.50,643,563,309
649,20.53,644,563,309
650,20.56,644,562,309
651,20.59,640,562,309
652,20.63,643,563,300
653,20.66,643,563,309
654,20.69,644,565,309
655,20.72,645,561,309
656,20.75,651,562,309
657,20.79,642,563,311
658,20.82,643,565,309
659,20.85,644,562,309
660,20.88,639,562,309
661,20.92,642,563,311
662,20.95,643,565,309
663,20.98,644,562,309
664,21.01,643,562,309
665,21.04,642,563,311
666,21.08,643,565,309
667,21.11,644,561,309
668,21.14,650,562,309
669,21.17,642,563,311
670,21.21,643,564,309
671,21.24,644,561,309
672,21.27,639,562,309
673,21.30,642,563,311
674,21.34,643,565,309
675,21.37,644,563,309
676,21.40,637,562,309
677,21.43,642,563,310
678,21.46,643,564,308
679,21.50,643,564,309
680,21.53,646,562,309
681,21.56,643,563,308
682,21.59,642,563,309
683,21.62,643,569,308
684,21.66,645,561,309
685,21.69,649,562,308
686,21.72,642,563,310
687,21.75,643,564,308
688,21.79,644,562,309
689,21.82,645,562,309
690,21.85,641,563,311
691,21.88,642,564,308
692,21.92,643,567,309
693,21.95,645,561,309
694,21.98,645,562,311
695,22.01,642,563,309
696,22.04,643,556,308
697,22.08,644,561,309
698,22.11,647,562,309
699,22.14,641,563,311
700,22.17,642,564,308
701,22.21,643,567,308
702,22.24,645,561,309
703,22.27,645,562,308
704,22.30,642,563,311
705,22.33,642,565,308
706,22.37,643,565,308
707,22.40,645,561,308
708,22.43,647,562,308
709,22.46,641,563,311
710,22.50,642,564,308
711,22.53,643,568,308
712,22.56,645,561,308
713,22.59,647,562,308
714,22.62,641,563,311
715,22.66,642,564,308
716,22.69,643,562,308
717,22.72,645,561,308
718,22.75,642,562,313
719,22.79,642,563,308
720,22.82,643,567,308
721,22.85,644,561,308
722,22.88,647,562,308
723,22.92,641,563,310
724,22.95,642,565,308
725,22.98,643,562,308
726,23.01,644,562,308
727,23.04,642,562,311
728,23.08,641,563,310
729,23.11,642,564,308
730,23.14,642,568,308
731,23.17,643,561,308
732,23.20,636,562,308
733,23.24,641,562,315
734,23.27,641,563,310
735,23.30,642,564,308
736,23.33,642,569,308
737,23.37,643,561,308
738,23.40,642,561,308
739,23.43,643,562,308
740,23.46,641,562,310
741,23.50,641,563,308
742,23.53,642,565,308
743,23.56,642,568,308
744,23.59,643,562,308
745,23.62,644,561,308
746,23.66,635,561,308
747,23.69,646,562,308
748,23.72,641,562,313
749,23.75,641,563,310
750,23.79,641,563,308
751,23.82,642,561,308
752,23.85,642,565,308
753,23.88,643,561,308
754,23.92,645,561,308
755,23.95,641,562,315
756,23.98,641,563,310
757,24.01,642,564,307
758,24.04,642,567,308
759,24.08,643,561,308
760,24.11,649,562,308
761,24.14,640,562,310
762,24.17,641,563,307
763,24.20,642,568,307
764,24.24,643,561,308
765,24.27,646,562,308
766,24.30,640,563,309
767,24.33,642,559,308
768,24.37,642,561,308
769,24.40,647,561,308
770,24.43,640,562,310
771,24.46,641,564,307
772,24.50,642,563,308
773,24.53,642,561,308
774,24.56,640,562,300
775,24.59,641,563,307
776,24.62,641,561,308
777,24.66,642,561,308
778,24.69,649,562,308
779,24.72,640,562,310
780,24.75,641,564,307
781,24.78,642,564,307
782,24.82,644,561,308
783,24.85,640,562,315
784,24.88,640,563,307
785,24.91,641,555,307
786,24.95,642,561,307
787,24.98,638,561,308
788,25.01,640,562,298
789,25.04,640,563,308
790,25.07,641,562,307
791,25.11,642,562,307
792,25.14,644,561,308
793,25.17,643,562,308
794,25.20,640,562,310
795,25.24,640,563,307
796,25.27,641,568,307
797,25.30,643,561,308
798,25.33,647,562,308
799,25.36,640,562,309
800,25.40,640,563,307
801,25.43,641,566,307
802,25.46,642,561,308
803,25.49,635,561,308
804,25.53,641,562,308
805,25.56,640,562,310
806,25.59,640,563,307
807,25.62,641,568,307
808,25.66,642,560,307
809,25.69,639,561,308
810,25.72,639,562,301
811,25.75,640,563,307
812,25.78,641,559,307
813,25.82,642,561,307
814,25.85,647,561,307
815,25.88,640,562,309
816,25.91,640,563,307
817,25.95,641,566,307
818,25.98,643,561,308
819,26.01,641,562,311
820,26.04,640,563,307
821,26.07,641,568,307
822,26.11,642,561,307
823,26.14,640,562,313
824,26.17,640,563,307
825,26.20,641,566,307
826,26.23,643,561,307
827,26.27,639,562,309
828,26.30,640,564,307
829,26.33,641,561,307
830,26.36,647,561,307
831,26.40,639,562,307
832,26.43,640,559,307
833,26.46,642,561,307
834,26.49,643,562,310
835,26.53,640,562,307
836,26.56,640,555,307
837,26.59,641,560,307
838,26.62,646,561,307
839,26.65,639,562,308
840,26.69,640,563,307
841,26.72,641,567,307
842,26.75,642,561,307
843,26.78,645,561,307
844,26.82,639,562,309
845,26.85,640,563,307
846,26.88,640,567,307
847,26.91,642,560,307
848,26.94,647,561,307
849,26.98,638,562,306
850,27.01,640,563,307
851,27.04,640,558,307
852,27.07,641,560,307
853,27.11,645,561,307
854,27.14,639,562,308
855,27.17,640,563,307
856,27.20,640,567,306
857,27.23,642,561,307
858,27.27,641,562,308
859,27.30,639,562,307
860,27.33,640,567,307
861,27.36,642,561,307
862,27.40,640,562,313
863,27.43,639,563,307
864,27.46,640,567,307
865,27.49,642,561,307
866,27.53,639,561,296
867,27.56,639,563,306
868,27.59,640,565,307
869,27.62,642,561,307
870,27.65,639,562,306
871,27.69,640,563,306
872,27.72,640,561,306
873,27.75,633,561,306
874,27.78,638,562,308
875,27.81,640,554,306
876,27.85,641,560,306
877,27.88,640,561,311
878,27.91,639,563,306
879,27.94,640,563,307
880,27.98,640,561,306
881,28.01,638,562,309
882,28.04,639,563,306
883,28.07,640,560,306
884,28.11,643,561,306
885,28.14,638,562,307
886,28.17,640,565,306
887,28.20,642,561,306
888,28.23,638,561,302
889,28.27,639,563,306
890,28.30,640,562,306
891,28.33,633,561,306
892,28.36,638,562,309
893,28.40,639,564,306
894,28.43,640,561,306
895,28.46,640,561,306
896,28.49,638,562,300
897,28.52,639,563,306
898,28.56,639,566,306
899,28.59,641,560,306
900,28.62,640,561,307
901,28.65,638,562,307
902,28.69,639,560,306
903,28.72,640,560,306
904,28.75,646,561,306
905,28.78,638,562,309
906,28.81,639,563,306
907,28.85,639,564,306
908,28.88,641,560,306
909,28.91,641,561,306
910,28.94,638,562,308
911,28.98,639,564,306
912,29.01,639,561,306
913,29.04,633,561,306
914,29.07,637,561,307
915,29.11,639,563,306
916,29.14,639,562,306
917,29.17,636,561,306
918,29.20,638,562,308
919,29.23,639,564,306
920,29.27,640,560,306
921,29.30,641,561,311
922,29.33,638,562,306
923,29.36,639,561,306
924,29.39,633,561,306
925,29.43,638,562,306
926,29.46,639,567,306
927,29.49,641,560,306
928,29.52,637,561,306
929,29.56,638,563,306
930,29.59,639,561,306
931,29.62,631,561,306
932,29.65,637,562,308
933,29.68,638,563,306
934,29.72,639,562,306
935,29.75,640,561,306
936,29.78,638,561,311
937,29.81,638,562,306
938,29.85,638,562,305
939,29.88,639,561,306
940,29.91,641,561,306
941,29.94,638,561,306
942,29.98,637,562,307
943,30.01,638,564,305
944,30.04,639,562,305
945,30.07,640,560,306
946,30.10,638,561,311
947,30.14,638,562,306
948,30.17,638,558,306
949,30.20,639,560,306
950,30.23,637,561,306
951,30.27,637,561,308
952,30.30,638,563,305
953,30.33,639,560,305
954,30.36,631,561,306
955,30.39,637,561,308
956,30.43,638,563,305
957,30.46,639,560,306
958,30.49,646,561,306
959,30.52,637,562,306
960,30.56,638,555,305
961,30.59,639,560,305
962,30.62,639,561,309
963,30.65,637,562,305
964,30.68,638,564,305
965,30.72,640,560,305
966,30.75,637,561,308
967,30.78,638,564,305
968,30.81,639,560,305
969,30.85,645,561,305
970,30.88,637,562,306
971,30.91,638,567,305
972,30.94,639,560,305
973,30.98,637,561,296
974,31.01,637,562,305
975,31.04,638,560,305
976,31.07,643,561,305
977,31.10,637,562,305
978,31.14,638,566,305
979,31.17,640,560,305
980,31.20,636,561,306
981,31.23,638,564,305
982,31.26,639,560,305
983,31.30,636,561,308
984,31.33,638,562,305
985,31.36,639,560,305
986,31.39,638,561,311
987,31.43,637,562,305
988,31.46,638,563,305
989,31.49,636,560,305
990,31.52,636,561,307
991,31.55,637,563,304
992,31.59,638,562,305
993,31.62,640,560,305
994,31.65,636,561,306
995,31.68,637,563,305
996,31.72,638,561,305
997,31.75,637,560,305
998,31.78,636,561,306
999,31.81,637,563,305
1000,31.85,638,560,305
1001,31.88,631,560,305
1002,31.91,636,561,307
1003,31.94,637,563,304
1004,31.97,638,561,305
1005,32.01,635,560,305
1006,32.04,636,561,307
1007,32.07,637,564,305
1008,32.10,638,560,305
1009,32.14,645,561,304
1010,32.17,636,561,306
1011,32.20,637,554,304
1012,32.23,639,560,305
1013,32.27,637,561,296
1014,32.30,636,562,304
1015,32.33,638,560,304
1016,32.36,631,560,304
1017,32.39,636,561,306
1018,32.43,637,566,304
1019,32.46,639,560,304
1020,32.49,636,561,304
1021,32.52,637,563,304
1022,32.56,638,560,304
1023,32.59,641,561,307
1024,32.62,636,562,304
1025,32.65,637,561,304
1026,32.68,633,560,304
1027,32.72,636,561,305
1028,32.75,637,567,304
1029,32.78,639,560,304
1030,32.81,635,561,307
1031,32.85,637,563,304
1032,32.88,638,560,304
1033,32.91,640,561,305
1034,32.94,636,561,304
1035,32.97,637,566,304
1036,33.01,639,560,304
1037,33.04,636,561,296
1038,33.07,636,562,304
1039,33.10,637,564,304
1040,33.13,639,560,304
1041,33.17,636,561,297
1042,33.20,636,562,304
1043,33.23,637,566,304
1044,33.26,638,560,304
1045,33.30,640,560,304
1046,33.33,636,561,306
1047,33.36,637,563,304
1048,33.39,637,560,304
1049,33.43,636,560,304
1050,33.46,635,561,307
1051,33.49,636,563,304
1052,33.52,637,560,304
1053,33.55,644,560,304
1054,33.59,635,561,305
1055,33.62,636,553,304
1056,33.65,638,560,304
1057,33.68,636,561,298
1058,33.72,636,562,304
1059,33.75,637,559,304
1060,33.78,642,560,307
1061,33.81,636,562,304
1062,33.85,637,560,304
1063,33.88,642,560,304
1064,33.91,635,561,303
1065,33.94,637,561,304
1066,33.97,635,560,304
1067,34.01,635,561,304
1068,34.04,637,561,304
1069,34.07,629,560,304
1070,34.10,635,561,304
1071,34.13,636,564,304
1072,34.17,638,560,304
1073,34.20,635,561,306
1074,34.23,636,555,304
1075,34.26,637,559,304
1076,34.30,638,561,306
1077,34.33,635,561,304
1078,34.36,636,566,304
1079,34.39,638,559,304
1080,34.42,638,560,304
1081,34.46,635,561,305
1082,34.49,636,562,303
1083,34.52,637,560,304
1084,34.55,630,560,304
1085,34.59,635,561,304
1086,34.62,635,562,304
1087,34.65,636,567,304
1088,34.68,637,559,304
1089,34.72,633,560,304
1090,34.75,634,561,294
1091,34.78,635,561,304
1092,34.81,636,555,304
1093,34.84,637,560,304
1094,34.88,633,560,304
1095,34.91,634,561,304
1096,34.94,635,561,303
1097,34.97,636,567,303
1098,35.01,637,559,304
1099,35.04,642,560,304
1100,35.07,634,561,306
1101,35.10,635,562,303
1102,35.13,636,564,303
1103,35.17,638,560,304
1104,35.20,637,560,304
1105,35.23,635,561,305
1106,35.26,636,563,303
1107,35.30,637,560,303
1108,35.33,638,560,304
1109,35.36,635,560,309
1110,35.39,635,561,304
1111,35.42,636,557,303
1112,35.46,636,560,304
1113,35.49,629,560,304
1114,35.52,634,560,294
1115,35.55,635,561,303
1116,35.59,636,555,303
1117,35.62,636,559,304
1118,35.65,629,560,304
1119,35.68,634,561,294
1120,35.72,635,561,303
1121,35.75,635,554,303
1122,35.78,636,560,303
1123,35.81,636,560,303
1124,35.84,636,560,304
1125,35.88,634,561,306
1126,35.91,635,562,303
1127,35.94,635,555,303
1128,35.97,636,561,303
1129,36.00,637,559,303
1130,36.04,629,560,303
1131,36.07,635,560,303
1132,36.10,634,561,304
1133,36.13,635,561,304
1134,36.17,635,563,303
1135,36.20,635,567,303
1136,36.23,636,560,303
1137,36.26,637,560,303
1138,36.29,641,560,303
1139,36.33,634,560,309
1140,36.36,634,561,305
1141,36.39,635,562,303
1142,36.42,635,556,303
1143,36.46,635,562,303
1144,36.49,637,559,303
1145,36.52,635,560,303
1146,36.55,635,560,305
1147,36.59,634,561,305
1148,36.62,634,562,303
1149,36.65,635,555,303
1150,36.68,635,562,303
1151,36.71,636,559,303
