,time,A0,A1,A2
347,10.79,162,663,400
348,10.82,152,665,397
349,10.86,161,662,398
350,10.89,162,662,397
351,10.92,160,664,396
352,10.95,162,662,396
353,10.99,160,665,396
354,11.02,161,663,395
355,11.05,162,671,396
356,11.08,160,664,395
357,11.11,161,662,399
358,11.15,163,667,396
359,11.18,160,664,394
360,11.21,161,662,399
361,11.24,156,665,395
362,11.28,161,663,394
363,11.31,162,671,395
364,11.34,160,664,394
365,11.37,161,662,398
366,11.41,163,668,394
367,11.44,161,663,393
368,11.47,162,662,398
369,11.50,152,665,393
370,11.53,161,663,394
371,11.57,162,671,394
372,11.60,160,664,392
373,11.63,162,662,388
374,11.66,162,666,393
375,11.70,161,663,392
376,11.73,162,669,393
377,11.76,160,664,392
378,11.79,161,662,395
379,11.82,163,667,392
380,11.86,161,663,391
381,11.89,162,667,393
382,11.92,171,664,391
383,11.95,161,662,395
384,11.98,163,666,392
385,12.02,161,663,391
386,12.05,162,663,395
387,12.08,152,665,391
388,12.11,161,663,391
389,12.15,162,671,392
390,12.18,160,664,390
391,12.21,161,661,392
392,12.24,161,666,390
393,12.28,161,663,390
394,12.31,162,673,391
395,12.34,160,664,390
396,12.37,161,662,388
397,12.40,160,665,390
398,12.44,161,662,391
399,12.47,163,660,390
400,12.50,160,663,389
401,12.53,162,669,390
402,12.57,160,664,389
403,12.60,162,662,395
404,12.63,152,665,389
405,12.66,161,662,393
406,12.69,163,667,389
407,12.73,161,663,388
408,12.76,162,673,389
409,12.79,160,664,388
410,12.82,162,662,391
411,12.86,152,664,388
412,12.89,161,662,392
413,12.92,163,667,388
414,12.95,160,663,387
415,12.98,162,671,388
416,13.02,160,664,387
417,13.05,162,662,391
418,13.08,162,665,387
419,13.11,161,662,391
420,13.15,163,667,387
421,13.18,161,663,386
422,13.21,162,671,388
423,13.24,160,664,386
424,13.28,161,662,391
425,13.31,152,665,386
426,13.34,161,662,390
427,13.37,163,666,386
428,13.40,161,663,386
429,13.44,162,655,387
430,13.47,160,663,385
431,13.50,162,667,387
432,13.53,160,664,385
433,13.56,161,661,386
434,13.60,148,665,385
435,13.63,161,662,389
436,13.66,162,665,386
437,13.69,161,662,388
438,13.73,163,667,386
439,13.76,161,663,386
440,13.79,162,667,385
441,13.82,161,662,385
442,13.85,162,664,385
443,13.89,160,663,385
444,13.92,162,657,385
445,13.95,160,663,385
446,13.98,163,657,385
447,14.02,161,663,384
448,14.05,162,658,385
449,14.08,160,663,383
450,14.11,162,656,385
451,14.15,160,663,383
452,14.18,162,671,384
453,14.21,160,663,383
454,14.24,162,671,384
455,14.27,160,663,383
456,14.31,162,667,384
457,14.34,160,664,383
458,14.37,162,662,387
459,14.40,171,664,383
460,14.44,161,661,384
461,14.47,160,665,383
462,14.50,161,662,386
463,14.53,163,667,383
464,14.56,161,663,383
465,14.60,162,657,384
466,14.63,160,663,382
467,14.66,162,671,384
468,14.69,160,663,382
469,14.73,161,665,384
470,14.76,160,664,382
471,14.79,161,661,387
472,14.82,172,664,382
473,14.85,161,662,380
474,14.89,160,665,382
475,14.92,161,662,386
476,14.95,163,667,382
477,14.98,161,662,383
478,15.02,162,664,382
479,15.05,160,663,381
480,15.08,162,655,382
481,15.11,160,663,381
482,15.15,162,671,382
483,15.18,160,663,381
484,15.21,162,667,382
485,15.24,160,663,381
486,15.27,162,662,382
487,15.31,160,663,381
488,15.34,162,671,382
489,15.37,160,663,381
490,15.40,162,669,382
491,15.44,160,663,381
492,15.47,162,667,382
493,15.50,160,663,380
494,15.53,162,664,382
495,15.56,160,664,380
496,15.60,161,662,387
497,15.63,160,664,381
498,15.66,161,662,385
499,15.69,162,666,380
500,15.73,161,662,381
501,15.76,162,667,381
502,15.79,160,663,380
503,15.82,162,662,383
504,15.85,152,664,380
505,15.89,161,662,383
506,15.92,163,664,380
507,15.95,160,663,379
508,15.98,162,663,383
509,16.02,152,664,380
510,16.05,161,662,381
511,16.08,162,655,380
512,16.11,160,663,379
513,16.14,161,662,383
514,16.18,152,665,380
515,16.21,161,662,381
516,16.24,162,657,380
517,16.27,160,663,379
518,16.31,162,662,381
519,16.34,168,664,379
520,16.37,161,662,383
521,16.40,163,665,380
522,16.43,160,663,379
523,16.47,162,666,380
524,16.50,162,664,379
525,16.53,161,662,371
526,16.56,161,665,379
527,16.60,161,662,379
528,16.63,162,655,379
529,16.66,160,663,378
530,16.69,162,662,383
531,16.73,152,665,379
532,16.76,162,662,380
533,16.79,163,660,379
534,16.82,160,663,378
535,16.85,162,661,383
536,16.89,152,664,378
537,16.92,161,662,379
538,16.95,162,673,379
539,16.98,160,664,378
540,17.01,161,661,383
541,17.05,163,666,378
542,17.08,160,663,378
543,17.11,162,662,382
544,17.14,160,665,378
545,17.18,161,662,378
546,17.21,162,665,379
547,17.24,160,664,378
548,17.27,161,662,379
549,17.30,162,666,378
550,17.34,160,663,377
