,time,A0,A1,A2
485,14.73,79,326,285
486,14.76,81,326,284
487,14.79,78,333,285
488,14.82,80,327,286
489,14.85,79,329,285
490,14.88,79,326,285
491,14.91,76,327,284
492,14.94,79,327,285
493,14.98,81,326,274
494,15.01,78,331,285
495,15.04,80,326,286
496,15.07,76,329,285
497,15.10,79,326,285
498,15.13,76,326,284
499,15.16,79,326,285
500,15.19,81,326,276
501,15.23,78,330,285
502,15.26,80,326,287
503,15.29,76,329,285
504,15.32,79,326,285
505,15.35,74,327,285
506,15.38,79,327,285
507,15.41,81,326,287
508,15.44,78,326,285
509,15.48,80,326,285
510,15.51,78,320,285
511,15.54,79,326,286
512,15.57,83,329,285
513,15.60,79,326,285
514,15.63,68,327,284
515,15.66,79,326,284
516,15.69,76,326,284
517,15.72,79,327,285
518,15.76,80,326,284
519,15.79,79,327,284
520,15.82,81,326,285
521,15.85,78,326,284
522,15.88,81,326,291
523,15.91,78,326,285
524,15.94,81,326,284
525,15.97,78,326,284
526,16.01,80,326,274
527,16.04,78,326,284
528,16.07,81,326,288
529,16.10,78,326,284
530,16.13,81,326,291
531,16.16,78,326,284
532,16.19,80,326,287
533,16.22,79,326,285
534,16.25,81,326,287
535,16.29,78,326,284
536,16.32,81,326,287
537,16.35,78,326,284
538,16.38,81,326,290
539,16.41,78,326,284
540,16.44,81,326,284
541,16.47,78,326,284
542,16.50,80,326,276
543,16.54,78,326,284
544,16.57,80,326,276
545,16.60,78,327,285
546,16.63,79,326,280
547,16.66,78,331,285
548,16.69,80,326,286
549,16.72,78,331,284
550,16.75,80,326,288
551,16.78,77,333,284
552,16.82,80,326,287
553,16.85,77,320,284
554,16.88,79,326,287
555,16.91,76,325,284
556,16.94,79,326,286
557,16.97,76,328,284
558,17.00,79,326,285
559,17.03,76,329,284
560,17.07,79,326,285
561,17.10,87,329,284
562,17.13,79,326,284
563,17.16,68,327,284
564,17.19,79,326,284
565,17.22,73,327,284
566,17.25,79,326,284
567,17.28,77,326,284
568,17.31,78,326,284
569,17.35,79,326,284
570,17.38,78,326,284
571,17.41,81,326,287
572,17.44,78,326,284
573,17.47,80,326,287
574,17.50,78,326,284
575,17.53,79,326,276
576,17.56,78,331,284
577,17.60,79,326,286
578,17.63,77,330,284
579,17.66,79,326,286
580,17.69,76,320,284
581,17.72,79,326,286
582,17.75,76,329,284
583,17.78,79,326,285
584,17.81,87,329,284
585,17.85,79,326,284
586,17.88,68,327,284
587,17.91,79,326,284
588,17.94,72,327,284
589,17.97,79,326,284
590,18.00,77,326,284
591,18.03,79,326,284
592,18.06,81,326,285
593,18.10,78,326,284
594,18.13,80,326,282
595,18.16,78,327,284
596,18.19,79,326,285
597,18.22,77,320,284
598,18.25,79,326,286
599,18.28,77,329,284
600,18.31,79,326,284
