,time,A0,A1,A2
773,24.53,502,524,229
774,24.56,502,520,228
775,24.59,502,521,231
776,24.62,503,521,229
777,24.66,504,521,231
778,24.69,497,522,229
779,24.72,506,522,229
780,24.75,501,523,229
781,24.78,501,524,229
782,24.82,501,527,229
783,24.85,502,521,229
784,24.88,502,520,228
785,24.91,503,521,224
786,24.95,504,521,231
787,24.98,494,521,229
788,25.01,505,522,229
789,25.04,501,523,229
790,25.07,501,514,229
791,25.11,502,522,229
792,25.14,502,520,228
793,25.17,502,521,224
794,25.20,503,521,231
795,25.24,503,521,230
796,25.27,507,522,229
797,25.30,501,522,229
798,25.33,501,523,229
799,25.36,501,517,229
800,25.40,502,524,229
801,25.43,502,520,228
802,25.46,502,520,235
803,25.49,503,521,230
804,25.53,504,521,230
805,25.56,499,521,229
806,25.59,506,522,229
807,25.62,502,522,229
808,25.66,501,523,229
809,25.69,501,522,229
810,25.72,501,527,229
811,25.75,502,522,229
812,25.78,502,520,228
813,25.82,502,520,235
814,25.85,502,521,230
815,25.88,503,521,231
816,25.91,501,521,229
817,25.95,507,521,229
818,25.98,502,522,229
819,26.01,501,523,229
820,26.04,501,524,229
821,26.07,501,521,229
822,26.11,501,524,229
823,26.14,501,521,228
824,26.17,502,520,228
825,26.20,502,520,226
826,26.23,502,521,231
827,26.27,503,521,230
828,26.30,496,521,229
829,26.33,505,522,229
830,26.36,501,522,229
831,26.40,500,524,229
832,26.43,501,517,229
833,26.46,501,522,228
834,26.49,501,520,228
835,26.53,502,520,234
836,26.56,502,521,229
837,26.59,503,521,230
838,26.62,496,521,229
839,26.65,506,522,229
840,26.69,501,522,229
841,26.72,500,523,229
842,26.75,500,518,229
843,26.78,501,527,228
844,26.82,501,521,228
845,26.85,501,520,228
846,26.88,502,520,237
847,26.91,502,521,228
848,26.94,503,521,230
849,26.98,504,521,229
850,27.01,507,521,229
851,27.04,503,522,229
852,27.07,500,523,228
853,27.11,500,522,229
854,27.14,501,526,228
855,27.17,501,521,228
856,27.20,501,519,228
857,27.23,501,520,229
858,27.27,502,520,220
859,27.30,502,521,229
860,27.33,502,521,230
861,27.36,504,521,229
862,27.40,495,521,229
863,27.43,506,521,229
864,27.46,502,522,228
865,27.49,500,522,228
866,27.53,500,523,228
867,27.56,500,524,228
868,27.59,500,515,228
869,27.62,500,527,228
870,27.65,500,522,228
871,27.69,501,520,228
872,27.72,501,520,228
873,27.75,501,520,228
874,27.78,501,520,236
875,27.81,501,520,220
876,27.85,502,520,229
877,27.88,502,520,230
878,27.91,502,521,231
879,27.94,503,521,230
880,27.98,503,521,229
881,28.01,496,521,229
882,28.04,492,521,229
883,28.07,507,521,228
884,28.11,505,521,228
885,28.14,502,521,228
886,28.17,502,522,228
887,28.20,500,522,228
888,28.23,500,522,228
889,28.27,499,522,228
890,28.30,499,522,228
891,28.33,499,522,228
892,28.36,499,523,228
893,28.40,499,523,228
894,28.43,500,523,228
895,28.46,499,514,228
896,28.49,500,513,228
897,28.52,500,527,228
898,28.56,500,526,228
