,time,A0,A1,A2
665,21.04,699,735,116
666,21.08,704,732,114
667,21.11,704,727,115
668,21.14,702,731,116
669,21.17,698,735,116
670,21.21,707,735,117
671,21.24,703,733,119
672,21.27,704,727,115
673,21.30,702,723,116
674,21.34,697,735,116
675,21.37,710,735,117
676,21.40,704,732,114
677,21.43,704,727,115
678,21.46,702,724,116
679,21.50,697,735,116
680,21.53,703,735,117
681,21.56,704,732,113
682,21.59,704,727,115
683,21.62,701,732,116
684,21.66,696,735,116
685,21.69,698,734,112
686,21.72,704,730,114
687,21.75,704,729,115
688,21.79,700,734,116
689,21.82,696,735,117
690,21.85,702,734,112
691,21.88,704,730,114
692,21.92,703,729,115
693,21.95,700,734,116
694,21.98,695,735,117
695,22.01,702,734,112
696,22.04,704,730,114
697,22.08,704,727,115
698,22.11,701,733,116
699,22.14,696,735,116
700,22.17,692,735,116
701,22.21,704,732,114
702,22.24,704,727,115
703,22.27,702,741,116
704,22.30,698,735,116
705,22.33,698,735,117
706,22.37,703,734,104
707,22.40,704,730,114
708,22.43,704,728,115
709,22.46,701,733,116
710,22.50,696,735,116
711,22.53,695,735,117
712,22.56,703,732,123
713,22.59,704,728,115
714,22.62,703,735,116
715,22.66,700,734,116
716,22.69,695,735,117
717,22.72,701,734,114
718,22.75,704,732,114
719,22.79,704,726,115
720,22.82,702,723,116
721,22.85,698,735,116
722,22.88,700,735,117
723,22.92,702,734,110
724,22.95,704,731,114
725,22.98,704,726,115
726,23.01,701,733,116
727,23.04,696,735,116
728,23.08,692,735,117
729,23.11,704,732,113
730,23.14,704,726,115
731,23.17,702,728,116
732,23.20,696,735,116
733,23.24,692,735,116
734,23.27,704,731,114
735,23.30,704,728,115
736,23.33,701,733,116
737,23.37,696,735,117
738,23.40,701,734,108
739,23.43,704,730,114
740,23.46,703,735,116
741,23.50,699,735,116
742,23.53,702,735,117
743,23.56,703,733,127
744,23.59,704,728,115
745,23.62,702,731,116
746,23.66,697,735,116
747,23.69,711,735,117
748,23.72,704,732,114
749,23.75,704,727,115
750,23.79,701,731,116
751,23.82,696,735,116
752,23.85,694,735,117
753,23.88,704,732,113
754,23.92,704,726,115
755,23.95,702,724,116
756,23.98,697,735,116
757,24.01,710,735,117
758,24.04,703,733,123
759,24.08,704,728,115
760,24.11,703,743,116
761,24.14,699,735,116
762,24.17,701,735,117
763,24.20,703,733,108
764,24.24,704,729,115
765,24.27,703,735,116
766,24.30,699,735,116
767,24.33,697,735,117
768,24.37,703,734,104
769,24.40,704,729,115
770,24.43,703,734,115
771,24.46,700,734,116
772,24.50,697,735,117
773,24.53,702,734,104
774,24.56,704,729,114
775,24.59,703,735,115
776,24.62,700,734,116
777,24.66,698,735,117
778,24.69,702,734,106
779,24.72,704,730,114
780,24.75,703,730,115
781,24.78,700,734,116
782,24.82,696,735,116
783,24.85,696,735,116
784,24.88,704,732,113
785,24.91,704,726,115
786,24.95,702,722,115
787,24.98,698,735,116
788,25.01,705,735,117
789,25.04,703,734,106
790,25.07,704,730,114
791,25.11,703,731,115
792,25.14,700,734,116
793,25.17,696,735,116
794,25.20,701,734,112
795,25.24,704,730,114
796,25.27,703,731,115
797,25.30,699,735,116
798,25.33,699,735,117
799,25.36,703,733,123
800,25.40,704,727,115
801,25.43,702,724,116
802,25.46,696,735,116
803,25.49,696,734,113
804,25.53,704,730,114
805,25.56,703,731,115
806,25.59,699,735,116
807,25.62,698,735,117
808,25.66,703,733,127
809,25.69,704,728,115
810,25.72,702,735,116
811,25.75,698,735,116
812,25.78,707,735,117
813,25.82,703,733,115
814,25.85,704,727,115
815,25.88,702,724,116
816,25.91,697,735,116
817,25.95,703,735,117
818,25.98,703,732,113
819,26.01,704,727,115
820,26.04,702,724,116
821,26.07,697,735,116
822,26.11,711,735,117
823,26.14,703,733,123
824,26.17,704,728,115
825,26.20,702,739,115
826,26.23,699,735,116
827,26.27,696,735,117
828,26.30,702,734,108
829,26.33,704,730,114
830,26.36,703,727,115
831,26.40,701,733,116
832,26.43,696,735,116
833,26.46,695,735,117
834,26.49,703,732,119
835,26.53,704,728,115
836,26.56,703,741,115
837,26.59,699,735,116
838,26.62,696,735,117
839,26.65,702,734,109
840,26.69,704,730,114
841,26.72,703,727,115
842,26.75,701,733,116
843,26.78,696,735,116
844,26.82,701,735,117
845,26.85,703,732,119
846,26.88,704,728,115
847,26.91,702,741,115
848,26.94,699,735,116
849,26.98,697,735,117
850,27.01,703,734,104
851,27.04,704,730,114
852,27.07,703,729,115
853,27.11,700,734,116
854,27.14,695,735,116
855,27.17,696,735,115
856,27.20,704,732,113
857,27.23,704,727,115
858,27.27,702,743,115
