,time,A0,A1,A2
417,13.05,384,634,375
418,13.08,384,634,373
419,13.11,384,634,368
420,13.15,384,634,366
421,13.18,384,634,370
422,13.21,384,634,374
423,13.24,384,634,373
424,13.28,384,634,372
425,13.31,384,634,371
426,13.34,385,634,370
427,13.37,382,635,370
428,13.40,376,635,370
429,13.44,386,635,370
430,13.47,386,635,370
431,13.50,386,635,370
432,13.53,385,635,369
433,13.56,383,636,370
434,13.60,383,636,370
435,13.63,383,636,370
436,13.66,383,637,370
437,13.69,382,637,370
438,13.73,382,638,370
439,13.76,382,632,370
440,13.79,383,630,370
441,13.82,382,631,370
442,13.85,382,627,370
443,13.89,382,643,370
444,13.92,382,642,370
445,13.95,383,639,370
446,13.98,383,638,370
447,14.02,383,634,370
448,14.05,382,634,370
449,14.08,383,633,370
450,14.11,383,633,370
451,14.15,382,633,371
452,14.18,383,633,375
453,14.21,383,633,368
454,14.24,383,634,371
455,14.27,383,634,372
456,14.31,384,634,372
457,14.34,384,634,370
458,14.37,384,634,370
459,14.40,387,634,369
460,14.44,387,635,369
461,14.47,374,634,369
462,14.50,378,634,369
463,14.53,386,635,369
464,14.56,385,635,369
465,14.60,383,635,369
466,14.63,382,636,369
467,14.66,382,636,369
468,14.69,382,637,369
469,14.73,381,637,369
470,14.76,382,632,369
471,14.79,382,639,369
472,14.82,382,639,369
473,14.85,382,635,369
474,14.89,382,633,369
475,14.92,382,633,370
476,14.95,382,633,371
477,14.98,382,633,362
478,15.02,382,633,368
479,15.05,382,634,372
480,15.08,382,633,371
481,15.11,382,634,370
482,15.15,384,634,370
483,15.18,385,634,369
484,15.21,383,634,369
485,15.24,383,634,368
486,15.27,378,634,368
487,15.31,383,634,368
488,15.34,376,634,368
489,15.37,383,634,368
490,15.40,372,634,368
491,15.44,380,634,368
492,15.47,376,634,368
493,15.50,372,634,368
494,15.53,384,635,368
495,15.56,384,635,368
496,15.60,385,635,368
497,15.63,384,635,368
498,15.66,382,635,368
499,15.69,382,635,368
500,15.73,381,635,368
501,15.76,381,637,368
502,15.79,381,637,368
503,15.82,381,637,368
504,15.85,381,627,368
505,15.89,381,631,368
506,15.92,381,641,368
507,15.95,381,637,368
508,15.98,381,633,368
509,16.02,381,633,368
510,16.05,381,632,368
511,16.08,381,633,371
512,16.11,381,633,365
513,16.14,382,633,370
514,16.18,382,633,370
515,16.21,382,634,368
516,16.24,383,634,367
517,16.27,376,634,367
518,16.31,384,634,367
519,16.34,383,635,367
520,16.37,381,635,367
521,16.40,380,636,368
522,16.43,380,637,368
523,16.47,380,628,368
524,16.50,380,642,368
525,16.53,381,639,368
526,16.56,381,634,368
527,16.60,381,633,368
528,16.63,381,632,368
529,16.66,380,632,368
530,16.69,381,633,371
531,16.73,381,633,364
532,16.76,381,633,369
533,16.79,381,633,371
534,16.82,381,633,369
535,16.85,383,634,367
536,16.89,383,634,367
537,16.92,384,634,367
538,16.95,384,635,367
539,16.98,381,635,367
540,17.01,380,635,367
541,17.05,380,637,367
542,17.08,380,636,367
543,17.11,380,639,367
544,17.14,380,639,367
545,17.18,380,634,367
546,17.21,380,633,367
547,17.24,380,632,368
548,17.27,380,632,368
549,17.30,380,632,362
550,17.34,380,633,366
551,17.37,380,633,370
552,17.40,380,633,368
553,17.43,383,634,366
554,17.47,380,634,366
555,17.50,382,634,366
556,17.53,380,635,366
557,17.56,379,636,367
558,17.60,379,637,366
559,17.63,379,627,367
560,17.66,379,641,367
561,17.69,379,635,367
562,17.72,380,633,367
563,17.76,380,632,367
564,17.79,380,632,368
565,17.82,380,632,371
566,17.85,380,633,358
567,17.89,380,633,370
568,17.92,380,633,368
569,17.95,381,633,366
570,17.98,376,634,366
571,18.01,382,634,366
572,18.05,379,635,366
573,18.08,379,635,366
574,18.11,379,632,366
575,18.14,379,639,366
576,18.18,379,635,366
577,18.21,379,632,366
578,18.24,380,632,368
579,18.27,380,632,364
580,18.30,380,633,370
581,18.34,380,633,367
582,18.37,382,634,366
583,18.40,380,634,366
584,18.43,381,634,366
585,18.47,379,635,366
586,18.50,378,636,366
587,18.53,378,634,366
588,18.56,379,639,366
589,18.59,379,639,366
590,18.63,379,633,366
591,18.66,379,632,366
592,18.69,379,632,366
593,18.72,379,632,371
594,18.76,379,632,361
595,18.79,379,633,369
596,18.82,379,633,367
597,18.85,383,633,366
598,18.88,369,633,365
599,18.92,382,634,365
600,18.95,380,634,365
601,18.98,378,635,365
602,19.01,378,636,366
603,19.05,378,632,366
604,19.08,378,626,366
605,19.11,378,639,366
606,19.14,378,635,366
607,19.17,378,632,366
608,19.21,378,632,366
609,19.24,379,632,371
610,19.27,379,632,360
611,19.30,379,633,368
612,19.34,379,633,366
613,19.37,376,633,365
614,19.40,380,634,365
615,19.43,380,634,365
616,19.47,378,634,365
617,19.50,377,635,365
618,19.53,377,637,365
619,19.56,378,626,365
620,19.59,378,639,366
621,19.63,378,635,366
622,19.66,378,632,366
623,19.69,378,631,366
624,19.72,378,632,366
625,19.76,378,632,360
626,19.79,378,632,367
627,19.82,378,632,367
628,19.85,379,633,366
629,19.88,382,633,365
630,19.92,380,633,364
631,19.95,381,634,365
632,19.98,379,634,365
633,20.01,379,634,365
634,20.04,377,634,365
635,20.08,377,635,364
636,20.11,377,636,365
637,20.14,377,629,365
638,20.17,377,641,365
639,20.21,377,637,365
640,20.24,378,632,365
641,20.27,378,632,365
642,20.30,378,631,366
643,20.34,378,632,367
644,20.37,378,632,368
645,20.40,378,632,367
646,20.43,378,632,365
647,20.46,382,633,364
648,20.50,378,633,364
649,20.53,380,633,364
650,20.56,378,634,364
651,20.59,377,635,364
652,20.63,377,635,364
653,20.66,377,636,364
654,20.69,377,626,364
655,20.72,377,639,364
656,20.75,377,635,365
657,20.79,377,632,364
658,20.82,377,631,365
659,20.85,377,632,365
660,20.88,377,632,356
661,20.92,378,632,367
662,20.95,378,632,366
663,20.98,381,633,364
664,21.01,368,633,364
665,21.04,380,633,364
666,21.08,377,634,364
667,21.11,376,635,364
668,21.14,376,627,364
669,21.17,377,638,364
670,21.21,377,632,364
671,21.24,377,631,364
672,21.27,377,632,367
673,21.30,377,632,368
674,21.34,377,632,365
675,21.37,381,633,363
676,21.40,376,633,364
677,21.43,379,633,363
678,21.46,377,634,364
679,21.50,376,635,364
680,21.53,376,634,364
681,21.56,376,639,364
682,21.59,376,637,364
683,21.62,376,632,364
684,21.66,377,631,364
685,21.69,377,631,364
686,21.72,377,631,367
687,21.75,377,632,354
688,21.79,377,632,365
689,21.82,377,632,366
690,21.85,377,632,364
691,21.88,381,633,363
692,21.92,377,633,363
693,21.95,379,633,363
694,21.98,377,634,363
695,22.01,376,635,363
696,22.04,376,634,363
697,22.08,376,625,364
698,22.11,376,637,364
699,22.14,376,633,364
700,22.17,376,631,364
701,22.21,376,631,366
702,22.24,376,631,364
703,22.27,376,632,366
704,22.30,378,632,363
705,22.33,370,633,363
706,22.37,378,633,363
707,22.40,376,634,363
708,22.43,375,636,363
709,22.46,376,635,363
710,22.50,376,634,364
711,22.53,376,631,364
712,22.56,376,631,365
713,22.59,376,631,357
714,22.62,376,632,365
715,22.66,378,632,363
716,22.69,369,633,363
717,22.72,378,633,363
718,22.75,375,634,363
719,22.79,375,634,363
720,22.82,375,637,363
721,22.85,375,632,363
722,22.88,376,631,363
723,22.92,376,631,360
724,22.95,376,632,366
725,22.98,376,632,363
726,23.01,368,633,362
727,23.04,377,633,363
728,23.08,375,635,363
729,23.11,375,626,363
730,23.14,375,638,363
731,23.17,375,631,363
732,23.20,376,631,364
733,23.24,376,631,361
734,23.27,376,632,365
735,23.30,378,632,362
736,23.33,378,633,362
737,23.37,377,633,362
738,23.40,375,634,362
739,23.43,375,636,363
740,23.46,375,633,363
741,23.50,375,638,363
742,23.53,375,631,363
743,23.56,375,631,363
744,23.59,375,630,364
745,23.62,376,631,364
746,23.66,376,632,364
747,23.69,379,632,362
748,23.72,378,633,362
749,23.75,376,633,362
750,23.79,374,634,362
751,23.82,375,634,362
752,23.85,374,639,362
753,23.88,375,633,362
754,23.92,375,630,363
755,23.95,375,631,367
756,23.98,375,631,366
757,24.01,376,632,363
758,24.04,371,632,362
759,24.08,377,633,362
760,24.11,375,634,362
761,24.14,374,628,362
762,24.17,374,639,362
763,24.20,375,631,363
764,24.24,374,631,362
765,24.27,375,631,360
766,24.30,375,632,364
767,24.33,377,632,362
768,24.37,374,632,362
769,24.40,376,633,362
770,24.43,374,634,362
771,24.46,374,627,362
772,24.50,374,638,362
773,24.53,374,631,362
774,24.56,374,630,362
775,24.59,375,631,352
776,24.62,374,631,365
777,24.66,375,632,362
778,24.69,365,632,361
779,24.72,377,633,361
780,24.75,374,633,362
781,24.78,374,635,362
782,24.82,374,625,362
783,24.85,374,638,362
784,24.88,374,630,362
785,24.91,374,630,362
786,24.95,374,631,358
787,24.98,374,631,364
788,25.01,376,632,361
789,25.04,372,632,361
790,25.07,375,633,361
791,25.11,373,634,361
792,25.14,373,625,361
793,25.17,374,637,362
794,25.20,374,630,362
795,25.24,374,630,362
796,25.27,374,631,363
797,25.30,374,632,363
798,25.33,378,632,361
799,25.36,377,633,361
800,25.40,374,633,361
801,25.43,373,632,361
802,25.46,373,635,361
803,25.49,373,633,362
804,25.53,374,630,362
805,25.56,374,630,367
806,25.59,374,631,362
807,25.62,374,631,362
808,25.66,377,632,361
809,25.69,377,632,361
810,25.72,373,633,361
811,25.75,373,632,361
812,25.78,373,639,361
813,25.82,373,630,361
814,25.85,373,630,363
815,25.88,374,631,364
816,25.91,374,631,362
817,25.95,374,632,361
818,25.98,376,632,361
819,26.01,373,633,361
820,26.04,372,634,361
821,26.07,373,633,361
822,26.11,373,633,361
823,26.14,373,630,361
824,26.17,373,630,362
825,26.20,373,631,356
826,26.23,374,631,364
827,26.27,374,631,362
828,26.30,368,632,360
829,26.33,376,632,360
830,26.36,373,633,361
831,26.40,372,634,361
832,26.43,372,625,361
833,26.46,373,639,361
834,26.49,372,632,361
835,26.53,373,630,361
836,26.56,373,630,365
837,26.59,373,631,360
838,26.62,373,631,362
839,26.65,377,632,360
840,26.69,373,632,360
841,26.72,373,633,360
842,26.75,372,634,361
843,26.78,372,625,361
844,26.82,372,637,361
845,26.85,373,630,361
846,26.88,373,630,363
847,26.91,373,631,364
848,26.94,373,631,361
849,26.98,364,632,360
850,27.01,375,632,360
851,27.04,372,634,360
852,27.07,372,625,360
853,27.11,372,634,361
854,27.14,372,630,361
855,27.17,372,630,362
856,27.20,373,631,364
857,27.23,373,631,360
858,27.27,373,632,360
859,27.30,374,632,360
860,27.33,371,634,360
861,27.36,372,623,360
862,27.40,372,634,360
863,27.43,372,630,360
864,27.46,372,630,365
865,27.49,372,630,360
866,27.53,372,631,361
867,27.56,377,631,360
868,27.59,376,632,360
869,27.62,372,633,360
870,27.65,371,635,360
871,27.69,372,623,360
872,27.72,372,634,360
873,27.75,372,630,360
874,27.78,372,630,363
875,27.81,372,630,360
876,27.85,372,631,361
877,27.88,370,631,359
878,27.91,375,632,359
879,27.94,371,633,360
880,27.98,371,634,360
881,28.01,371,637,360
882,28.04,372,630,360
883,28.07,372,630,365
884,28.11,372,630,362
885,28.14,372,631,360
886,28.17,362,631,359
887,28.20,374,632,359
888,28.23,371,633,359
889,28.27,371,632,360
890,28.30,371,639,360
891,28.33,372,631,360
892,28.36,371,630,360
893,28.40,372,630,356
894,28.43,372,631,361
895,28.46,375,631,359
896,28.49,375,632,359
897,28.52,371,633,359
898,28.56,371,632,359
899,28.59,371,639,360
900,28.62,371,630,360
901,28.65,371,630,360
902,28.69,372,630,360
903,28.72,372,631,361
904,28.75,373,631,359
905,28.78,374,632,359
906,28.81,371,633,359
907,28.85,371,627,359
908,28.88,371,635,359
909,28.91,371,629,360
910,28.94,371,630,356
911,28.98,372,630,362
912,29.01,373,631,359
913,29.04,375,631,359
914,29.07,371,633,359
915,29.11,370,625,359
916,29.14,371,634,359
917,29.17,371,629,360
918,29.20,371,630,349
919,29.23,371,631,360
920,29.27,370,631,359
921,29.30,373,632,359
922,29.33,370,633,359
923,29.36,370,623,359
924,29.39,370,635,359
925,29.43,371,629,359
926,29.46,371,629,360
927,29.49,371,630,359
928,29.52,371,631,361
929,29.56,375,631,359
930,29.59,374,631,358
931,29.62,371,632,358
932,29.65,370,634,359
933,29.68,370,623,359
934,29.72,370,634,359
935,29.75,370,630,359
936,29.78,371,629,363
937,29.81,371,630,360
938,29.85,371,630,359
939,29.88,366,631,358
940,29.91,373,632,358
941,29.94,370,633,358
942,29.98,370,623,359
943,30.01,370,634,359
944,30.04,370,629,359
945,30.07,371,629,360
946,30.10,370,630,361
947,30.14,373,631,358
948,30.17,370,631,358
949,30.20,370,632,358
950,30.23,370,635,358
951,30.27,370,639,358
952,30.30,370,630,359
953,30.33,370,629,363
954,30.36,370,630,361
955,30.39,371,631,358
956,30.43,370,631,358
957,30.46,370,632,358
958,30.49,369,634,358
959,30.52,369,639,358
960,30.56,370,630,358
961,30.59,370,629,361
962,30.62,370,630,361
963,30.65,370,631,358
964,30.68,370,631,358
965,30.72,371,632,358
966,30.75,369,632,358
967,30.78,370,637,358
968,30.81,370,629,358
969,30.85,370,629,356
970,30.88,370,630,359
971,30.91,372,631,358
972,30.94,371,632,358
973,30.98,369,634,358
974,31.01,369,637,358
975,31.04,369,629,358
976,31.07,370,629,348
977,31.10,370,630,359
978,31.14,374,631,357
979,31.17,371,631,358
980,31.20,369,633,358
981,31.23,369,639,358
982,31.26,369,630,358
983,31.30,369,629,360
984,31.33,370,629,360
985,31.36,370,630,358
986,31.39,363,631,357
987,31.43,370,631,357
988,31.46,368,634,358
989,31.49,368,638,358
990,31.52,369,630,358
991,31.55,369,629,358
992,31.59,369,630,358
993,31.62,369,630,358
994,31.65,364,631,357
995,31.68,370,632,357
996,31.72,368,634,358
997,31.75,368,637,358
998,31.78,369,629,358
999,31.81,369,629,363
1000,31.85,369,630,360
1001,31.88,371,630,357
1002,31.91,372,631,357
1003,31.94,368,633,357
1004,31.97,368,637,357
1005,32.01,368,629,358
1006,32.04,369,629,361
1007,32.07,369,630,360
1008,32.10,373,630,357
1009,32.14,371,631,357
1010,32.17,368,633,357
1011,32.20,368,638,357
1012,32.23,368,631,357
1013,32.27,368,629,359
1014,32.30,368,629,356
1015,32.33,368,630,358
1016,32.36,368,630,357
1017,32.39,371,631,357
1018,32.43,368,632,357
1019,32.46,368,630,357
1020,32.49,368,637,357
1021,32.52,368,629,357
1022,32.56,368,629,358
1023,32.59,368,629,360
1024,32.62,368,630,358
1025,32.65,362,631,357
1026,32.68,369,631,356
1027,32.72,367,633,357
1028,32.75,368,639,357
1029,32.78,368,629,357
1030,32.81,368,629,362
1031,32.85,368,630,360
1032,32.88,370,630,356
1033,32.91,371,631,357
1034,32.94,367,632,357
1035,32.97,367,623,357
1036,33.01,368,630,357
1037,33.04,368,629,358
1038,33.07,368,629,360
1039,33.10,368,630,357
1040,33.13,358,631,356
1041,33.17,369,631,357
1042,33.20,367,633,357
1043,33.23,367,631,357
1044,33.26,367,632,357
1045,33.30,368,628,357
1046,33.33,368,629,352
1047,33.36,368,629,358
1048,33.39,373,630,356
1049,33.43,371,631,356
1050,33.46,367,632,356
1051,33.49,367,623,357
1052,33.52,367,632,357
1053,33.55,367,628,357
1054,33.59,368,629,352
1055,33.62,368,630,358
1056,33.65,360,630,356
1057,33.68,370,631,356
1058,33.72,367,633,357
1059,33.75,367,626,357
1060,33.78,367,629,357
1061,33.81,367,629,358
1062,33.85,367,629,360
1063,33.88,368,630,357
1064,33.91,370,630,356
1065,33.94,367,632,356
1066,33.97,367,623,356
1067,34.01,367,631,357
1068,34.04,367,628,357
1069,34.07,367,629,352
1070,34.10,368,629,358
1071,34.13,371,630,356
1072,34.17,364,630,356
1073,34.20,369,631,356
1074,34.23,367,631,356
1075,34.26,366,633,356
1076,34.30,367,623,356
1077,34.33,367,635,356
1078,34.36,367,630,356
1079,34.39,367,628,356
1080,34.42,367,629,359
1081,34.46,367,629,360
1082,34.49,368,629,357
1083,34.52,362,630,355
1084,34.55,370,631,356
1085,34.59,367,631,356
1086,34.62,366,633,356
1087,34.65,366,635,356
1088,34.68,367,632,356
1089,34.72,367,628,356
1090,34.75,367,628,361
1091,34.78,367,629,359
1092,34.81,367,629,357
1093,34.84,370,630,355
1094,34.88,370,630,356
1095,34.91,367,631,356
1096,34.94,366,630,356
1097,34.97,366,637,356
1098,35.01,367,629,356
1099,35.04,367,628,356
1100,35.07,367,629,356
1101,35.10,367,629,357
1102,35.13,369,630,355
1103,35.17,369,630,355
1104,35.20,366,631,356
1105,35.23,366,630,356
1106,35.26,366,635,356
1107,35.30,366,628,356
1108,35.33,366,628,361
1109,35.36,366,629,359
1110,35.39,366,629,356
1111,35.42,368,630,355
1112,35.46,367,631,355
1113,35.49,366,632,355
1114,35.52,366,637,356
1115,35.55,366,628,356
1116,35.59,366,628,358
1117,35.62,366,629,359
1118,35.65,366,629,356
1119,35.68,366,630,355
1120,35.72,367,631,355
1121,35.75,365,633,355
1122,35.78,366,637,356
1123,35.81,366,629,356
1124,35.84,366,628,356
1125,35.88,366,629,358
1126,35.91,366,629,356
1127,35.94,358,630,355
1128,35.97,367,630,355
1129,36.00,365,633,355
1130,36.04,365,638,355
1131,36.07,366,629,356
1132,36.10,366,628,359
1133,36.13,366,629,358
1134,36.17,366,629,355
1135,36.20,364,630,355
1136,36.23,366,631,355
1137,36.26,365,633,355
1138,36.29,365,636,355
1139,36.33,365,628,356
1140,36.36,365,628,354
1141,36.39,366,629,357
1142,36.42,369,630,355
1143,36.46,368,630,355
1144,36.49,365,631,355
1145,36.52,365,625,355
1146,36.55,366,635,355
1147,36.59,365,627,355
1148,36.62,366,628,359
1149,36.65,366,629,358
1150,36.68,366,629,355
1151,36.71,368,630,354
