,time,A0,A1,A2
198,6.12,208,624,370
199,6.15,215,637,370
200,6.18,198,635,370
201,6.21,202,632,370
202,6.24,208,631,370
203,6.28,209,630,370
204,6.31,210,629,370
205,6.34,209,629,370
206,6.37,209,629,370
207,6.40,209,629,370
208,6.43,209,629,370
209,6.46,209,629,370
210,6.49,208,629,370
211,6.52,208,630,370
212,6.56,208,630,373
213,6.59,208,630,362
214,6.62,208,630,370
215,6.65,208,630,372
216,6.68,208,630,370
217,6.71,208,631,369
218,6.74,208,631,369
219,6.77,208,631,369
220,6.80,208,632,369
221,6.84,208,633,369
222,6.87,208,632,369
223,6.90,208,623,369
224,6.93,208,631,369
225,6.96,215,635,369
226,6.99,197,635,369
227,7.02,204,631,369
228,7.05,208,630,369
229,7.09,209,629,369
230,7.12,209,628,369
231,7.15,209,628,369
232,7.18,209,628,369
233,7.21,209,629,369
234,7.24,208,629,369
235,7.27,208,629,369
236,7.30,208,629,368
237,7.34,207,629,369
238,7.37,208,629,369
239,7.40,208,629,369
240,7.43,207,629,373
241,7.46,207,630,366
242,7.49,207,630,366
243,7.52,207,630,372
244,7.55,207,630,371
245,7.59,207,630,371
246,7.62,208,630,369
247,7.65,207,630,368
248,7.68,208,630,367
249,7.71,207,631,367
250,7.74,207,630,367
251,7.77,207,631,367
252,7.80,207,631,367
253,7.84,207,631,367
254,7.87,207,632,367
255,7.90,206,632,367
256,7.93,206,628,367
257,7.96,209,625,367
258,7.99,212,637,367
259,8.02,197,632,367
260,8.05,208,629,367
261,8.09,209,628,367
262,8.12,208,628,367
263,8.15,207,628,367
264,8.18,207,629,368
265,8.21,207,629,368
266,8.24,207,629,368
267,8.27,207,629,371
268,8.30,207,629,366
269,8.33,207,629,364
270,8.37,207,629,370
271,8.40,207,630,370
272,8.43,207,630,369
273,8.46,207,630,367
274,8.49,207,630,366
275,8.52,207,630,366
276,8.55,207,631,366
277,8.58,207,631,366
278,8.61,206,632,366
279,8.65,206,629,366
280,8.68,215,635,366
281,8.71,200,631,366
282,8.74,208,628,366
283,8.77,208,628,366
284,8.80,207,628,366
285,8.83,207,629,366
286,8.86,207,629,362
287,8.90,207,629,369
288,8.93,207,630,366
289,8.96,207,630,365
290,8.99,206,631,365
291,9.02,206,623,366
292,9.05,196,632,365
293,9.08,208,628,366
294,9.11,207,628,365
295,9.15,207,628,366
296,9.18,207,629,367
297,9.21,207,629,369
298,9.24,207,629,366
299,9.27,207,630,365
300,9.30,206,631,365
301,9.33,206,630,365
302,9.36,215,636,365
303,9.40,206,629,365
304,9.43,208,628,365
305,9.46,207,628,365
306,9.49,207,628,365
307,9.52,207,629,356
308,9.55,207,629,368
309,9.58,207,630,365
310,9.61,206,630,364
311,9.65,206,632,364
312,9.68,206,631,364
313,9.71,206,629,365
314,9.74,207,627,365
315,9.77,207,628,364
316,9.80,207,629,367
317,9.83,206,629,368
318,9.86,206,629,364
319,9.89,206,630,364
320,9.93,206,632,364
321,9.96,207,637,364
322,9.99,202,629,364
323,10.02,207,629,364
324,10.05,206,627,364
325,10.08,206,629,363
326,10.12,206,628,364
327,10.15,206,630,363
328,10.18,205,628,364
329,10.21,206,631,363
330,10.25,205,628,364
331,10.28,206,630,363
332,10.31,200,628,362
333,10.34,206,623,363
334,10.37,206,629,364
335,10.41,206,633,363
336,10.44,207,629,366
337,10.47,206,628,363
338,10.50,207,629,364
339,10.53,206,627,363
340,10.57,206,629,363
341,10.60,205,628,363
342,10.63,206,630,363
343,10.66,205,628,364
344,10.70,206,631,363
345,10.73,210,628,364
346,10.76,206,631,363
347,10.79,207,629,366
348,10.82,206,628,363
349,10.86,207,629,363
350,10.89,205,627,363
351,10.92,206,630,362
352,10.95,204,628,363
353,10.99,206,631,362
354,11.02,210,628,367
355,11.05,206,637,362
356,11.08,205,628,366
357,11.11,206,630,362
358,11.15,207,629,363
359,11.18,205,628,362
360,11.21,206,629,362
361,11.24,205,627,362
362,11.28,206,629,362
363,11.31,205,627,362
364,11.34,206,630,362
365,11.37,204,627,362
366,11.41,206,631,361
367,11.44,213,628,366
368,11.47,206,633,362
369,11.50,204,628,364
370,11.53,205,630,362
371,11.57,207,629,362
372,11.60,205,627,362
373,11.63,206,629,361
374,11.66,204,627,362
375,11.70,205,631,361
376,11.73,211,628,365
377,11.76,205,621,361
378,11.79,204,628,361
379,11.82,205,631,361
380,11.86,206,629,363
381,11.89,205,627,361
382,11.92,206,629,361
383,11.95,204,627,361
384,11.98,205,629,360
385,12.02,204,627,361
386,12.05,205,631,360
387,12.08,211,627,366
388,12.11,205,625,360
389,12.15,206,628,364
390,12.18,205,629,361
391,12.21,206,628,361
392,12.24,204,626,361
393,12.28,205,629,360
394,12.31,204,627,361
395,12.34,205,630,360
396,12.37,215,627,365
397,12.40,205,631,360
398,12.44,205,628,363
399,12.47,205,628,360
400,12.50,205,628,360
401,12.53,204,626,360
402,12.57,205,629,359
403,12.60,204,627,360
404,12.63,205,626,360
405,12.66,194,627,354
406,12.69,204,633,360
407,12.73,206,628,361
408,12.76,204,627,360
409,12.79,205,629,359
410,12.82,204,627,360
411,12.86,205,630,359
412,12.89,207,627,363
413,12.92,205,622,359
414,12.95,202,627,358
415,12.98,204,631,359
416,13.02,206,628,361
417,13.05,204,626,359
418,13.08,205,628,358
419,13.11,204,627,360
420,13.15,204,629,359
421,13.18,202,627,360
422,13.21,204,622,359
423,13.24,198,627,360
424,13.28,204,631,359
425,13.31,206,628,359
426,13.34,204,626,359
427,13.37,205,628,358
428,13.40,204,626,359
429,13.44,204,629,358
430,13.47,206,627,361
431,13.50,204,621,358
432,13.53,204,627,361
433,13.56,204,628,358
434,13.60,205,628,358
435,13.63,204,626,358
436,13.66,204,629,358
437,13.69,203,627,358
438,13.73,204,624,358
439,13.76,200,627,358
440,13.79,204,628,358
441,13.82,205,628,358
442,13.85,204,626,358
443,13.89,204,628,357
444,13.92,203,626,358
445,13.95,204,630,358
446,13.98,211,627,361
447,14.02,204,633,358
448,14.05,205,627,361
449,14.08,204,627,358
450,14.11,204,628,357
451,14.15,204,626,358
452,14.18,204,629,357
453,14.21,202,626,358
454,14.24,204,626,357
455,14.27,201,627,357
456,14.31,204,629,357
457,14.34,205,627,358
458,14.37,204,626,358
459,14.40,204,628,357
460,14.44,203,626,358
461,14.47,204,629,357
462,14.50,200,627,352
463,14.53,204,632,357
464,14.56,205,627,358
465,14.60,203,625,357
466,14.63,204,628,356
467,14.66,203,626,357
468,14.69,204,628,356
469,14.73,200,627,352
470,14.76,204,631,357
471,14.79,205,627,356
472,14.82,203,626,356
473,14.85,204,629,356
474,14.89,205,626,360
475,14.92,203,633,356
476,14.95,205,627,356
477,14.98,203,626,356
478,15.02,204,629,356
479,15.05,204,627,356
480,15.08,204,627,356
481,15.11,204,627,355
482,15.15,202,626,356
483,15.18,203,621,356
484,15.21,204,627,358
485,15.24,203,625,356
486,15.27,204,628,355
487,15.31,202,626,356
488,15.34,203,625,356
489,15.37,204,627,358
490,15.40,203,625,356
491,15.44,203,628,355
492,15.47,202,626,356
493,15.50,203,621,356
494,15.53,203,627,359
495,15.56,203,625,356
496,15.60,203,627,355
497,15.63,202,626,356
498,15.66,203,624,355
499,15.69,196,627,357
500,15.73,203,628,355
501,15.76,204,627,355
502,15.79,203,625,356
503,15.82,203,628,355
504,15.85,202,626,356
505,15.89,203,620,355
506,15.92,204,626,358
507,15.95,203,626,355
508,15.98,204,627,355
509,16.02,202,625,355
510,16.05,203,630,355
511,16.08,194,626,356
512,16.11,203,629,355
513,16.14,204,627,354
514,16.18,202,625,355
515,16.21,203,629,354
516,16.24,211,626,353
517,16.27,203,633,354
518,16.31,205,627,356
519,16.34,203,625,355
520,16.37,203,627,354
521,16.40,202,625,355
522,16.43,203,628,354
523,16.47,200,626,356
524,16.50,203,627,354
525,16.53,204,627,354
526,16.56,203,625,354
527,16.60,203,628,354
528,16.63,202,626,355
529,16.66,203,629,354
530,16.69,207,626,357
531,16.73,203,623,354
532,16.76,198,626,352
533,16.79,203,633,354
534,16.82,204,626,357
535,16.85,203,629,354
536,16.89,204,626,355
537,16.92,203,625,354
538,16.95,204,627,354
539,16.98,203,625,354
540,17.01,203,627,353
541,17.05,202,625,354
542,17.08,203,628,353
543,17.11,202,625,354
544,17.14,203,620,353
545,17.18,200,626,355
546,17.21,203,629,353
547,17.24,204,626,354
548,17.27,203,625,354
549,17.30,203,627,353
550,17.34,202,625,354
551,17.37,203,627,353
552,17.40,202,625,353
553,17.43,203,627,353
554,17.47,202,625,353
555,17.50,203,628,353
556,17.53,202,625,354
557,17.56,203,628,353
558,17.60,202,625,353
559,17.63,203,628,353
560,17.66,202,625,353
561,17.69,203,627,352
562,17.72,202,625,353
563,17.76,203,627,352
564,17.79,203,625,353
565,17.82,204,626,355
566,17.85,203,628,353
567,17.89,203,626,344
568,17.92,203,623,352
569,17.95,211,626,354
570,17.98,203,629,352
571,18.01,201,625,353
572,18.05,203,628,352
573,18.08,202,625,353
574,18.11,203,628,352
575,18.14,201,625,353
576,18.18,203,628,352
577,18.21,205,625,354
578,18.24,203,626,352
579,18.27,202,625,357
580,18.30,203,624,352
581,18.34,192,626,357
582,18.37,203,619,352
583,18.40,194,626,350
584,18.43,202,634,352
585,18.47,200,626,352
586,18.50,202,632,352
587,18.53,204,626,355
588,18.56,203,629,352
589,18.59,204,626,355
590,18.63,202,627,352
591,18.66,204,626,355
592,18.69,203,628,352
593,18.72,204,626,355
594,18.76,202,630,351
595,18.79,203,626,354
596,18.82,202,632,351
597,18.85,202,625,342
598,18.88,202,625,351
599,18.92,194,625,355
600,18.95,202,626,351
601,18.98,201,625,352
602,19.01,202,627,351
603,19.05,201,624,352
604,19.08,202,626,351
605,19.11,202,624,351
606,19.14,203,626,352
607,19.17,202,626,351
608,19.21,204,625,354
609,19.24,202,632,351
610,19.27,200,625,351
611,19.30,202,619,351
612,19.34,208,625,355
613,19.37,202,628,351
614,19.40,207,625,352
615,19.43,202,628,350
616,19.47,201,625,352
617,19.50,202,627,350
618,19.53,201,625,351
619,19.56,202,627,350
620,19.59,201,624,351
621,19.63,202,626,350
622,19.66,202,624,351
623,19.69,202,626,350
624,19.72,202,624,351
625,19.76,202,626,350
626,19.79,202,624,350
627,19.82,203,626,351
628,19.85,202,624,350
629,19.88,203,625,351
630,19.92,202,624,350
631,19.95,203,625,351
632,19.98,202,624,350
633,20.01,203,626,350
634,20.04,201,624,350
635,20.08,202,626,350
636,20.11,201,624,350
637,20.14,202,626,350
638,20.17,201,624,350
639,20.21,202,627,350
640,20.24,201,625,350
641,20.27,202,620,350
642,20.30,196,625,344
643,20.34,202,628,350
644,20.37,203,625,351
645,20.40,201,624,350
646,20.43,202,626,349
647,20.46,201,624,350
648,20.50,202,627,349
649,20.53,200,624,350
650,20.56,201,628,349
651,20.59,202,625,350
652,20.63,201,619,349
653,20.66,202,625,350
654,20.69,201,629,349
655,20.72,203,625,352
656,20.75,201,624,349
657,20.79,202,625,349
658,20.82,201,624,349
659,20.85,202,626,349
660,20.88,201,624,349
661,20.92,202,626,349
662,20.95,201,624,349
663,20.98,202,626,349
664,21.01,201,624,349
665,21.04,201,626,349
666,21.08,200,624,349
667,21.11,202,626,348
668,21.14,200,624,349
669,21.17,201,626,348
670,21.21,201,624,349
671,21.24,202,626,348
672,21.27,201,623,349
673,21.30,202,625,348
674,21.34,201,624,349
675,21.37,201,626,348
676,21.40,201,624,349
677,21.43,202,625,348
678,21.46,201,623,349
679,21.50,201,625,348
680,21.53,201,623,348
681,21.56,201,625,348
682,21.59,201,623,348
683,21.62,202,625,348
684,21.66,201,624,348
685,21.69,202,625,349
686,21.72,201,624,348
687,21.75,202,625,350
688,21.79,201,624,348
689,21.82,202,625,349
690,21.85,201,624,348
691,21.88,202,625,348
692,21.92,200,624,348
693,21.95,201,625,347
694,21.98,200,624,348
695,22.01,201,626,348
696,22.04,200,623,348
697,22.08,201,624,348
698,22.11,198,625,345
699,22.14,202,629,349
700,22.17,203,626,350
701,22.21,202,624,349
702,22.24,202,626,348
703,22.27,201,625,349
704,22.30,202,627,348
705,22.33,202,624,349
706,22.37,201,619,348
707,22.40,196,625,348
708,22.43,201,629,348
709,22.46,202,625,349
710,22.50,201,624,348
711,22.53,201,625,347
712,22.56,200,624,348
713,22.59,201,626,347
714,22.62,200,624,348
715,22.66,201,627,347
716,22.69,207,624,348
717,22.72,201,620,347
718,22.75,192,625,348
719,22.79,201,633,347
720,22.82,200,625,350
721,22.85,201,628,347
722,22.88,202,625,349
723,22.92,200,624,347
724,22.95,201,625,347
725,22.98,200,623,347
726,23.01,201,625,347
727,23.04,200,623,347
728,23.08,201,625,346
729,23.11,200,623,347
730,23.14,201,625,346
731,23.17,200,623,347
732,23.20,201,626,346
733,23.24,200,623,347
734,23.27,201,625,346
735,23.30,200,623,347
736,23.33,201,625,346
737,23.37,200,623,346
738,23.40,201,625,346
739,23.43,200,623,346
740,23.46,201,625,346
741,23.50,200,623,346
742,23.53,201,625,346
743,23.56,200,623,347
744,23.59,202,625,347
745,23.62,201,624,346
746,23.66,202,625,348
747,23.69,200,625,347
748,23.72,202,625,349
749,23.75,200,626,346
750,23.79,202,625,349
751,23.82,200,629,346
752,23.85,200,624,344
753,23.88,200,621,346
754,23.92,192,624,351
755,23.95,200,627,345
756,23.98,198,624,346
757,24.01,200,625,345
758,24.04,200,623,346
759,24.08,201,625,346
760,24.11,200,625,346
761,24.14,201,625,341
762,24.17,200,621,345
763,24.20,207,624,346
764,24.24,200,626,345
765,24.27,200,623,346
766,24.30,201,625,345
767,24.33,200,623,346
768,24.37,201,625,347
769,24.40,200,627,346
770,24.43,201,624,347
771,24.46,200,632,345
772,24.50,194,624,351
773,24.53,200,622,345
774,24.56,199,624,346
775,24.59,200,626,345
776,24.62,199,624,346
777,24.66,200,625,345
778,24.69,200,623,345
779,24.72,201,625,345
780,24.75,200,623,345
781,24.78,200,625,345
782,24.82,200,623,345
783,24.85,200,625,345
784,24.88,200,623,345
785,24.91,200,625,344
786,24.95,199,623,345
787,24.98,200,625,344
788,25.01,198,623,344
789,25.04,200,626,344
790,25.07,203,624,349
791,25.11,199,627,344
792,25.14,201,624,347
793,25.17,200,623,344
794,25.20,199,625,344
795,25.24,198,623,344
796,25.27,200,624,344
797,25.30,199,624,347
798,25.33,199,623,344
799,25.36,199,625,343
800,25.40,198,623,344
801,25.43,199,625,344
802,25.46,201,624,345
803,25.49,199,623,344
804,25.53,199,626,343
805,25.56,207,623,338
806,25.59,199,628,343
807,25.62,200,624,343
808,25.66,199,623,344
809,25.69,199,626,343
810,25.72,192,623,345
811,25.75,199,624,343
812,25.78,199,625,343
813,25.82,198,623,344
814,25.85,199,619,343
815,25.88,198,624,346
816,25.91,199,622,343
817,25.95,199,625,343
818,25.98,198,623,344
819,26.01,199,631,343
820,26.04,200,624,343
821,26.07,198,622,343
822,26.11,199,626,343
823,26.14,192,624,342
824,26.17,199,622,343
825,26.20,199,624,342
826,26.23,198,623,343
827,26.27,199,619,342
828,26.30,198,624,345
829,26.33,199,622,343
830,26.36,199,625,342
831,26.40,198,623,344
832,26.43,198,631,342
833,26.46,200,624,343
834,26.49,198,622,343
835,26.53,199,626,342
836,26.56,192,623,343
837,26.59,198,623,342
838,26.62,199,624,342
839,26.65,198,623,342
840,26.69,198,618,342
841,26.72,200,623,344
842,26.75,198,622,342
843,26.78,199,625,342
844,26.82,197,623,346
845,26.85,198,627,342
846,26.88,200,623,343
847,26.91,198,622,342
848,26.94,198,624,341
849,26.98,198,622,342
850,27.01,198,622,342
851,27.04,198,623,344
852,27.07,198,622,342
853,27.11,199,624,341
854,27.14,197,622,342
855,27.17,198,618,342
856,27.20,199,623,344
857,27.23,198,622,342
858,27.27,198,625,341
859,27.30,205,623,336
860,27.33,198,628,341
861,27.36,199,624,341
862,27.40,198,622,342
863,27.43,198,626,341
864,27.46,197,623,344
865,27.49,198,622,341
866,27.53,198,624,341
867,27.56,196,622,342
868,27.59,198,625,341
869,27.62,199,623,342
870,27.65,198,622,341
871,27.69,198,625,341
872,27.72,199,622,346
873,27.75,198,629,341
874,27.78,199,623,341
875,27.81,198,622,341
876,27.85,198,626,341
877,27.88,192,623,344
878,27.91,198,622,341
879,27.94,198,624,340
880,27.98,196,622,342
881,28.01,198,630,341
882,28.04,199,623,340
883,28.07,197,622,341
884,28.11,198,625,340
885,28.14,196,623,343
886,28.17,198,621,341
887,28.20,198,624,340
888,28.23,199,622,347
889,28.27,198,626,340
890,28.30,199,623,340
891,28.33,197,622,340
892,28.36,198,615,340
893,28.40,199,623,341
894,28.43,197,622,340
895,28.46,198,626,340
896,28.49,198,623,342
897,28.52,197,621,340
898,28.56,198,625,340
899,28.59,192,623,343
900,28.62,198,621,340
901,28.65,198,625,340
902,28.69,192,623,342
903,28.72,197,621,340
904,28.75,198,625,339
905,28.78,194,623,343
906,28.81,197,621,340
907,28.85,198,625,339
908,28.88,193,622,342
909,28.91,197,621,340
910,28.94,197,625,339
911,28.98,192,623,342
912,29.01,197,622,340
913,29.04,197,624,339
914,29.07,199,622,336
915,29.11,197,623,340
916,29.14,198,623,339
917,29.17,196,622,343
918,29.20,197,627,339
919,29.23,198,623,339
920,29.27,196,622,340
921,29.30,197,627,339
922,29.33,198,623,339
923,29.36,196,622,340
924,29.39,197,621,339
925,29.43,198,623,339
926,29.46,196,621,339
927,29.49,197,630,339
928,29.52,198,623,339
929,29.56,196,622,339
930,29.59,197,629,339
931,29.62,198,623,338
932,29.65,196,622,339
933,29.68,197,629,338
934,29.72,198,623,338
935,29.75,196,622,341
936,29.78,197,627,339
937,29.81,197,623,338
938,29.85,196,622,343
939,29.88,197,623,338
940,29.91,197,623,338
941,29.94,207,622,332
942,29.98,197,621,338
943,30.01,197,624,338
944,30.04,192,622,341
945,30.07,197,621,338
946,30.10,197,624,338
947,30.14,192,622,341
948,30.17,196,621,338
949,30.20,197,625,338
950,30.23,197,622,339
951,30.27,196,621,338
952,30.30,197,617,338
953,30.33,198,623,338
954,30.36,196,621,338
955,30.39,196,629,338
956,30.43,197,623,337
957,30.46,195,621,339
958,30.49,197,624,338
959,30.52,197,623,337
960,30.56,203,622,330
961,30.59,196,621,338
962,30.62,197,624,338
963,30.65,193,622,340
964,30.68,196,621,338
965,30.72,196,617,337
966,30.75,198,622,337
967,30.78,196,621,338
968,30.81,196,629,337
969,30.85,197,623,337
970,30.88,195,621,342
971,30.91,196,626,337
972,30.94,197,623,337
973,30.98,194,621,343
974,31.01,196,624,337
975,31.04,196,623,337
976,31.07,197,621,332
977,31.10,196,621,337
978,31.14,196,623,337
979,31.17,186,622,340
980,31.20,196,620,337
981,31.23,196,625,337
982,31.26,196,622,338
983,31.30,195,621,337
984,31.33,196,615,337
985,31.36,197,622,337
986,31.39,195,621,337
987,31.43,196,629,337
988,31.46,197,623,336
989,31.49,194,621,328
990,31.52,196,621,337
991,31.55,196,623,336
992,31.59,188,622,340
993,31.62,196,620,337
994,31.65,196,617,336
995,31.68,197,622,336
996,31.72,194,621,337
997,31.75,196,625,336
998,31.78,196,623,336
999,31.81,204,621,339
1000,31.85,195,620,336
1001,31.88,196,620,336
1002,31.91,197,622,336
1003,31.94,194,621,338
1004,31.97,195,625,336
1005,32.01,196,623,336
1006,32.04,203,621,338
1007,32.07,195,620,336
1008,32.10,195,623,336
1009,32.14,192,621,339
1010,32.17,195,620,336
1011,32.20,196,623,336
1012,32.23,192,621,338
1013,32.27,195,620,336
1014,32.30,196,623,335
1015,32.33,203,621,332
1016,32.36,195,621,336
1017,32.39,196,622,335
1018,32.43,195,621,330
1019,32.46,195,622,336
1020,32.49,195,623,335
1021,32.52,194,621,341
1022,32.56,195,623,335
1023,32.59,195,622,335
1024,32.62,194,620,336
1025,32.65,195,629,335
1026,32.68,196,621,335
1027,32.72,194,620,336
1028,32.75,195,616,335
1029,32.78,196,621,336
1030,32.81,194,620,336
1031,32.85,195,622,335
1032,32.88,196,621,336
1033,32.91,194,620,336
1034,32.94,195,624,335
1035,32.97,192,621,338
1036,33.01,195,620,335
1037,33.04,195,623,335
1038,33.07,203,621,332
1039,33.10,194,622,335
1040,33.13,195,622,334
1041,33.17,194,620,335
1042,33.20,195,620,334
1043,33.23,193,621,337
1044,33.26,194,620,335
1045,33.30,195,622,334
1046,33.33,193,620,337
1047,33.36,194,628,335
1048,33.39,196,621,335
1049,33.43,194,620,335
1050,33.46,194,618,334
1051,33.49,196,621,335
1052,33.52,194,620,335
1053,33.55,195,624,334
1054,33.59,196,621,335
1055,33.62,194,620,334
1056,33.65,195,620,334
1057,33.68,195,621,335
1058,33.72,194,620,334
1059,33.75,194,615,334
1060,33.78,196,621,334
1061,33.81,194,620,334
1062,33.85,194,627,334
1063,33.88,195,621,334
1064,33.91,193,620,334
1065,33.94,194,626,334
1066,33.97,195,621,334
1067,34.01,194,620,334
1068,34.04,194,623,334
1069,34.07,200,620,325
1070,34.10,194,625,334
1071,34.13,195,621,334
1072,34.17,194,619,334
1073,34.20,194,621,334
1074,34.23,193,620,334
1075,34.26,194,623,333
1076,34.30,202,620,332
1077,34.33,194,627,334
1078,34.36,196,621,336
1079,34.39,194,619,334
1080,34.42,194,622,333
1081,34.46,193,620,334
1082,34.49,194,620,333
1083,34.52,193,621,336
1084,34.55,194,620,334
1085,34.59,194,621,333
1086,34.62,193,619,333
1087,34.65,194,623,333
1088,34.68,203,620,339
1089,34.72,194,628,333
1090,34.75,195,621,336
1091,34.78,194,619,333
1092,34.81,194,621,333
1093,34.84,192,620,333
1094,34.88,194,614,333
1095,34.91,194,620,336
1096,34.94,194,619,333
1097,34.97,194,621,333
1098,35.01,192,620,334
1099,35.04,194,627,333
1100,35.07,195,621,334
1101,35.10,193,619,334
1102,35.13,194,622,333
1103,35.17,203,620,338
1104,35.20,194,626,333
1105,35.23,195,621,333
1106,35.26,193,619,333
1107,35.30,194,622,333
1108,35.33,199,620,339
1109,35.36,194,627,333
1110,35.39,195,621,334
1111,35.42,193,619,333
1112,35.46,194,621,332
1113,35.49,192,620,333
1114,35.52,194,623,333
1115,35.55,195,621,334
1116,35.59,193,619,333
1117,35.62,194,622,332
1118,35.65,203,620,332
1119,35.68,193,623,333
1120,35.72,194,621,332
1121,35.75,193,619,333
1122,35.78,194,618,332
1123,35.81,195,620,334
1124,35.84,193,618,332
1125,35.88,194,622,332
1126,35.91,192,620,332
1127,35.94,193,620,332
1128,35.97,194,621,332
1129,36.00,192,619,333
1130,36.04,193,627,332
1131,36.07,194,620,332
1132,36.10,193,619,332
1133,36.13,193,615,332
1134,36.17,194,620,333
1135,36.20,193,618,332
1136,36.23,193,623,332
1137,36.26,192,620,335
1138,36.29,193,618,332
1139,36.33,194,622,332
1140,36.36,186,620,334
1141,36.39,193,619,332
1142,36.42,194,621,332
1143,36.46,196,620,332
1144,36.49,193,620,332
1145,36.52,194,621,331
1146,36.55,192,619,335
1147,36.59,193,627,332
1148,36.62,195,620,332
1149,36.65,193,618,332
1150,36.68,194,621,331
1151,36.71,192,619,332
