,time,A0,A1,A2
626,19.13,86,562,211
627,19.16,86,561,211
628,19.19,87,561,212
629,19.22,87,560,211
630,19.25,80,560,215
631,19.28,83,564,211
632,19.31,84,555,211
633,19.34,85,563,211
634,19.37,86,561,211
635,19.41,86,561,211
636,19.44,87,560,213
637,19.47,80,560,219
638,19.50,82,561,210
639,19.53,85,555,210
640,19.56,85,563,210
641,19.59,86,562,211
642,19.62,86,561,211
643,19.66,87,560,213
644,19.69,80,560,221
645,19.72,82,562,210
646,19.75,84,554,211
647,19.78,85,563,211
648,19.81,86,562,211
649,19.84,86,561,211
650,19.87,87,560,212
651,19.90,80,560,208
652,19.94,82,562,210
653,19.97,84,563,210
654,20.00,85,563,211
655,20.03,86,562,211
656,20.06,86,561,211
657,20.09,87,561,212
658,20.12,85,560,210
659,20.15,76,560,210
660,20.19,82,565,210
661,20.22,84,561,210
662,20.25,85,562,210
663,20.28,86,562,211
664,20.31,86,561,211
665,20.34,87,560,212
666,20.37,86,560,210
667,20.40,80,560,213
668,20.43,82,562,210
669,20.47,84,559,210
670,20.50,85,564,210
671,20.53,85,562,211
672,20.56,86,562,211
673,20.59,86,561,211
674,20.62,87,561,211
675,20.65,87,560,212
676,20.68,83,560,201
677,20.72,95,560,209
678,20.75,84,565,210
679,20.78,84,554,210
680,20.81,85,563,211
681,20.84,85,562,211
682,20.87,86,561,211
683,20.90,86,561,211
684,20.93,87,560,212
685,20.97,84,560,208
686,21.00,95,560,209
687,21.03,83,563,210
688,21.06,84,554,210
689,21.09,85,563,210
690,21.12,86,562,211
691,21.15,86,561,211
692,21.18,87,560,211
693,21.22,87,560,211
694,21.25,74,560,219
695,21.28,82,562,210
696,21.31,84,560,210
697,21.34,85,563,210
698,21.37,85,562,210
699,21.40,86,561,211
700,21.43,87,560,211
701,21.47,87,560,212
702,21.50,82,560,202
703,21.53,91,560,209
704,21.56,84,565,210
705,21.59,84,557,210
706,21.62,84,563,210
707,21.65,85,562,210
708,21.68,86,561,211
709,21.71,86,561,211
710,21.75,87,560,212
711,21.78,82,560,204
712,21.81,94,560,209
713,21.84,84,566,210
714,21.87,84,562,210
715,21.90,85,562,210
716,21.93,86,561,211
717,21.96,86,561,211
718,22.00,87,560,212
719,22.03,85,560,208
720,22.06,95,560,209
721,22.09,84,566,210
722,22.12,84,563,210
723,22.15,85,562,210
724,22.18,86,561,211
725,22.21,86,561,211
726,22.25,87,560,212
727,22.28,84,560,204
728,22.31,95,560,209
729,22.34,84,567,210
730,22.37,85,561,210
731,22.40,85,562,210
732,22.43,86,561,210
733,22.46,86,561,210
734,22.50,87,560,211
735,22.53,85,560,204
736,22.56,95,559,208
737,22.59,84,567,210
738,22.62,84,564,210
739,22.65,85,562,210
740,22.68,86,561,210
741,22.71,86,560,211
742,22.75,87,560,211
743,22.77,74,559,219
744,22.81,82,562,209
745,22.84,84,559,210
746,22.87,85,563,210
747,22.90,85,561,210
748,22.93,86,561,210
749,22.96,86,560,211
750,22.99,86,560,209
751,23.02,72,559,215
752,23.06,82,564,210
753,23.09,84,553,210
754,23.12,84,562,210
755,23.15,85,561,210
756,23.18,86,561,210
757,23.21,87,560,211
758,23.24,84,560,204
759,23.27,95,560,208
760,23.31,84,567,210
761,23.34,84,564,210
762,23.37,85,562,210
763,23.40,86,561,210
764,23.43,86,560,211
765,23.46,86,560,208
766,23.49,80,559,210
767,23.52,83,567,210
768,23.56,84,563,210
769,23.59,85,562,210
770,23.62,85,561,210
771,23.65,86,560,211
772,23.68,87,560,212
773,23.71,80,559,204
774,23.74,87,560,209
775,23.77,84,568,210
776,23.80,84,564,210
777,23.84,85,562,210
778,23.87,86,561,210
779,23.90,86,560,211
780,23.93,86,560,209
781,23.96,72,559,215
782,23.99,82,565,210
783,24.02,84,560,210
784,24.05,85,562,210
785,24.09,86,561,210
786,24.12,87,560,211
787,24.15,85,559,200
788,24.18,82,560,209
789,24.21,84,553,210
790,24.24,84,562,210
791,24.27,85,561,210
792,24.30,86,560,211
793,24.34,86,560,208
794,24.37,82,559,209
795,24.40,83,566,210
796,24.43,84,563,210
797,24.46,85,561,210
798,24.49,86,561,210
799,24.52,86,560,211
800,24.55,87,560,210
801,24.59,80,559,211
802,24.62,82,565,210
