0.03	 A0:23	 A1:184	 A2:62	 T:23.00
7.11	 D0:11	 D1:176	 D2:70	 T:nan
7.31	 C0:15	 C1:59	 C2:15	 T:23.00

7.59	 A0:23	 A1:184	 A2:63	 T:23.00
7.59	 B0:72	 B1:133	 B2:73	 T:23.00
7.18	 D0:11	 D1:176	 D2:70	 T:nan
7.39	 C0:15	 C1:59	 C2:16	 T:23.00

7.67	 A0:24	 A1:184	 A2:63	 T:23.00
7.67	 B0:72	 B1:133	 B2:73	 T:23.00
7.26	 D0:11	 D1:176	 D2:70	 T:nan
7.46	 C0:15	 C1:59	 C2:16	 T:23.00

7.75	 A0:24	 A1:184	 A2:63	 T:23.00
7.75	 B0:72	 B1:133	 B2:73	 T:23.00
7.33	 D0:11	 D1:176	 D2:70	 T:nan
7.54	 C0:15	 C1:59	 C2:15	 T:23.00

7.83	 A0:24	 A1:184	 A2:63	 T:23.00
7.83	 B0:72	 B1:133	 B2:73	 T:23.00
7.40	 D0:11	 D1:176	 D2:70	 T:nan
7.61	 C0:15	 C1:60	 C2:15	 T:23.00

7.90	 A0:24	 A1:184	 A2:63	 T:23.00
7.90	 B0:72	 B1:133	 B2:73	 T:23.00
7.47	 D0:11	 D1:176	 D2:70	 T:nan
7.69	 C0:15	 C1:59	 C2:15	 T:23.00

7.98	 A0:24	 A1:184	 A2:63	 T:23.00
7.98	 B0:72	 B1:133	 B2:73	 T:23.00
7.55	 D0:11	 D1:176	 D2:70	 T:nan
7.76	 C0:15	 C1:60	 C2:16	 T:23.00

8.06	 A0:24	 A1:184	 A2:63	 T:23.00
8.06	 B0:72	 B1:133	 B2:73	 T:23.00
7.62	 D0:11	 D1:176	 D2:70	 T:nan
7.84	 C0:15	 C1:60	 C2:16	 T:23.00

8.13	 A0:24	 A1:184	 A2:63	 T:23.00
8.13	 B0:72	 B1:133	 B2:73	 T:23.00
7.69	 D0:11	 D1:176	 D2:70	 T:nan
7.91	 C0:15	 C1:60	 C2:15	 T:23.00

8.21	 A0:24	 A1:184	 A2:63	 T:23.00
8.21	 B0:72	 B1:133	 B2:73	 T:23.00
7.76	 D0:11	 D1:176	 D2:70	 T:nan
7.99	 C0:15	 C1:59	 C2:15	 T:23.00

8.29	 A0:24	 A1:184	 A2:63	 T:23.00
8.29	 B0:72	 B1:133	 B2:73	 T:23.00
7.84	 D0:11	 D1:176	 D2:70	 T:nan
8.06	 C0:15	 C1:59	 C2:16	 T:23.00

8.36	 A0:23	 A1:184	 A2:63	 T:23.00
8.36	 B0:72	 B1:133	 B2:73	 T:23.00
7.91	 D0:11	 D1:176	 D2:70	 T:nan
8.14	 C0:15	 C1:60	 C2:16	 T:23.00

8.44	 A0:24	 A1:184	 A2:63	 T:23.00
8.44	 B0:72	 B1:133	 B2:73	 T:23.00
7.98	 D0:11	 D1:176	 D2:70	 T:nan
8.21	 C0:15	 C1:60	 C2:16	 T:23.00

8.52	 A0:24	 A1:184	 A2:63	 T:23.00
8.52	 B0:72	 B1:133	 B2:73	 T:23.00
8.07	 D0:11	 D1:176	 D2:70	 T:nan
8.29	 C0:15	 C1:59	 C2:16	 T:23.00

8.59	 A0:24	 A1:184	 A2:63	 T:23.00
8.60	 B0:72	 B1:133	 B2:73	 T:23.00
8.13	 D0:11	 D1:176	 D2:69	 T:nan
8.36	 C0:15	 C1:60	 C2:15	 T:23.00

8.67	 A0:24	 A1:184	 A2:63	 T:23.00
8.67	 B0:72	 B1:133	 B2:73	 T:23.00
8.20	 D0:11	 D1:176	 D2:70	 T:nan
8.44	 C0:15	 C1:60	 C2:16	 T:23.00

8.75	 A0:24	 A1:184	 A2:63	 T:23.00
8.75	 B0:72	 B1:133	 B2:73	 T:23.00
8.27	 D0:11	 D1:176	 D2:70	 T:nan
8.51	 C0:15	 C1:60	 C2:16	 T:23.00

8.82	 A0:24	 A1:184	 A2:63	 T:23.00
8.83	 B0:72	 B1:133	 B2:73	 T:23.00
8.35	 D0:11	 D1:176	 D2:70	 T:nan
8.59	 C0:15	 C1:59	 C2:16	 T:23.00

8.90	 A0:24	 A1:184	 A2:63	 T:23.00
8.90	 B0:72	 B1:133	 B2:73	 T:23.00
8.42	 D0:11	 D1:176	 D2:70	 T:nan
8.66	 C0:15	 C1:60	 C2:16	 T:23.00

8.98	 A0:24	 A1:184	 A2:63	 T:23.00
8.98	 B0:72	 B1:133	 B2:73	 T:23.00
8.49	 D0:11	 D1:176	 D2:70	 T:nan
8.74	 C0:14	 C1:60	 C2:15	 T:23.00

9.06	 A0:24	 A1:184	 A2:63	 T:23.00
9.06	 B0:72	 B1:133	 B2:73	 T:23.00
8.56	 D0:11	 D1:176	 D2:70	 T:nan
8.81	 C0:15	 C1:60	 C2:16	 T:23.00

9.13	 A0:24	 A1:184	 A2:63	 T:23.00
9.14	 B0:72	 B1:133	 B2:73	 T:23.00
8.64	 D0:11	 D1:176	 D2:70	 T:nan
8.89	 C0:14	 C1:60	 C2:16	 T:23.00

9.21	 A0:24	 A1:184	 A2:63	 T:23.00
