0.03	 A0:26	 A1:185	 A2:64	 T:23.00
0.03	 B0:79	 B1:134	 B2:69	 T:22.70
0.03	 D0:11	 D1:173	 D2:66	 T:nan
0.03	 C0:14	 C1:59	 C2:16	 T:23.00

0.06	 A0:26	 A1:185	 A2:64	 T:23.00
0.06	 B0:79	 B1:134	 B2:69	 T:22.70
0.05	 D0:11	 D1:174	 D2:66	 T:nan
0.06	 C0:14	 C1:59	 C2:16	 T:23.00

0.13	 A0:26	 A1:185	 A2:64	 T:23.00
0.13	 B0:79	 B1:134	 B2:70	 T:22.70
0.12	 D0:12	 D1:174	 D2:66	 T:nan
0.13	 C0:14	 C1:59	 C2:16	 T:23.00

0.21	 A0:26	 A1:185	 A2:64	 T:23.00
0.21	 B0:78	 B1:133	 B2:69	 T:22.70
0.19	 D0:12	 D1:173	 D2:66	 T:nan
0.20	 C0:14	 C1:59	 C2:16	 T:23.00

0.29	 A0:26	 A1:185	 A2:64	 T:23.00
0.29	 B0:78	 B1:134	 B2:69	 T:22.70
0.27	 D0:11	 D1:173	 D2:66	 T:nan
0.28	 C0:14	 C1:59	 C2:16	 T:23.00

0.36	 A0:26	 A1:185	 A2:64	 T:23.00
0.36	 B0:78	 B1:134	 B2:69	 T:22.70
0.34	 D0:12	 D1:174	 D2:66	 T:nan
0.35	 C0:14	 C1:59	 C2:16	 T:23.00

0.44	 A0:26	 A1:185	 A2:64	 T:23.00
0.44	 B0:78	 B1:134	 B2:69	 T:22.70
0.41	 D0:11	 D1:173	 D2:66	 T:nan
0.43	 C0:14	 C1:59	 C2:16	 T:23.00

0.52	 A0:26	 A1:185	 A2:64	 T:23.00
0.52	 B0:78	 B1:134	 B2:69	 T:22.70
0.49	 D0:11	 D1:174	 D2:66	 T:nan
0.50	 C0:14	 C1:59	 C2:16	 T:23.00

0.59	 A0:26	 A1:185	 A2:64	 T:23.00
0.59	 B0:78	 B1:134	 B2:69	 T:22.70
0.56	 D0:12	 D1:173	 D2:66	 T:nan
0.58	 C0:14	 C1:59	 C2:16	 T:23.00

0.67	 A0:26	 A1:185	 A2:64	 T:23.00
0.67	 B0:78	 B1:134	 B2:69	 T:22.70
0.63	 D0:12	 D1:174	 D2:66	 T:nan
0.65	 C0:14	 C1:59	 C2:16	 T:23.00

0.75	 A0:26	 A1:185	 A2:64	 T:23.00
0.75	 B0:78	 B1:134	 B2:69	 T:22.70
