0.69	 A0:44	 A1:315	 A2:110	 T:22.60
3.18	 C0:7	 C1:51	 C2:38	 T:22.60
3.30	 D0:22	 D1:334	 D2:335	 T:22.20

3.38	 A0:44	 A1:315	 A2:111	 T:22.60
3.29	 B0:62	 B1:100	 B2:40	 T:22.60
3.25	 C0:7	 C1:51	 C2:38	 T:22.60
3.38	 D0:21	 D1:333	 D2:337	 T:22.20

3.46	 A0:44	 A1:315	 A2:111	 T:22.60
3.36	 B0:62	 B1:100	 B2:40	 T:22.60
3.33	 C0:7	 C1:51	 C2:38	 T:22.60
3.46	 D0:22	 D1:333	 D2:337	 T:22.20

3.54	 A0:44	 A1:315	 A2:111	 T:22.60
3.44	 B0:62	 B1:100	 B2:40	 T:22.60
3.40	 C0:6	 C1:51	 C2:38	 T:22.60
3.54	 D0:22	 D1:333	 D2:310	 T:22.20

3.62	 A0:44	 A1:315	 A2:111	 T:22.60
3.52	 B0:62	 B1:100	 B2:40	 T:22.60
3.47	 C0:7	 C1:51	 C2:38	 T:22.60
3.62	 D0:21	 D1:333	 D2:338	 T:22.20

3.69	 A0:44	 A1:315	 A2:111	 T:22.60
3.60	 B0:62	 B1:100	 B2:40	 T:22.60
3.54	 C0:7	 C1:51	 C2:38	 T:22.60
3.69	 D0:21	 D1:333	 D2:334	 T:22.20

3.77	 A0:44	 A1:315	 A2:111	 T:22.60
3.67	 B0:62	 B1:100	 B2:40	 T:22.60
3.62	 C0:7	 C1:51	 C2:38	 T:22.60
3.77	 D0:22	 D1:333	 D2:338	 T:22.20

3.85	 A0:44	 A1:315	 A2:111	 T:22.60
3.75	 B0:62	 B1:100	 B2:40	 T:22.60
3.69	 C0:7	 C1:51	 C2:38	 T:22.60
3.85	 D0:21	 D1:333	 D2:305	 T:22.20

3.93	 A0:44	 A1:315	 A2:111	 T:22.60
3.83	 B0:62	 B1:100	 B2:40	 T:22.60
3.76	 C0:7	 C1:51	 C2:38	 T:22.60
3.93	 D0:22	 D1:333	 D2:342	 T:22.20

4.01	 A0:44	 A1:315	 A2:111	 T:22.60
3.90	 B0:62	 B1:100	 B2:40	 T:22.60
3.83	 C0:7	 C1:51	 C2:38	 T:22.60
4.01	 D0:22	 D1:333	 D2:332	 T:22.20

4.09	 A0:44	 A1:315	 A2:111	 T:22.60
3.98	 B0:62	 B1:100	 B2:40	 T:22.60
3.91	 C0:7	 C1:51	 C2:38	 T:22.60
4.09	 D0:22	 D1:334	 D2:333	 T:22.20

4.17	 A0:43	 A1:315	 A2:111	 T:22.60
4.06	 B0:62	 B1:100	 B2:40	 T:22.60
3.98	 C0:6	 C1:51	 C2:38	 T:22.60
4.17	 D0:22	 D1:334	 D2:323	 T:22.20

4.25	 A0:44	 A1:315	 A2:111	 T:22.60
4.13	 B0:62	 B1:100	 B2:40	 T:22.60
4.07	 C0:7	 C1:50	 C2:38	 T:22.60
4.25	 D0:22	 D1:334	 D2:326	 T:22.20

4.33	 A0:43	 A1:315	 A2:111	 T:22.60
4.21	 B0:62	 B1:100	 B2:40	 T:22.60
4.13	 C0:7	 C1:51	 C2:39	 T:22.60
4.33	 D0:22	 D1:334	 D2:343	 T:22.20

4.41	 A0:43	 A1:315	 A2:111	 T:22.60
4.29	 B0:62	 B1:100	 B2:40	 T:22.60
4.20	 C0:7	 C1:51	 C2:38	 T:22.60
4.41	 D0:22	 D1:334	 D2:335	 T:22.20

4.48	 A0:43	 A1:315	 A2:111	 T:22.60
4.36	 B0:62	 B1:100	 B2:40	 T:22.60
4.27	 C0:7	 C1:51	 C2:38	 T:22.60
4.48	 D0:22	 D1:334	 D2:319	 T:22.20

4.56	 A0:43	 A1:315	 A2:111	 T:22.60
4.44	 B0:62	 B1:100	 B2:40	 T:22.60
4.34	 C0:6	 C1:51	 C2:39	 T:22.60
4.56	 D0:22	 D1:334	 D2:329	 T:22.20

4.64	 A0:43	 A1:315	 A2:111	 T:22.60
4.52	 B0:62	 B1:100	 B2:40	 T:22.60
4.42	 C0:6	 C1:50	 C2:38	 T:22.60
4.64	 D0:22	 D1:333	 D2:342	 T:22.20

4.72	 A0:43	 A1:315	 A2:111	 T:22.60
4.60	 B0:62	 B1:100	 B2:40	 T:22.60
4.49	 C0:7	 C1:51	 C2:38	 T:22.60
4.72	 D0:22	 D1:333	 D2:336	 T:22.20

4.80	 A0:43	 A1:315	 A2:111	 T:22.60
4.67	 B0:62	 B1:100	 B2:40	 T:22.60
4.56	 C0:7	 C1:51	 C2:38	 T:22.60
4.80	 D0:22	 D1:334	 D2:315	 T:22.20

4.88	 A0:43	 A1:315	 A2:111	 T:22.60
4.75	 B0:62	 B1:100	 B2:40	 T:22.60
4.63	 C0:6	 C1:50	 C2:38	 T:22.60
4.88	 D0:22	 D1:333	 D2:333	 T:22.20

4.96	 A0:43	 A1:315	 A2:111	 T:22.60
4.83	 B0:62	 B1:100	 B2:40	 T:22.60
4.71	 C0:7	 C1:51	 C2:38	 T:22.60
4.96	 D0:22	 D1:333	 D2:340	 T:22.20

5.04	 A0:43	 A1:315	 A2:111	 T:22.60
4.90	 B0:62	 B1:100	 B2:40	 T:22.60
4.78	 C0:6	 C1:51	 C2:38	 T:22.60
5.04	 D0:22	 D1:333	 D2:336	 T:22.20

5.12	 A0:43	 A1:315	 A2:111	 T:22.60
4.98	 B0:62	 B1:100	 B2:40	 T:22.60
4.85	 C0:7	 C1:51	 C2:38	 T:22.60
5.12	 D0:22	 D1:333	 D2:312	 T:22.20

5.20	 A0:43	 A1:315	 A2:111	 T:22.60
5.06	 B0:62	 B1:100	 B2:40	 T:22.60
4.93	 C0:6	 C1:51	 C2:38	 T:22.60
5.20	 D0:22	 D1:333	 D2:334	 T:22.20

5.27	 A0:43	 A1:315	 A2:111	 T:22.60
5.14	 B0:62	 B1:100	 B2:40	 T:22.60
5.00	 C0:7	 C1:51	 C2:38	 T:22.60
5.27	 D0:22	 D1:333	 D2:336	 T:22.20

5.35	 A0:43	 A1:315	 A2:111	 T:22.60
5.21	 B0:62	 B1:100	 B2:40	 T:22.60
5.07	 C0:7	 C1:50	 C2:38	 T:22.60
5.35	 D0:22	 D1:333	 D2:338	 T:22.20

5.43	 A0:43	 A1:315	 A2:111	 T:22.60
5.29	 B0:62	 B1:100	 B2:40	 T:22.60
5.14	 C0:7	 C1:51	 C2:38	 T:22.60
5.43	 D0:22	 D1:333	 D2:309	 T:22.20

5.51	 A0:43	 A1:315	 A2:111	 T:22.60
5.36	 B0:61	 B1:100	 B2:40	 T:22.60
5.22	 C0:7	 C1:51	 C2:38	 T:22.60
5.51	 D0:22	 D1:333	 D2:338	 T:22.20

5.59	 A0:43	 A1:315	 A2:111	 T:22.60
5.44	 B0:62	 B1:100	 B2:40	 T:22.60
5.29	 C0:6	 C1:51	 C2:38	 T:22.60
5.59	 D0:21	 D1:333	 D2:334	 T:22.20

5.67	 A0:43	 A1:315	 A2:111	 T:22.60
5.52	 B0:62	 B1:100	 B2:40	 T:22.60
5.36	 C0:7	 C1:51	 C2:38	 T:22.60
5.67	 D0:22	 D1:333	 D2:338	 T:22.20

5.75	 A0:43	 A1:315	 A2:111	 T:22.60
5.60	 B0:62	 B1:100	 B2:40	 T:22.60
5.44	 C0:7	 C1:51	 C2:39	 T:22.60
5.75	 D0:22	 D1:333	 D2:305	 T:22.20

5.83	 A0:43	 A1:315	 A2:111	 T:22.60
5.67	 B0:62	 B1:100	 B2:40	 T:22.60
5.51	 C0:7	 C1:51	 C2:38	 T:22.60
5.83	 D0:22	 D1:333	 D2:343	 T:22.20

5.91	 A0:43	 A1:315	 A2:111	 T:22.60
5.75	 B0:62	 B1:100	 B2:40	 T:22.60
5.58	 C0:7	 C1:51	 C2:38	 T:22.60
5.91	 D0:22	 D1:333	 D2:331	 T:22.20

5.99	 A0:43	 A1:315	 A2:111	 T:22.60
5.83	 B0:61	 B1:100	 B2:40	 T:22.60
5.65	 C0:7	 C1:51	 C2:38	 T:22.60
5.99	 D0:22	 D1:333	 D2:338	 T:22.20

6.08	 A0:43	 A1:315	 A2:111	 T:22.60
5.90	 B0:62	 B1:100	 B2:40	 T:22.60
5.73	 C0:7	 C1:51	 C2:38	 T:22.60
6.08	 D0:22	 D1:334	 D2:334	 T:22.20

6.14	 A0:43	 A1:315	 A2:111	 T:22.60
5.98	 B0:62	 B1:100	 B2:40	 T:22.60
5.80	 C0:6	 C1:51	 C2:38	 T:22.60
6.14	 D0:22	 D1:334	 D2:326	 T:22.20

6.22	 A0:43	 A1:315	 A2:111	 T:22.60
6.06	 B0:62	 B1:100	 B2:40	 T:22.60
5.87	 C0:6	 C1:51	 C2:38	 T:22.60
6.22	 D0:22	 D1:334	 D2:342	 T:22.20

6.30	 A0:43	 A1:315	 A2:111	 T:22.60
6.13	 B0:61	 B1:100	 B2:40	 T:22.60
5.95	 C0:7	 C1:51	 C2:38	 T:22.60
6.30	 D0:22	 D1:334	 D2:338	 T:22.20

6.38	 A0:43	 A1:315	 A2:111	 T:22.60
6.21	 B0:61	 B1:100	 B2:40	 T:22.60
6.02	 C0:7	 C1:51	 C2:38	 T:22.60
6.38	 D0:21	 D1:334	 D2:318	 T:22.20

6.46	 A0:43	 A1:315	 A2:111	 T:22.60
6.29	 B0:61	 B1:100	 B2:40	 T:22.60
6.09	 C0:7	 C1:51	 C2:38	 T:22.60
6.46	 D0:22	 D1:334	 D2:332	 T:22.20

6.54	 A0:43	 A1:315	 A2:111	 T:22.60
6.36	 B0:61	 B1:100	 B2:40	 T:22.60
6.16	 C0:7	 C1:51	 C2:38	 T:22.60
6.54	 D0:22	 D1:333	 D2:342	 T:22.20

6.62	 A0:43	 A1:315	 A2:111	 T:22.60
6.44	 B0:61	 B1:100	 B2:40	 T:22.60
6.24	 C0:7	 C1:51	 C2:38	 T:22.60
6.62	 D0:21	 D1:333	 D2:336	 T:22.20

6.70	 A0:43	 A1:315	 A2:111	 T:22.60
6.52	 B0:61	 B1:100	 B2:40	 T:22.60
6.31	 C0:7	 C1:51	 C2:38	 T:22.60
6.70	 D0:22	 D1:333	 D2:313	 T:22.20

6.78	 A0:43	 A1:315	 A2:111	 T:22.60
6.60	 B0:61	 B1:100	 B2:40	 T:22.60
6.38	 C0:7	 C1:51	 C2:38	 T:22.60
6.78	 D0:21	 D1:333	 D2:334	 T:22.20

6.86	 A0:43	 A1:315	 A2:111	 T:22.60
6.67	 B0:61	 B1:100	 B2:40	 T:22.60
6.45	 C0:6	 C1:51	 C2:38	 T:22.60
6.86	 D0:22	 D1:333	 D2:339	 T:22.20

6.93	 A0:43	 A1:315	 A2:111	 T:22.60
6.75	 B0:61	 B1:100	 B2:40	 T:22.60
6.53	 C0:7	 C1:50	 C2:38	 T:22.60
6.93	 D0:22	 D1:333	 D2:337	 T:22.20

7.01	 A0:43	 A1:315	 A2:111	 T:22.60
6.83	 B0:61	 B1:100	 B2:40	 T:22.60
6.60	 C0:7	 C1:51	 C2:38	 T:22.60
7.01	 D0:21	 D1:333	 D2:310	 T:22.20

7.09	 A0:43	 A1:315	 A2:111	 T:22.60
6.90	 B0:61	 B1:100	 B2:40	 T:22.60
6.67	 C0:7	 C1:51	 C2:38	 T:22.60
7.09	 D0:22	 D1:334	 D2:337	 T:22.20

7.17	 A0:43	 A1:315	 A2:111	 T:22.60
6.98	 B0:62	 B1:100	 B2:40	 T:22.60
6.75	 C0:7	 C1:50	 C2:38	 T:22.60
7.17	 D0:21	 D1:333	 D2:335	 T:22.20

7.25	 A0:43	 A1:315	 A2:111	 T:22.60
7.06	 B0:61	 B1:100	 B2:40	 T:22.60
6.82	 C0:7	 C1:51	 C2:38	 T:22.60
7.25	 D0:22	 D1:333	 D2:338	 T:22.20

7.33	 A0:43	 A1:315	 A2:111	 T:22.60
7.14	 B0:61	 B1:100	 B2:40	 T:22.60
6.89	 C0:7	 C1:51	 C2:38	 T:22.60
7.33	 D0:21	 D1:334	 D2:307	 T:22.20

7.41	 A0:43	 A1:315	 A2:111	 T:22.60
7.21	 B0:61	 B1:100	 B2:40	 T:22.60
6.96	 C0:7	 C1:51	 C2:38	 T:22.60
7.41	 D0:22	 D1:333	 D2:341	 T:22.20

7.49	 A0:43	 A1:315	 A2:111	 T:22.60
7.29	 B0:61	 B1:100	 B2:40	 T:22.60
7.04	 C0:7	 C1:51	 C2:38	 T:22.60
7.49	 D0:22	 D1:333	 D2:333	 T:22.20

7.57	 A0:43	 A1:315	 A2:111	 T:22.60
7.36	 B0:61	 B1:100	 B2:40	 T:22.60
7.11	 C0:7	 C1:50	 C2:38	 T:22.60
7.57	 D0:22	 D1:333	 D2:338	 T:22.20

7.65	 A0:43	 A1:315	 A2:111	 T:22.60
7.44	 B0:61	 B1:100	 B2:40	 T:22.60
7.18	 C0:6	 C1:50	 C2:38	 T:22.60
7.65	 D0:22	 D1:333	 D2:302	 T:22.20

7.73	 A0:43	 A1:315	 A2:111	 T:22.60
7.52	 B0:61	 B1:100	 B2:40	 T:22.60
7.26	 C0:6	 C1:51	 C2:38	 T:22.60
7.73	 D0:22	 D1:333	 D2:345	 T:22.20

7.80	 A0:43	 A1:315	 A2:112	 T:22.60
7.60	 B0:61	 B1:100	 B2:40	 T:22.60
7.33	 C0:7	 C1:51	 C2:38	 T:22.60
7.80	 D0:22	 D1:333	 D2:328	 T:22.20

7.88	 A0:43	 A1:315	 A2:111	 T:22.60
7.67	 B0:61	 B1:100	 B2:40	 T:22.60
7.40	 C0:7	 C1:51	 C2:38	 T:22.60
7.88	 D0:22	 D1:333	 D2:336	 T:22.20

7.96	 A0:43	 A1:315	 A2:111	 T:22.60
7.75	 B0:61	 B1:100	 B2:40	 T:22.60
7.47	 C0:6	 C1:51	 C2:38	 T:22.60
7.96	 D0:22	 D1:333	 D2:304	 T:22.20

8.04	 A0:43	 A1:315	 A2:111	 T:22.60
7.83	 B0:61	 B1:100	 B2:40	 T:22.60
7.55	 C0:7	 C1:50	 C2:39	 T:22.60
8.04	 D0:22	 D1:333	 D2:347	 T:22.20

8.12	 A0:43	 A1:315	 A2:111	 T:22.60
7.90	 B0:61	 B1:100	 B2:40	 T:22.60
7.62	 C0:7	 C1:51	 C2:39	 T:22.60
8.12	 D0:22	 D1:334	 D2:342	 T:22.20

8.20	 A0:43	 A1:315	 A2:111	 T:22.60
7.98	 B0:61	 B1:100	 B2:40	 T:22.60
7.69	 C0:7	 C1:51	 C2:38	 T:22.60
8.20	 D0:22	 D1:334	 D2:336	 T:22.20

8.28	 A0:43	 A1:315	 A2:111	 T:22.60
8.06	 B0:61	 B1:100	 B2:40	 T:22.60
7.76	 C0:6	 C1:51	 C2:38	 T:22.60
8.28	 D0:22	 D1:334	 D2:314	 T:22.20

8.35	 A0:43	 A1:315	 A2:111	 T:22.60
8.13	 B0:61	 B1:100	 B2:40	 T:22.60
7.84	 C0:7	 C1:50	 C2:39	 T:22.60
8.36	 D0:22	 D1:334	 D2:335	 T:22.20

8.44	 A0:43	 A1:314	 A2:111	 T:22.60
8.21	 B0:61	 B1:100	 B2:40	 T:22.60
7.91	 C0:7	 C1:51	 C2:39	 T:22.60
8.44	 D0:22	 D1:334	 D2:340	 T:22.20

8.51	 A0:43	 A1:314	 A2:111	 T:22.60
8.29	 B0:61	 B1:101	 B2:40	 T:22.60
7.98	 C0:7	 C1:51	 C2:38	 T:22.60
8.51	 D0:22	 D1:333	 D2:338	 T:22.20

8.59	 A0:43	 A1:315	 A2:111	 T:22.60
8.36	 B0:61	 B1:100	 B2:40	 T:22.60
8.07	 C0:7	 C1:51	 C2:38	 T:22.60
8.59	 D0:22	 D1:333	 D2:310	 T:22.20

8.67	 A0:43	 A1:315	 A2:111	 T:22.60
8.44	 B0:61	 B1:100	 B2:40	 T:22.60
8.13	 C0:7	 C1:51	 C2:38	 T:22.60
8.67	 D0:22	 D1:333	 D2:338	 T:22.20

8.75	 A0:43	 A1:315	 A2:111	 T:22.60
8.52	 B0:61	 B1:100	 B2:40	 T:22.60
8.20	 C0:7	 C1:51	 C2:38	 T:22.60
8.75	 D0:22	 D1:333	 D2:334	 T:22.20

8.83	 A0:43	 A1:315	 A2:111	 T:22.60
8.60	 B0:61	 B1:100	 B2:40	 T:22.60
8.27	 C0:7	 C1:50	 C2:38	 T:22.60
8.83	 D0:22	 D1:333	 D2:338	 T:22.20

8.91	 A0:43	 A1:315	 A2:111	 T:22.60
8.67	 B0:61	 B1:100	 B2:40	 T:22.60
8.35	 C0:7	 C1:51	 C2:38	 T:22.60
8.91	 D0:22	 D1:333	 D2:305	 T:22.20

8.99	 A0:43	 A1:315	 A2:111	 T:22.60
8.75	 B0:61	 B1:100	 B2:40	 T:22.60
8.42	 C0:6	 C1:51	 C2:38	 T:22.60
8.99	 D0:22	 D1:333	 D2:342	 T:22.20

9.07	 A0:43	 A1:315	 A2:111	 T:22.60
8.83	 B0:61	 B1:100	 B2:40	 T:22.60
8.49	 C0:6	 C1:51	 C2:38	 T:22.60
9.07	 D0:22	 D1:333	 D2:332	 T:22.20

9.15	 A0:43	 A1:315	 A2:111	 T:22.60
8.90	 B0:61	 B1:100	 B2:40	 T:22.60
8.56	 C0:6	 C1:51	 C2:38	 T:22.60
9.15	 D0:22	 D1:333	 D2:338	 T:22.20

9.23	 A0:43	 A1:315	 A2:111	 T:22.60
8.98	 B0:61	 B1:100	 B2:40	 T:22.60
8.64	 C0:7	 C1:51	 C2:38	 T:22.60
9.23	 D0:22	 D1:333	 D2:303	 T:22.20

9.31	 A0:43	 A1:315	 A2:111	 T:22.60
