0.03	 A0:42	 A1:310	 A2:111	 T:22.60
0.03	 B0:58	 B1:99	 B2:39	 T:22.60
0.03	 C0:6	 C1:50	 C2:39	 T:22.60
0.03	 D0:23	 D1:329	 D2:332	 T:22.60

0.06	 A0:42	 A1:310	 A2:111	 T:22.60
0.06	 B0:58	 B1:99	 B2:39	 T:22.60
0.06	 C0:6	 C1:49	 C2:39	 T:22.60
0.06	 D0:23	 D1:329	 D2:331	 T:22.60

0.14	 A0:42	 A1:310	 A2:111	 T:22.60
0.13	 B0:58	 B1:99	 B2:39	 T:22.60
0.12	 C0:6	 C1:49	 C2:39	 T:22.60
0.14	 D0:23	 D1:330	 D2:335	 T:22.60

0.22	 A0:42	 A1:310	 A2:111	 T:22.60
0.20	 B0:58	 B1:99	 B2:39	 T:22.60
0.19	 C0:6	 C1:49	 C2:39	 T:22.60
0.22	 D0:23	 D1:330	 D2:301	 T:22.60

0.30	 A0:42	 A1:310	 A2:111	 T:22.60
0.28	 B0:58	 B1:99	 B2:39	 T:22.60
0.27	 C0:7	 C1:49	 C2:39	 T:22.60
0.30	 D0:23	 D1:329	 D2:343	 T:22.60

0.37	 A0:42	 A1:310	 A2:111	 T:22.60
0.35	 B0:58	 B1:99	 B2:39	 T:22.60
0.34	 C0:6	 C1:49	 C2:39	 T:22.60
0.37	 D0:23	 D1:329	 D2:327	 T:22.60

0.45	 A0:42	 A1:310	 A2:111	 T:22.60
0.43	 B0:58	 B1:99	 B2:39	 T:22.60
0.41	 C0:6	 C1:50	 C2:39	 T:22.60
0.45	 D0:23	 D1:330	 D2:324	 T:22.60

0.53	 A0:43	 A1:310	 A2:111	 T:22.60
0.50	 B0:58	 B1:99	 B2:39	 T:22.60
0.49	 C0:7	 C1:50	 C2:39	 T:22.60
0.53	 D0:23	 D1:329	 D2:314	 T:22.60

0.61	 A0:42	 A1:310	 A2:111	 T:22.60
0.58	 B0:58	 B1:99	 B2:39	 T:22.60
0.56	 C0:7	 C1:50	 C2:39	 T:22.60
0.61	 D0:23	 D1:329	 D2:339	 T:22.60

0.69	 A0:42	 A1:310	 A2:112	 T:22.60
0.65	 B0:58	 B1:99	 B2:39	 T:22.60
0.63	 C0:7	 C1:49	 C2:39	 T:22.60
0.69	 D0:23	 D1:329	 D2:330	 T:22.60

0.77	 A0:42	 A1:310	 A2:111	 T:22.60
0.73	 B0:58	 B1:98	 B2:39	 T:22.60
0.70	 C0:7	 C1:50	 C2:39	 T:22.60
0.77	 D0:23	 D1:329	 D2:312	 T:22.60

0.85	 A0:42	 A1:310	 A2:111	 T:22.60
0.80	 B0:58	 B1:99	 B2:39	 T:22.60
0.78	 C0:6	 C1:50	 C2:39	 T:22.60
0.85	 D0:23	 D1:329	 D2:329	 T:22.60

0.93	 A0:42	 A1:310	 A2:111	 T:22.60
0.88	 B0:58	 B1:99	 B2:39	 T:22.60
0.85	 C0:7	 C1:49	 C2:39	 T:22.60
0.93	 D0:23	 D1:329	 D2:333	 T:22.60

1.01	 A0:42	 A1:310	 A2:111	 T:22.60
0.95	 B0:58	 B1:98	 B2:39	 T:22.60
0.92	 C0:7	 C1:50	 C2:39	 T:22.60
1.01	 D0:23	 D1:329	 D2:333	 T:22.60

1.09	 A0:42	 A1:310	 A2:111	 T:22.60
1.03	 B0:58	 B1:99	 B2:39	 T:22.60
1.00	 C0:7	 C1:49	 C2:39	 T:22.60
1.09	 D0:23	 D1:329	 D2:301	 T:22.60

1.17	 A0:42	 A1:310	 A2:111	 T:22.60
1.10	 B0:57	 B1:98	 B2:39	 T:22.60
1.07	 C0:7	 C1:49	 C2:39	 T:22.60
1.17	 D0:23	 D1:329	 D2:340	 T:22.60

1.25	 A0:42	 A1:311	 A2:111	 T:22.60
1.18	 B0:57	 B1:99	 B2:39	 T:22.60
1.14	 C0:6	 C1:49	 C2:39	 T:22.60
1.25	 D0:23	 D1:329	 D2:322	 T:22.60

1.32	 A0:42	 A1:310	 A2:111	 T:22.60
1.25	 B0:58	 B1:99	 B2:39	 T:22.60
1.22	 C0:6	 C1:49	 C2:39	 T:22.60
1.32	 D0:23	 D1:329	 D2:328	 T:22.60

1.40	 A0:42	 A1:310	 A2:111	 T:22.60
1.33	 B0:58	 B1:99	 B2:39	 T:22.60
1.29	 C0:6	 C1:49	 C2:39	 T:22.60
1.40	 D0:23	 D1:329	 D2:307	 T:22.60

1.48	 A0:42	 A1:310	 A2:111	 T:22.60
1.40	 B0:58	 B1:99	 B2:39	 T:22.60
1.36	 C0:6	 C1:49	 C2:39	 T:22.60
1.48	 D0:23	 D1:329	 D2:342	 T:22.60

1.56	 A0:42	 A1:310	 A2:111	 T:22.60
1.48	 B0:58	 B1:99	 B2:39	 T:22.60
1.43	 C0:6	 C1:49	 C2:39	 T:22.60
1.56	 D0:23	 D1:329	 D2:328	 T:22.60

1.64	 A0:42	 A1:310	 A2:111	 T:22.60
1.55	 B0:58	 B1:99	 B2:39	 T:22.60
1.51	 C0:6	 C1:50	 C2:39	 T:22.60
1.64	 D0:23	 D1:329	 D2:318	 T:22.60

1.72	 A0:42	 A1:310	 A2:111	 T:22.60
1.63	 B0:58	 B1:99	 B2:39	 T:22.60
1.58	 C0:7	 C1:49	 C2:39	 T:22.60
1.72	 D0:23	 D1:329	 D2:324	 T:22.60

1.80	 A0:42	 A1:310	 A2:111	 T:22.60
1.70	 B0:57	 B1:99	 B2:39	 T:22.60
1.65	 C0:6	 C1:50	 C2:39	 T:22.60
1.80	 D0:23	 D1:329	 D2:338	 T:22.60

1.88	 A0:42	 A1:310	 A2:111	 T:22.60
1.77	 B0:57	 B1:98	 B2:39	 T:22.60
1.72	 C0:7	 C1:49	 C2:39	 T:22.60
1.88	 D0:23	 D1:329	 D2:332	 T:22.60

1.96	 A0:42	 A1:310	 A2:111	 T:22.60
1.85	 B0:58	 B1:98	 B2:39	 T:22.60
1.80	 C0:6	 C1:49	 C2:39	 T:22.60
1.96	 D0:23	 D1:329	 D2:306	 T:22.60

2.05	 A0:42	 A1:310	 A2:111	 T:22.60
1.92	 B0:57	 B1:99	 B2:39	 T:22.60
1.87	 C0:6	 C1:50	 C2:39	 T:22.60
2.05	 D0:23	 D1:329	 D2:316	 T:22.60

2.11	 A0:42	 A1:310	 A2:111	 T:22.60
2.00	 B0:57	 B1:99	 B2:39	 T:22.60
1.94	 C0:6	 C1:49	 C2:39	 T:22.60
2.11	 D0:23	 D1:330	 D2:340	 T:22.60

2.19	 A0:42	 A1:310	 A2:111	 T:22.60
2.07	 B0:58	 B1:99	 B2:39	 T:22.60
2.02	 C0:6	 C1:49	 C2:39	 T:22.60
2.19	 D0:23	 D1:329	 D2:332	 T:22.60

2.27	 A0:42	 A1:310	 A2:111	 T:22.60
2.15	 B0:57	 B1:98	 B2:38	 T:22.60
2.09	 C0:6	 C1:49	 C2:39	 T:22.60
2.27	 D0:23	 D1:330	 D2:312	 T:22.60

2.35	 A0:42	 A1:310	 A2:111	 T:22.60
2.23	 B0:57	 B1:99	 B2:39	 T:22.60
2.16	 C0:6	 C1:49	 C2:39	 T:22.60
2.35	 D0:23	 D1:330	 D2:331	 T:22.60

2.43	 A0:42	 A1:310	 A2:111	 T:22.60
2.30	 B0:57	 B1:99	 B2:39	 T:22.60
2.23	 C0:6	 C1:50	 C2:39	 T:22.60
2.43	 D0:23	 D1:329	 D2:333	 T:22.60

2.51	 A0:42	 A1:310	 A2:111	 T:22.60
2.37	 B0:57	 B1:99	 B2:39	 T:22.60
2.31	 C0:6	 C1:49	 C2:39	 T:22.60
2.51	 D0:23	 D1:329	 D2:334	 T:22.60

2.59	 A0:42	 A1:310	 A2:111	 T:22.60
2.45	 B0:57	 B1:99	 B2:38	 T:22.60
2.38	 C0:6	 C1:49	 C2:39	 T:22.60
2.59	 D0:23	 D1:329	 D2:299	 T:22.60

2.67	 A0:42	 A1:310	 A2:111	 T:22.60
2.52	 B0:57	 B1:99	 B2:39	 T:22.60
2.45	 C0:6	 C1:50	 C2:39	 T:22.60
2.67	 D0:23	 D1:329	 D2:340	 T:22.60

2.75	 A0:42	 A1:310	 A2:111	 T:22.60
2.60	 B0:57	 B1:99	 B2:39	 T:22.60
2.52	 C0:7	 C1:49	 C2:39	 T:22.60
2.75	 D0:23	 D1:328	 D2:323	 T:22.60

2.83	 A0:42	 A1:310	 A2:111	 T:22.60
2.67	 B0:57	 B1:98	 B2:39	 T:22.60
2.60	 C0:6	 C1:49	 C2:39	 T:22.60
