0.03	 A0:31	 A1:177	 A2:70	 T:23.40
6.24	 B0:90	 B1:128	 B2:84	 T:nan
6.42	 C0:19	 C1:76	 C2:21	 T:23.40
6.59	 D0:16	 D1:188	 D2:85	 T:23.10

6.67	 A0:31	 A1:178	 A2:70	 T:23.40
6.31	 B0:90	 B1:128	 B2:84	 T:nan
6.49	 C0:19	 C1:76	 C2:21	 T:23.40
6.67	 D0:16	 D1:188	 D2:85	 T:23.10

6.75	 A0:31	 A1:178	 A2:70	 T:23.40
6.38	 B0:90	 B1:128	 B2:84	 T:nan
6.57	 C0:18	 C1:76	 C2:21	 T:23.40
6.75	 D0:16	 D1:188	 D2:85	 T:23.10

6.83	 A0:31	 A1:178	 A2:70	 T:23.40
6.45	 B0:89	 B1:128	 B2:84	 T:nan
6.64	 C0:18	 C1:76	 C2:21	 T:23.40
6.82	 D0:16	 D1:188	 D2:85	 T:23.10

6.90	 A0:31	 A1:178	 A2:70	 T:23.40
6.53	 B0:90	 B1:128	 B2:84	 T:nan
6.72	 C0:18	 C1:76	 C2:21	 T:23.40
6.90	 D0:16	 D1:189	 D2:85	 T:23.10

6.98	 A0:31	 A1:178	 A2:70	 T:23.40
6.60	 B0:90	 B1:128	 B2:84	 T:nan
6.79	 C0:18	 C1:76	 C2:21	 T:23.40
6.98	 D0:16	 D1:188	 D2:85	 T:23.10

7.06	 A0:31	 A1:178	 A2:70	 T:23.40
6.67	 B0:90	 B1:128	 B2:84	 T:nan
6.86	 C0:19	 C1:76	 C2:21	 T:23.40
7.06	 D0:16	 D1:188	 D2:85	 T:23.10

7.14	 A0:31	 A1:178	 A2:70	 T:23.40
6.75	 B0:90	 B1:128	 B2:84	 T:nan
6.94	 C0:18	 C1:76	 C2:21	 T:23.40
7.13	 D0:16	 D1:188	 D2:85	 T:23.10

7.21	 A0:31	 A1:178	 A2:70	 T:23.40
6.82	 B0:89	 B1:128	 B2:84	 T:nan
7.01	 C0:18	 C1:76	 C2:21	 T:23.40
7.21	 D0:16	 D1:188	 D2:85	 T:23.10

7.29	 A0:31	 A1:177	 A2:70	 T:23.40
6.89	 B0:90	 B1:128	 B2:84	 T:nan
7.09	 C0:19	 C1:76	 C2:21	 T:23.40
7.29	 D0:16	 D1:188	 D2:85	 T:23.10

7.36	 A0:31	 A1:178	 A2:70	 T:23.40
6.96	 B0:90	 B1:128	 B2:84	 T:nan
7.16	 C0:18	 C1:76	 C2:22	 T:23.40
7.36	 D0:16	 D1:188	 D2:85	 T:23.10

7.44	 A0:31	 A1:178	 A2:70	 T:23.40
7.04	 B0:90	 B1:128	 B2:84	 T:nan
7.24	 C0:19	 C1:76	 C2:21	 T:23.40
7.44	 D0:16	 D1:188	 D2:85	 T:23.10

7.52	 A0:31	 A1:178	 A2:70	 T:23.40
7.11	 B0:90	 B1:128	 B2:84	 T:nan
7.31	 C0:18	 C1:76	 C2:22	 T:23.40
7.52	 D0:16	 D1:188	 D2:85	 T:23.10

7.60	 A0:31	 A1:178	 A2:70	 T:23.40
7.18	 B0:90	 B1:128	 B2:84	 T:nan
7.39	 C0:19	 C1:76	 C2:21	 T:23.40
7.59	 D0:16	 D1:188	 D2:85	 T:23.10

7.67	 A0:31	 A1:178	 A2:70	 T:23.40
7.26	 B0:90	 B1:128	 B2:84	 T:nan
7.46	 C0:18	 C1:76	 C2:21	 T:23.40
7.67	 D0:16	 D1:188	 D2:85	 T:23.10

7.75	 A0:31	 A1:178	 A2:70	 T:23.40
7.33	 B0:90	 B1:128	 B2:84	 T:nan
7.54	 C0:19	 C1:76	 C2:21	 T:23.40
7.75	 D0:16	 D1:189	 D2:85	 T:23.10

7.83	 A0:31	 A1:178	 A2:70	 T:23.40
7.40	 B0:90	 B1:128	 B2:84	 T:nan
7.61	 C0:19	 C1:76	 C2:21	 T:23.40
7.83	 D0:16	 D1:188	 D2:85	 T:23.10

7.90	 A0:31	 A1:178	 A2:70	 T:23.40
7.47	 B0:90	 B1:128	 B2:84	 T:nan
7.69	 C0:19	 C1:77	 C2:21	 T:23.40
7.90	 D0:16	 D1:188	 D2:85	 T:23.10

7.98	 A0:31	 A1:178	 A2:70	 T:23.40
7.55	 B0:90	 B1:128	 B2:84	 T:nan
7.76	 C0:19	 C1:76	 C2:21	 T:23.40
7.98	 D0:16	 D1:188	 D2:85	 T:23.20

8.06	 A0:31	 A1:178	 A2:70	 T:23.40
7.62	 B0:90	 B1:128	 B2:84	 T:nan
7.84	 C0:18	 C1:76	 C2:21	 T:23.40
8.06	 D0:16	 D1:188	 D2:85	 T:23.20

8.14	 A0:31	 A1:178	 A2:70	 T:23.40
7.69	 B0:90	 B1:128	 B2:84	 T:nan
7.91	 C0:18	 C1:76	 C2:21	 T:23.40
8.13	 D0:16	 D1:188	 D2:85	 T:23.20

8.21	 A0:31	 A1:177	 A2:70	 T:23.40
7.76	 B0:90	 B1:128	 B2:84	 T:nan
7.99	 C0:19	 C1:77	 C2:22	 T:23.40
8.21	 D0:16	 D1:188	 D2:85	 T:23.20

8.29	 A0:31	 A1:178	 A2:70	 T:23.40
7.84	 B0:90	 B1:128	 B2:84	 T:nan
8.06	 C0:19	 C1:76	 C2:21	 T:23.40
8.29	 D0:16	 D1:189	 D2:85	 T:23.20

8.37	 A0:31	 A1:178	 A2:70	 T:23.40
7.91	 B0:90	 B1:128	 B2:84	 T:nan
8.14	 C0:19	 C1:76	 C2:22	 T:23.40
8.36	 D0:16	 D1:188	 D2:85	 T:23.20

8.44	 A0:31	 A1:178	 A2:70	 T:23.40
7.98	 B0:90	 B1:128	 B2:84	 T:nan
8.21	 C0:19	 C1:76	 C2:21	 T:23.40
8.44	 D0:16	 D1:188	 D2:85	 T:23.20

8.52	 A0:31	 A1:178	 A2:70	 T:23.40
8.07	 B0:90	 B1:128	 B2:84	 T:nan
8.29	 C0:18	 C1:76	 C2:21	 T:23.40
8.52	 D0:16	 D1:188	 D2:85	 T:23.20

8.60	 A0:31	 A1:178	 A2:70	 T:23.40
8.13	 B0:90	 B1:128	 B2:84	 T:nan
8.36	 C0:19	 C1:76	 C2:21	 T:23.40
8.59	 D0:16	 D1:188	 D2:85	 T:23.20

8.67	 A0:31	 A1:178	 A2:70	 T:23.40
8.20	 B0:90	 B1:127	 B2:84	 T:nan
8.44	 C0:18	 C1:76	 C2:22	 T:23.40
8.67	 D0:16	 D1:189	 D2:85	 T:23.20

8.75	 A0:31	 A1:178	 A2:70	 T:23.40
8.27	 B0:90	 B1:128	 B2:84	 T:nan
8.51	 C0:19	 C1:76	 C2:21	 T:23.40
8.75	 D0:16	 D1:188	 D2:85	 T:23.20

8.83	 A0:31	 A1:178	 A2:70	 T:23.40
8.35	 B0:90	 B1:128	 B2:84	 T:nan
8.59	 C0:19	 C1:76	 C2:22	 T:23.40
8.82	 D0:16	 D1:188	 D2:85	 T:23.20

8.90	 A0:31	 A1:178	 A2:70	 T:23.40
8.42	 B0:90	 B1:128	 B2:85	 T:nan
8.66	 C0:19	 C1:76	 C2:21	 T:23.40
8.90	 D0:16	 D1:188	 D2:85	 T:23.20

8.98	 A0:31	 A1:178	 A2:70	 T:23.40
8.49	 B0:90	 B1:128	 B2:84	 T:nan
8.74	 C0:19	 C1:76	 C2:21	 T:23.40
8.98	 D0:16	 D1:189	 D2:85	 T:23.20

9.06	 A0:31	 A1:178	 A2:70	 T:23.40
8.56	 B0:90	 B1:127	 B2:84	 T:nan
8.81	 C0:18	 C1:76	 C2:21	 T:23.40
9.06	 D0:16	 D1:189	 D2:85	 T:23.20

9.14	 A0:31	 A1:178	 A2:70	 T:23.40
8.64	 B0:90	 B1:128	 B2:84	 T:nan
8.89	 C0:19	 C1:76	 C2:21	 T:23.40
9.13	 D0:16	 D1:188	 D2:85	 T:23.20

9.21	 A0:31	 A1:178	 A2:70	 T:23.40
