0.14	 A0:45	 A1:310	 A2:107	 T:21.80
1.29	 B0:65	 B1:108	 B2:33	 T:21.80
1.36	 C0:7	 C1:52	 C2:40	 T:21.80
1.39	 D0:20	 D1:327	 D2:100	 T:nan

1.56	 A0:45	 A1:310	 A2:107	 T:21.80
1.36	 B0:65	 B1:108	 B2:33	 T:21.80
1.43	 C0:7	 C1:52	 C2:40	 T:21.80
1.47	 D0:20	 D1:326	 D2:100	 T:nan

1.64	 A0:45	 A1:310	 A2:108	 T:21.80
1.44	 B0:65	 B1:108	 B2:33	 T:21.80
1.51	 C0:7	 C1:52	 C2:40	 T:21.80
1.54	 D0:20	 D1:327	 D2:100	 T:nan

1.72	 A0:46	 A1:309	 A2:108	 T:21.80
1.52	 B0:65	 B1:108	 B2:33	 T:21.80
1.58	 C0:7	 C1:52	 C2:40	 T:21.80
1.62	 D0:20	 D1:326	 D2:100	 T:nan

1.80	 A0:45	 A1:309	 A2:108	 T:21.80
1.60	 B0:65	 B1:108	 B2:33	 T:21.80
1.65	 C0:7	 C1:52	 C2:40	 T:21.80
1.69	 D0:20	 D1:327	 D2:100	 T:nan

1.88	 A0:46	 A1:310	 A2:108	 T:21.80
1.67	 B0:65	 B1:108	 B2:33	 T:21.80
1.72	 C0:7	 C1:52	 C2:40	 T:21.80
1.77	 D0:20	 D1:326	 D2:100	 T:nan

1.96	 A0:46	 A1:310	 A2:107	 T:21.80
1.75	 B0:64	 B1:108	 B2:33	 T:21.80
1.80	 C0:7	 C1:52	 C2:40	 T:21.80
1.84	 D0:20	 D1:326	 D2:100	 T:nan

2.05	 A0:45	 A1:310	 A2:108	 T:21.80
1.83	 B0:65	 B1:108	 B2:33	 T:21.80
1.87	 C0:7	 C1:52	 C2:40	 T:21.80
1.92	 D0:20	 D1:326	 D2:99	 T:nan

2.11	 A0:45	 A1:309	 A2:108	 T:21.80
1.90	 B0:65	 B1:108	 B2:33	 T:21.80
1.94	 C0:7	 C1:52	 C2:40	 T:21.80
1.99	 D0:20	 D1:327	 D2:100	 T:nan

2.19	 A0:46	 A1:309	 A2:108	 T:21.80
1.98	 B0:65	 B1:108	 B2:33	 T:21.80
2.02	 C0:7	 C1:52	 C2:40	 T:21.80
2.07	 D0:20	 D1:327	 D2:100	 T:nan

2.27	 A0:45	 A1:309	 A2:108	 T:21.80
2.06	 B0:64	 B1:108	 B2:33	 T:21.80
2.09	 C0:7	 C1:52	 C2:40	 T:21.80
2.14	 D0:20	 D1:327	 D2:100	 T:nan

2.35	 A0:45	 A1:309	 A2:108	 T:21.80
2.13	 B0:64	 B1:108	 B2:33	 T:21.80
2.16	 C0:7	 C1:52	 C2:40	 T:21.80
2.21	 D0:20	 D1:326	 D2:100	 T:nan

2.43	 A0:45	 A1:310	 A2:108	 T:21.80
2.21	 B0:64	 B1:109	 B2:32	 T:21.80
2.23	 C0:6	 C1:52	 C2:40	 T:21.80
2.29	 D0:20	 D1:327	 D2:100	 T:nan

2.51	 A0:45	 A1:309	 A2:108	 T:21.80
2.29	 B0:64	 B1:108	 B2:32	 T:21.80
2.31	 C0:7	 C1:52	 C2:40	 T:21.80
2.36	 D0:20	 D1:327	 D2:100	 T:nan

2.59	 A0:45	 A1:309	 A2:108	 T:21.80
2.36	 B0:64	 B1:108	 B2:33	 T:21.80
2.38	 C0:7	 C1:52	 C2:40	 T:21.80
2.44	 D0:20	 D1:327	 D2:99	 T:nan

2.67	 A0:45	 A1:310	 A2:108	 T:21.80
2.44	 B0:64	 B1:108	 B2:33	 T:21.80
2.45	 C0:7	 C1:52	 C2:40	 T:21.80
2.51	 D0:20	 D1:326	 D2:100	 T:nan

2.75	 A0:45	 A1:309	 A2:108	 T:21.80
2.52	 B0:64	 B1:108	 B2:32	 T:21.80
2.53	 C0:7	 C1:52	 C2:40	 T:21.80
2.59	 D0:20	 D1:327	 D2:100	 T:nan

2.83	 A0:45	 A1:310	 A2:108	 T:21.80
2.59	 B0:64	 B1:108	 B2:33	 T:21.80
2.60	 C0:7	 C1:52	 C2:40	 T:21.80
2.66	 D0:20	 D1:326	 D2:100	 T:nan

2.91	 A0:45	 A1:309	 A2:108	 T:21.80
2.67	 B0:64	 B1:108	 B2:33	 T:21.80
2.67	 C0:6	 C1:52	 C2:40	 T:21.80
2.74	 D0:20	 D1:327	 D2:100	 T:nan

2.98	 A0:45	 A1:310	 A2:108	 T:21.80
2.75	 B0:64	 B1:108	 B2:32	 T:21.80
2.74	 C0:7	 C1:52	 C2:40	 T:21.80
2.81	 D0:20	 D1:326	 D2:100	 T:nan

3.06	 A0:45	 A1:309	 A2:108	 T:21.80
2.83	 B0:64	 B1:108	 B2:33	 T:21.80
2.82	 C0:7	 C1:52	 C2:41	 T:21.80
2.89	 D0:20	 D1:327	 D2:100	 T:nan

3.14	 A0:45	 A1:310	 A2:108	 T:21.80
2.90	 B0:64	 B1:108	 B2:33	 T:21.80
2.89	 C0:7	 C1:52	 C2:40	 T:21.80
2.96	 D0:20	 D1:326	 D2:100	 T:nan

3.22	 A0:45	 A1:310	 A2:108	 T:21.80
2.98	 B0:64	 B1:108	 B2:33	 T:21.80
2.96	 C0:7	 C1:52	 C2:40	 T:21.80
3.04	 D0:20	 D1:327	 D2:100	 T:nan

3.30	 A0:45	 A1:309	 A2:108	 T:21.80
3.06	 B0:65	 B1:108	 B2:33	 T:21.80
3.04	 C0:7	 C1:52	 C2:40	 T:21.80
3.11	 D0:20	 D1:326	 D2:100	 T:nan

3.38	 A0:45	 A1:310	 A2:108	 T:21.80
3.13	 B0:64	 B1:108	 B2:32	 T:21.80
3.11	 C0:7	 C1:52	 C2:40	 T:21.80
3.19	 D0:20	 D1:326	 D2:100	 T:nan

3.46	 A0:45	 A1:309	 A2:108	 T:21.80
3.21	 B0:64	 B1:108	 B2:33	 T:21.80
3.18	 C0:7	 C1:52	 C2:41	 T:21.80
3.26	 D0:20	 D1:326	 D2:100	 T:nan

3.54	 A0:45	 A1:309	 A2:108	 T:21.80
3.29	 B0:64	 B1:108	 B2:33	 T:21.80
3.25	 C0:7	 C1:52	 C2:40	 T:21.80
3.34	 D0:20	 D1:326	 D2:100	 T:nan

3.62	 A0:45	 A1:310	 A2:108	 T:21.80
3.36	 B0:64	 B1:108	 B2:32	 T:21.80
3.33	 C0:7	 C1:52	 C2:40	 T:21.80
3.41	 D0:20	 D1:326	 D2:100	 T:nan

3.70	 A0:45	 A1:309	 A2:108	 T:21.80
3.44	 B0:64	 B1:108	 B2:33	 T:21.80
3.40	 C0:7	 C1:52	 C2:40	 T:21.80
3.48	 D0:20	 D1:326	 D2:100	 T:nan

3.77	 A0:45	 A1:309	 A2:108	 T:21.80
3.52	 B0:64	 B1:108	 B2:32	 T:21.80
3.47	 C0:6	 C1:52	 C2:40	 T:21.80
3.56	 D0:20	 D1:326	 D2:100	 T:nan

3.85	 A0:45	 A1:310	 A2:108	 T:21.80
3.60	 B0:64	 B1:108	 B2:33	 T:21.80
3.54	 C0:7	 C1:52	 C2:40	 T:21.80
3.63	 D0:20	 D1:326	 D2:100	 T:nan

3.93	 A0:45	 A1:310	 A2:108	 T:21.80
3.67	 B0:64	 B1:108	 B2:32	 T:21.80
3.62	 C0:7	 C1:52	 C2:40	 T:21.80
3.71	 D0:20	 D1:326	 D2:100	 T:nan

4.01	 A0:45	 A1:310	 A2:108	 T:21.80
3.75	 B0:64	 B1:108	 B2:32	 T:21.80
3.69	 C0:7	 C1:52	 C2:40	 T:21.80
3.78	 D0:20	 D1:326	 D2:100	 T:nan

4.09	 A0:45	 A1:310	 A2:108	 T:21.80
3.83	 B0:64	 B1:108	 B2:32	 T:21.80
3.76	 C0:7	 C1:52	 C2:40	 T:21.80
3.86	 D0:20	 D1:326	 D2:100	 T:nan

4.17	 A0:45	 A1:310	 A2:108	 T:21.80
3.90	 B0:64	 B1:108	 B2:33	 T:21.80
3.84	 C0:6	 C1:52	 C2:40	 T:21.80
3.93	 D0:20	 D1:326	 D2:100	 T:nan

4.25	 A0:45	 A1:309	 A2:108	 T:21.80
3.98	 B0:64	 B1:108	 B2:33	 T:21.80
3.91	 C0:7	 C1:52	 C2:40	 T:21.80
4.01	 D0:20	 D1:326	 D2:100	 T:nan

4.33	 A0:45	 A1:309	 A2:108	 T:21.80
4.06	 B0:64	 B1:108	 B2:32	 T:21.80
3.98	 C0:7	 C1:52	 C2:40	 T:21.80
4.08	 D0:20	 D1:327	 D2:100	 T:nan

4.41	 A0:45	 A1:309	 A2:108	 T:21.80
4.13	 B0:64	 B1:108	 B2:32	 T:21.80
4.07	 C0:6	 C1:52	 C2:40	 T:21.80
4.16	 D0:20	 D1:326	 D2:100	 T:nan

4.49	 A0:45	 A1:309	 A2:108	 T:21.80
4.21	 B0:64	 B1:108	 B2:32	 T:21.80
4.13	 C0:7	 C1:52	 C2:41	 T:21.80
4.23	 D0:20	 D1:327	 D2:100	 T:nan

4.56	 A0:45	 A1:309	 A2:108	 T:21.80
4.29	 B0:64	 B1:108	 B2:32	 T:21.80
4.20	 C0:6	 C1:52	 C2:40	 T:21.80
4.30	 D0:20	 D1:326	 D2:100	 T:nan

4.64	 A0:45	 A1:310	 A2:108	 T:21.80
4.36	 B0:64	 B1:108	 B2:32	 T:21.80
4.27	 C0:7	 C1:52	 C2:40	 T:21.80
4.38	 D0:20	 D1:327	 D2:100	 T:nan

4.72	 A0:45	 A1:309	 A2:108	 T:21.80
4.44	 B0:64	 B1:108	 B2:32	 T:21.80
4.34	 C0:7	 C1:52	 C2:40	 T:21.80
4.46	 D0:20	 D1:326	 D2:100	 T:nan

4.80	 A0:45	 A1:310	 A2:108	 T:21.80
4.52	 B0:64	 B1:108	 B2:32	 T:21.80
4.42	 C0:7	 C1:52	 C2:40	 T:21.80
4.53	 D0:20	 D1:327	 D2:99	 T:nan

4.88	 A0:45	 A1:309	 A2:108	 T:21.80
4.59	 B0:64	 B1:108	 B2:32	 T:21.80
4.49	 C0:7	 C1:52	 C2:40	 T:21.80
4.60	 D0:20	 D1:326	 D2:100	 T:nan

4.96	 A0:45	 A1:309	 A2:108	 T:21.80
4.67	 B0:64	 B1:108	 B2:33	 T:21.80
4.56	 C0:6	 C1:52	 C2:40	 T:21.80
4.68	 D0:20	 D1:326	 D2:99	 T:nan

5.04	 A0:45	 A1:309	 A2:108	 T:21.80
4.75	 B0:64	 B1:108	 B2:33	 T:21.80
4.64	 C0:7	 C1:52	 C2:40	 T:21.80
4.75	 D0:20	 D1:326	 D2:100	 T:nan

5.12	 A0:45	 A1:309	 A2:108	 T:21.80
4.83	 B0:64	 B1:108	 B2:32	 T:21.80
4.71	 C0:7	 C1:52	 C2:40	 T:21.80
4.83	 D0:20	 D1:326	 D2:100	 T:nan

5.20	 A0:45	 A1:310	 A2:108	 T:21.80
4.90	 B0:64	 B1:108	 B2:32	 T:21.80
4.78	 C0:7	 C1:52	 C2:40	 T:21.80
4.90	 D0:20	 D1:326	 D2:100	 T:nan

5.28	 A0:45	 A1:310	 A2:108	 T:21.80
4.98	 B0:64	 B1:108	 B2:33	 T:21.80
4.85	 C0:7	 C1:52	 C2:40	 T:21.80
4.98	 D0:20	 D1:326	 D2:100	 T:nan

5.36	 A0:45	 A1:309	 A2:108	 T:21.80
5.06	 B0:64	 B1:108	 B2:32	 T:21.80
4.93	 C0:7	 C1:52	 C2:40	 T:21.80
5.05	 D0:20	 D1:326	 D2:100	 T:nan

5.43	 A0:45	 A1:309	 A2:108	 T:21.80
5.13	 B0:64	 B1:108	 B2:32	 T:21.80
5.00	 C0:7	 C1:52	 C2:40	 T:21.80
5.13	 D0:20	 D1:326	 D2:100	 T:nan

5.51	 A0:45	 A1:310	 A2:108	 T:21.80
5.21	 B0:64	 B1:108	 B2:32	 T:21.80
5.07	 C0:7	 C1:52	 C2:40	 T:21.80
5.20	 D0:20	 D1:326	 D2:100	 T:nan

5.59	 A0:45	 A1:310	 A2:108	 T:21.80
5.29	 B0:64	 B1:108	 B2:32	 T:21.80
5.15	 C0:7	 C1:52	 C2:40	 T:21.80
5.28	 D0:20	 D1:326	 D2:100	 T:nan

5.67	 A0:45	 A1:310	 A2:108	 T:21.80
5.36	 B0:63	 B1:108	 B2:32	 T:21.80
5.22	 C0:7	 C1:52	 C2:40	 T:21.80
5.35	 D0:20	 D1:326	 D2:100	 T:nan

5.75	 A0:45	 A1:310	 A2:108	 T:21.80
5.44	 B0:63	 B1:108	 B2:32	 T:21.80
5.29	 C0:7	 C1:52	 C2:40	 T:21.80
5.43	 D0:20	 D1:326	 D2:100	 T:nan

5.83	 A0:45	 A1:309	 A2:108	 T:21.80
5.52	 B0:63	 B1:108	 B2:32	 T:21.80
5.36	 C0:7	 C1:52	 C2:40	 T:21.80
5.50	 D0:20	 D1:326	 D2:100	 T:nan

5.91	 A0:45	 A1:310	 A2:107	 T:21.80
5.59	 B0:63	 B1:108	 B2:32	 T:21.80
5.44	 C0:6	 C1:52	 C2:40	 T:21.80
5.58	 D0:20	 D1:327	 D2:100	 T:nan

5.99	 A0:45	 A1:310	 A2:108	 T:21.80
5.67	 B0:63	 B1:108	 B2:32	 T:21.80
5.51	 C0:7	 C1:52	 C2:40	 T:21.80
5.65	 D0:20	 D1:326	 D2:100	 T:nan

6.08	 A0:45	 A1:309	 A2:108	 T:21.80
5.75	 B0:63	 B1:108	 B2:32	 T:21.80
5.58	 C0:7	 C1:52	 C2:40	 T:21.80
5.73	 D0:20	 D1:327	 D2:100	 T:nan

6.14	 A0:45	 A1:309	 A2:108	 T:21.80
5.83	 B0:63	 B1:108	 B2:32	 T:21.80
5.66	 C0:7	 C1:52	 C2:40	 T:21.80
5.80	 D0:20	 D1:326	 D2:100	 T:nan

6.22	 A0:45	 A1:309	 A2:108	 T:21.80
5.90	 B0:63	 B1:108	 B2:32	 T:21.80
5.73	 C0:6	 C1:52	 C2:40	 T:21.80
5.88	 D0:20	 D1:326	 D2:100	 T:nan

6.30	 A0:45	 A1:309	 A2:108	 T:21.80
5.98	 B0:63	 B1:108	 B2:32	 T:21.80
5.80	 C0:7	 C1:52	 C2:40	 T:21.80
5.95	 D0:20	 D1:327	 D2:100	 T:nan

6.38	 A0:45	 A1:310	 A2:108	 T:21.80
6.05	 B0:64	 B1:108	 B2:32	 T:21.80
5.87	 C0:7	 C1:52	 C2:40	 T:21.80
6.03	 D0:20	 D1:326	 D2:100	 T:nan

6.46	 A0:45	 A1:309	 A2:108	 T:21.80
6.13	 B0:63	 B1:108	 B2:32	 T:21.80
5.95	 C0:7	 C1:52	 C2:40	 T:21.80
6.10	 D0:20	 D1:326	 D2:100	 T:nan

6.54	 A0:45	 A1:309	 A2:108	 T:21.80
6.21	 B0:63	 B1:108	 B2:32	 T:21.80
6.02	 C0:7	 C1:52	 C2:40	 T:21.80
6.17	 D0:20	 D1:327	 D2:100	 T:nan

6.62	 A0:45	 A1:309	 A2:108	 T:21.80
6.29	 B0:63	 B1:108	 B2:32	 T:21.80
6.09	 C0:7	 C1:52	 C2:40	 T:21.80
6.25	 D0:20	 D1:326	 D2:100	 T:nan

6.70	 A0:45	 A1:309	 A2:108	 T:21.80
6.36	 B0:63	 B1:108	 B2:32	 T:21.80
6.16	 C0:7	 C1:52	 C2:40	 T:21.80
6.32	 D0:20	 D1:327	 D2:100	 T:nan

6.78	 A0:45	 A1:309	 A2:108	 T:21.80
6.44	 B0:63	 B1:108	 B2:32	 T:21.80
6.24	 C0:7	 C1:52	 C2:40	 T:21.80
6.40	 D0:20	 D1:326	 D2:100	 T:nan

6.86	 A0:44	 A1:309	 A2:108	 T:21.80
6.52	 B0:63	 B1:108	 B2:32	 T:21.80
6.31	 C0:7	 C1:52	 C2:40	 T:21.80
6.47	 D0:20	 D1:326	 D2:100	 T:nan

6.93	 A0:45	 A1:310	 A2:108	 T:21.80
6.59	 B0:63	 B1:108	 B2:32	 T:21.80
6.38	 C0:7	 C1:51	 C2:40	 T:21.80
6.55	 D0:20	 D1:326	 D2:100	 T:nan

7.01	 A0:45	 A1:309	 A2:108	 T:21.80
6.67	 B0:63	 B1:108	 B2:32	 T:21.80
6.46	 C0:7	 C1:52	 C2:40	 T:21.80
6.62	 D0:20	 D1:327	 D2:99	 T:nan

7.09	 A0:45	 A1:309	 A2:108	 T:21.80
6.75	 B0:63	 B1:108	 B2:32	 T:21.80
6.53	 C0:7	 C1:52	 C2:40	 T:21.80
6.69	 D0:20	 D1:326	 D2:100	 T:nan

7.17	 A0:45	 A1:309	 A2:108	 T:21.80
6.82	 B0:63	 B1:108	 B2:32	 T:21.80
6.60	 C0:7	 C1:52	 C2:40	 T:21.80
6.77	 D0:20	 D1:326	 D2:100	 T:nan

7.25	 A0:45	 A1:309	 A2:107	 T:21.80
6.90	 B0:63	 B1:108	 B2:32	 T:21.80
6.67	 C0:7	 C1:52	 C2:40	 T:21.80
6.84	 D0:20	 D1:326	 D2:100	 T:nan

7.33	 A0:45	 A1:309	 A2:108	 T:21.80
6.98	 B0:63	 B1:108	 B2:32	 T:21.80
6.75	 C0:7	 C1:52	 C2:40	 T:21.80
6.92	 D0:20	 D1:326	 D2:100	 T:nan

7.41	 A0:45	 A1:309	 A2:108	 T:21.80
7.06	 B0:63	 B1:108	 B2:32	 T:21.80
6.82	 C0:7	 C1:52	 C2:40	 T:21.80
6.99	 D0:20	 D1:326	 D2:100	 T:nan

7.49	 A0:45	 A1:309	 A2:108	 T:21.80
7.13	 B0:63	 B1:108	 B2:32	 T:21.80
6.89	 C0:6	 C1:52	 C2:40	 T:21.80
7.07	 D0:20	 D1:326	 D2:100	 T:nan

7.57	 A0:45	 A1:309	 A2:108	 T:21.80
7.21	 B0:63	 B1:108	 B2:32	 T:21.80
6.97	 C0:7	 C1:52	 C2:40	 T:21.80
7.14	 D0:20	 D1:326	 D2:100	 T:nan

7.65	 A0:45	 A1:309	 A2:108	 T:21.80
7.29	 B0:63	 B1:108	 B2:32	 T:21.80
7.04	 C0:7	 C1:52	 C2:40	 T:21.80
7.22	 D0:20	 D1:326	 D2:100	 T:nan

7.73	 A0:45	 A1:309	 A2:108	 T:21.80
7.36	 B0:63	 B1:108	 B2:32	 T:21.80
7.11	 C0:7	 C1:52	 C2:40	 T:21.80
7.29	 D0:20	 D1:326	 D2:100	 T:nan

7.80	 A0:45	 A1:310	 A2:108	 T:21.80
7.44	 B0:63	 B1:108	 B2:32	 T:21.80
7.18	 C0:6	 C1:52	 C2:40	 T:21.80
7.37	 D0:20	 D1:326	 D2:100	 T:nan

7.88	 A0:45	 A1:309	 A2:108	 T:21.80
7.52	 B0:63	 B1:108	 B2:32	 T:21.80
7.26	 C0:7	 C1:52	 C2:40	 T:21.80
7.44	 D0:20	 D1:326	 D2:100	 T:nan

7.96	 A0:45	 A1:309	 A2:108	 T:21.80
7.59	 B0:63	 B1:108	 B2:32	 T:21.80
7.33	 C0:7	 C1:52	 C2:40	 T:21.80
7.52	 D0:20	 D1:326	 D2:100	 T:nan

8.04	 A0:45	 A1:309	 A2:108	 T:21.80
7.67	 B0:63	 B1:108	 B2:32	 T:21.80
7.40	 C0:6	 C1:52	 C2:40	 T:21.80
7.59	 D0:20	 D1:326	 D2:100	 T:nan

8.12	 A0:45	 A1:309	 A2:108	 T:21.80
7.75	 B0:63	 B1:108	 B2:32	 T:21.80
7.48	 C0:6	 C1:52	 C2:40	 T:21.80
7.67	 D0:20	 D1:327	 D2:100	 T:nan

8.20	 A0:45	 A1:310	 A2:108	 T:21.80
7.83	 B0:63	 B1:108	 B2:32	 T:21.80
7.55	 C0:7	 C1:52	 C2:40	 T:21.80
7.74	 D0:20	 D1:326	 D2:100	 T:nan

8.28	 A0:45	 A1:309	 A2:108	 T:21.80
7.90	 B0:63	 B1:108	 B2:32	 T:21.80
7.62	 C0:6	 C1:52	 C2:40	 T:21.80
7.82	 D0:20	 D1:326	 D2:100	 T:nan

8.35	 A0:44	 A1:309	 A2:108	 T:21.80
7.98	 B0:63	 B1:108	 B2:32	 T:21.80
7.69	 C0:7	 C1:52	 C2:40	 T:21.80
7.89	 D0:20	 D1:326	 D2:99	 T:nan

8.44	 A0:45	 A1:309	 A2:108	 T:21.80
8.06	 B0:63	 B1:108	 B2:32	 T:21.80
7.77	 C0:7	 C1:52	 C2:40	 T:21.80
7.96	 D0:19	 D1:326	 D2:100	 T:nan

8.51	 A0:44	 A1:310	 A2:108	 T:21.80
8.13	 B0:63	 B1:108	 B2:32	 T:21.80
7.84	 C0:7	 C1:52	 C2:40	 T:21.80
8.04	 D0:20	 D1:327	 D2:100	 T:nan

8.59	 A0:44	 A1:309	 A2:108	 T:21.80
8.21	 B0:63	 B1:108	 B2:32	 T:21.80
7.91	 C0:6	 C1:51	 C2:40	 T:21.80
8.11	 D0:20	 D1:327	 D2:100	 T:nan

8.67	 A0:44	 A1:309	 A2:108	 T:21.80
8.29	 B0:63	 B1:108	 B2:32	 T:21.80
7.99	 C0:7	 C1:52	 C2:40	 T:21.80
8.19	 D0:20	 D1:326	 D2:100	 T:nan

8.75	 A0:44	 A1:309	 A2:108	 T:21.80
8.36	 B0:63	 B1:108	 B2:32	 T:21.80
8.07	 C0:6	 C1:52	 C2:40	 T:21.80
8.26	 D0:20	 D1:327	 D2:99	 T:nan

8.83	 A0:44	 A1:309	 A2:108	 T:21.80
8.44	 B0:62	 B1:108	 B2:32	 T:21.80
8.13	 C0:7	 C1:52	 C2:40	 T:21.80
8.34	 D0:20	 D1:327	 D2:100	 T:nan

8.91	 A0:44	 A1:309	 A2:108	 T:21.80
8.52	 B0:63	 B1:108	 B2:32	 T:21.80
8.20	 C0:6	 C1:52	 C2:40	 T:21.80
8.41	 D0:20	 D1:327	 D2:100	 T:nan

8.99	 A0:45	 A1:310	 A2:108	 T:21.80
8.59	 B0:63	 B1:108	 B2:32	 T:21.80
8.27	 C0:6	 C1:52	 C2:40	 T:21.80
8.49	 D0:20	 D1:326	 D2:100	 T:nan

9.07	 A0:45	 A1:309	 A2:108	 T:21.80
8.67	 B0:63	 B1:108	 B2:32	 T:21.80
8.35	 C0:6	 C1:52	 C2:40	 T:21.80
8.56	 D0:20	 D1:326	 D2:100	 T:nan

9.15	 A0:44	 A1:309	 A2:108	 T:21.80
8.75	 B0:62	 B1:108	 B2:32	 T:21.80
8.42	 C0:7	 C1:52	 C2:40	 T:21.80
8.64	 D0:20	 D1:326	 D2:99	 T:nan

9.23	 A0:44	 A1:309	 A2:108	 T:21.80
8.82	 B0:62	 B1:108	 B2:32	 T:21.80
8.49	 C0:7	 C1:52	 C2:40	 T:21.80
8.71	 D0:20	 D1:326	 D2:100	 T:nan

9.31	 A0:44	 A1:309	 A2:108	 T:21.80
8.90	 B0:62	 B1:108	 B2:32	 T:21.80
8.57	 C0:6	 C1:52	 C2:40	 T:21.80
8.78	 D0:20	 D1:326	 D2:100	 T:nan

9.38	 A0:44	 A1:309	 A2:108	 T:21.80
8.98	 B0:63	 B1:108	 B2:32	 T:21.80
8.64	 C0:7	 C1:51	 C2:40	 T:21.80
8.86	 D0:20	 D1:326	 D2:100	 T:nan

9.46	 A0:44	 A1:309	 A2:108	 T:21.80
9.06	 B0:63	 B1:108	 B2:32	 T:21.80
8.71	 C0:7	 C1:52	 C2:40	 T:21.80
8.93	 D0:20	 D1:326	 D2:100	 T:nan

9.54	 A0:44	 A1:309	 A2:108	 T:21.80
9.13	 B0:63	 B1:108	 B2:32	 T:21.80
8.78	 C0:7	 C1:52	 C2:40	 T:21.80
9.01	 D0:20	 D1:326	 D2:100	 T:nan

9.62	 A0:44	 A1:309	 A2:108	 T:21.80
9.21	 B0:63	 B1:108	 B2:32	 T:21.80
