0.03	 A0:41	 A1:300	 A2:105	 T:22.60
0.69	 A0:42	 A1:300	 A2:105	 T:22.60
0.67	 B0:57	 B1:105	 B2:30	 T:22.20
0.85	 C0:7	 C1:50	 C2:39	 T:22.20
0.87	 D0:21	 D1:314	 D2:100	 T:nan

0.77	 A0:42	 A1:300	 A2:105	 T:22.60
0.75	 B0:57	 B1:105	 B2:30	 T:22.20
0.92	 C0:7	 C1:50	 C2:39	 T:22.20
0.95	 D0:20	 D1:314	 D2:100	 T:nan

0.85	 A0:41	 A1:300	 A2:105	 T:22.60
0.83	 B0:57	 B1:105	 B2:30	 T:22.20
1.00	 C0:6	 C1:50	 C2:39	 T:22.20
1.02	 D0:21	 D1:314	 D2:100	 T:nan

0.93	 A0:42	 A1:300	 A2:105	 T:22.60
0.90	 B0:57	 B1:105	 B2:29	 T:22.20
1.07	 C0:6	 C1:50	 C2:39	 T:22.20
1.10	 D0:21	 D1:314	 D2:100	 T:nan

1.01	 A0:41	 A1:300	 A2:105	 T:22.60
0.98	 B0:57	 B1:105	 B2:30	 T:22.20
1.14	 C0:6	 C1:50	 C2:39	 T:22.20
1.17	 D0:21	 D1:314	 D2:100	 T:nan

1.09	 A0:41	 A1:300	 A2:105	 T:22.60
1.06	 B0:57	 B1:105	 B2:30	 T:22.20
1.22	 C0:6	 C1:50	 C2:39	 T:22.20
1.25	 D0:21	 D1:314	 D2:100	 T:nan

1.17	 A0:41	 A1:300	 A2:105	 T:22.60
1.13	 B0:57	 B1:105	 B2:29	 T:22.20
1.29	 C0:7	 C1:50	 C2:39	 T:22.20
1.32	 D0:21	 D1:314	 D2:100	 T:nan

1.25	 A0:41	 A1:300	 A2:105	 T:22.60
1.21	 B0:57	 B1:105	 B2:29	 T:22.20
1.36	 C0:6	 C1:50	 C2:39	 T:22.20
1.40	 D0:21	 D1:314	 D2:100	 T:nan

1.32	 A0:41	 A1:300	 A2:105	 T:22.60
1.29	 B0:57	 B1:105	 B2:29	 T:22.20
1.43	 C0:6	 C1:50	 C2:39	 T:22.20
1.47	 D0:21	 D1:315	 D2:100	 T:nan

1.40	 A0:41	 A1:300	 A2:104	 T:22.60
1.36	 B0:57	 B1:105	 B2:30	 T:22.20
1.51	 C0:7	 C1:50	 C2:39	 T:22.20
1.55	 D0:21	 D1:314	 D2:100	 T:nan

1.48	 A0:41	 A1:300	 A2:105	 T:22.60
1.44	 B0:57	 B1:105	 B2:30	 T:22.20
1.58	 C0:6	 C1:50	 C2:39	 T:22.20
1.62	 D0:21	 D1:314	 D2:100	 T:nan

1.56	 A0:41	 A1:300	 A2:105	 T:22.60
1.52	 B0:57	 B1:105	 B2:29	 T:22.20
1.65	 C0:7	 C1:50	 C2:39	 T:22.20
1.70	 D0:21	 D1:315	 D2:100	 T:nan

1.64	 A0:41	 A1:300	 A2:105	 T:22.60
1.60	 B0:57	 B1:105	 B2:30	 T:22.20
1.72	 C0:6	 C1:50	 C2:39	 T:22.20
1.77	 D0:21	 D1:314	 D2:100	 T:nan

1.72	 A0:41	 A1:301	 A2:105	 T:22.60
1.67	 B0:57	 B1:105	 B2:29	 T:22.20
1.80	 C0:7	 C1:50	 C2:39	 T:22.20
1.85	 D0:21	 D1:314	 D2:100	 T:nan

1.80	 A0:41	 A1:300	 A2:105	 T:22.60
1.75	 B0:57	 B1:105	 B2:30	 T:22.20
1.87	 C0:7	 C1:50	 C2:39	 T:22.20
1.92	 D0:21	 D1:314	 D2:100	 T:nan

1.88	 A0:41	 A1:300	 A2:105	 T:22.60
1.83	 B0:57	 B1:105	 B2:30	 T:22.20
1.94	 C0:7	 C1:50	 C2:38	 T:22.20
2.00	 D0:21	 D1:315	 D2:100	 T:nan

1.96	 A0:42	 A1:300	 A2:105	 T:22.60
1.90	 B0:56	 B1:105	 B2:29	 T:22.20
2.02	 C0:6	 C1:50	 C2:39	 T:22.20
2.07	 D0:21	 D1:315	 D2:100	 T:nan

2.05	 A0:41	 A1:300	 A2:105	 T:22.60
1.98	 B0:56	 B1:105	 B2:30	 T:22.20
2.09	 C0:7	 C1:50	 C2:39	 T:22.20
2.15	 D0:21	 D1:314	 D2:100	 T:nan

2.11	 A0:41	 A1:300	 A2:105	 T:22.60
2.06	 B0:56	 B1:105	 B2:29	 T:22.20
2.16	 C0:6	 C1:50	 C2:39	 T:22.20
2.22	 D0:21	 D1:315	 D2:100	 T:nan

2.19	 A0:41	 A1:300	 A2:105	 T:22.60
2.13	 B0:57	 B1:105	 B2:30	 T:22.20
2.23	 C0:6	 C1:51	 C2:39	 T:22.20
2.30	 D0:21	 D1:314	 D2:100	 T:nan

2.27	 A0:41	 A1:300	 A2:105	 T:22.60
2.21	 B0:56	 B1:105	 B2:30	 T:22.20
2.31	 C0:7	 C1:50	 C2:39	 T:22.20
2.37	 D0:21	 D1:315	 D2:100	 T:nan

2.35	 A0:41	 A1:300	 A2:104	 T:22.60
2.29	 B0:57	 B1:105	 B2:30	 T:22.20
2.38	 C0:7	 C1:50	 C2:39	 T:22.20
2.45	 D0:21	 D1:314	 D2:100	 T:nan

2.43	 A0:41	 A1:300	 A2:105	 T:22.60
2.36	 B0:57	 B1:105	 B2:30	 T:22.20
2.45	 C0:6	 C1:50	 C2:39	 T:22.20
2.52	 D0:21	 D1:315	 D2:100	 T:nan

2.51	 A0:41	 A1:300	 A2:105	 T:22.60
2.44	 B0:57	 B1:105	 B2:29	 T:22.20
2.52	 C0:7	 C1:50	 C2:39	 T:22.20
2.60	 D0:21	 D1:314	 D2:100	 T:nan

2.59	 A0:41	 A1:300	 A2:104	 T:22.60
2.52	 B0:56	 B1:105	 B2:30	 T:22.20
2.60	 C0:7	 C1:50	 C2:39	 T:22.20
2.67	 D0:21	 D1:314	 D2:100	 T:nan

2.67	 A0:41	 A1:300	 A2:105	 T:22.60
2.59	 B0:56	 B1:105	 B2:30	 T:22.20
2.67	 C0:6	 C1:50	 C2:39	 T:22.20
2.75	 D0:21	 D1:314	 D2:100	 T:nan

2.75	 A0:41	 A1:300	 A2:104	 T:22.60
2.67	 B0:56	 B1:105	 B2:29	 T:22.20
2.74	 C0:7	 C1:50	 C2:39	 T:22.20
2.82	 D0:21	 D1:314	 D2:100	 T:nan

2.83	 A0:42	 A1:300	 A2:105	 T:22.60
2.75	 B0:56	 B1:105	 B2:29	 T:22.20
2.82	 C0:6	 C1:50	 C2:39	 T:22.20
2.89	 D0:21	 D1:314	 D2:100	 T:nan

2.90	 A0:41	 A1:300	 A2:105	 T:22.60
2.83	 B0:56	 B1:105	 B2:29	 T:22.20
2.89	 C0:6	 C1:51	 C2:38	 T:22.20
2.97	 D0:21	 D1:314	 D2:100	 T:nan

2.98	 A0:41	 A1:300	 A2:104	 T:22.60
2.90	 B0:57	 B1:105	 B2:30	 T:22.20
2.96	 C0:7	 C1:50	 C2:39	 T:22.20
3.05	 D0:21	 D1:314	 D2:100	 T:nan

3.06	 A0:41	 A1:300	 A2:105	 T:22.60
2.98	 B0:57	 B1:105	 B2:29	 T:22.20
3.03	 C0:6	 C1:50	 C2:39	 T:22.20
3.12	 D0:21	 D1:314	 D2:100	 T:nan

3.14	 A0:41	 A1:300	 A2:104	 T:22.60
3.06	 B0:56	 B1:105	 B2:30	 T:22.20
3.11	 C0:7	 C1:50	 C2:39	 T:22.20
3.19	 D0:21	 D1:314	 D2:100	 T:nan

3.22	 A0:41	 A1:300	 A2:104	 T:22.60
3.13	 B0:57	 B1:105	 B2:30	 T:22.20
3.18	 C0:6	 C1:50	 C2:39	 T:22.20
3.27	 D0:21	 D1:315	 D2:100	 T:nan

3.30	 A0:41	 A1:300	 A2:104	 T:22.60
3.21	 B0:56	 B1:105	 B2:29	 T:22.20
3.25	 C0:6	 C1:50	 C2:39	 T:22.20
3.34	 D0:21	 D1:314	 D2:100	 T:nan

3.38	 A0:41	 A1:300	 A2:104	 T:22.60
3.29	 B0:56	 B1:105	 B2:30	 T:22.20
3.32	 C0:7	 C1:50	 C2:39	 T:22.20
3.42	 D0:21	 D1:314	 D2:100	 T:nan

3.46	 A0:41	 A1:300	 A2:105	 T:22.60
3.36	 B0:57	 B1:105	 B2:29	 T:22.20
3.40	 C0:7	 C1:51	 C2:39	 T:22.20
3.49	 D0:21	 D1:314	 D2:100	 T:nan

3.54	 A0:41	 A1:300	 A2:104	 T:22.60
3.44	 B0:57	 B1:105	 B2:29	 T:22.20
3.47	 C0:7	 C1:50	 C2:39	 T:22.20
3.57	 D0:21	 D1:314	 D2:100	 T:nan

3.62	 A0:41	 A1:300	 A2:104	 T:22.60
3.52	 B0:56	 B1:105	 B2:30	 T:22.20
3.54	 C0:7	 C1:50	 C2:39	 T:22.20
3.64	 D0:21	 D1:314	 D2:100	 T:nan

3.69	 A0:41	 A1:300	 A2:104	 T:22.60
3.60	 B0:56	 B1:105	 B2:30	 T:22.20
3.62	 C0:7	 C1:50	 C2:39	 T:22.20
3.72	 D0:21	 D1:315	 D2:100	 T:nan

3.77	 A0:41	 A1:300	 A2:105	 T:22.60
3.67	 B0:56	 B1:105	 B2:30	 T:22.20
3.69	 C0:7	 C1:51	 C2:38	 T:22.20
3.79	 D0:21	 D1:314	 D2:100	 T:nan

3.85	 A0:41	 A1:301	 A2:104	 T:22.60
3.75	 B0:56	 B1:105	 B2:29	 T:22.20
3.76	 C0:7	 C1:50	 C2:39	 T:22.20
3.87	 D0:21	 D1:314	 D2:100	 T:nan

3.93	 A0:41	 A1:300	 A2:105	 T:22.60
3.83	 B0:57	 B1:105	 B2:29	 T:22.20
3.83	 C0:7	 C1:50	 C2:39	 T:22.20
3.94	 D0:21	 D1:314	 D2:100	 T:nan

4.01	 A0:41	 A1:300	 A2:104	 T:22.60
3.90	 B0:56	 B1:105	 B2:29	 T:22.20
3.91	 C0:7	 C1:50	 C2:39	 T:22.20
4.02	 D0:21	 D1:315	 D2:100	 T:nan

4.09	 A0:41	 A1:300	 A2:104	 T:22.60
3.98	 B0:57	 B1:105	 B2:29	 T:22.20
3.98	 C0:6	 C1:50	 C2:39	 T:22.20
4.09	 D0:21	 D1:314	 D2:100	 T:nan

4.17	 A0:41	 A1:300	 A2:104	 T:22.60
4.06	 B0:57	 B1:104	 B2:29	 T:22.20
4.07	 C0:7	 C1:50	 C2:39	 T:22.20
4.17	 D0:21	 D1:315	 D2:100	 T:nan

4.25	 A0:41	 A1:300	 A2:105	 T:22.60
4.13	 B0:56	 B1:104	 B2:29	 T:22.20
4.12	 C0:7	 C1:51	 C2:39	 T:22.20
4.24	 D0:21	 D1:314	 D2:100	 T:nan

4.33	 A0:41	 A1:300	 A2:104	 T:22.60
4.21	 B0:56	 B1:105	 B2:29	 T:22.20
4.20	 C0:7	 C1:50	 C2:39	 T:22.20
4.32	 D0:21	 D1:315	 D2:100	 T:nan

4.41	 A0:41	 A1:300	 A2:104	 T:22.60
4.29	 B0:56	 B1:105	 B2:29	 T:22.20
4.27	 C0:6	 C1:50	 C2:39	 T:22.20
4.39	 D0:21	 D1:314	 D2:100	 T:nan

4.48	 A0:41	 A1:300	 A2:104	 T:22.60
4.36	 B0:56	 B1:105	 B2:29	 T:22.20
4.34	 C0:7	 C1:50	 C2:39	 T:22.20
4.47	 D0:21	 D1:314	 D2:100	 T:nan

4.56	 A0:41	 A1:300	 A2:105	 T:22.60
4.44	 B0:57	 B1:105	 B2:30	 T:22.20
4.42	 C0:6	 C1:51	 C2:39	 T:22.20
4.54	 D0:21	 D1:314	 D2:100	 T:nan

4.64	 A0:41	 A1:300	 A2:104	 T:22.60
4.52	 B0:56	 B1:105	 B2:29	 T:22.20
4.49	 C0:7	 C1:50	 C2:38	 T:22.20
4.62	 D0:21	 D1:314	 D2:100	 T:nan

4.72	 A0:41	 A1:300	 A2:104	 T:22.60
4.60	 B0:56	 B1:105	 B2:29	 T:22.20
4.56	 C0:7	 C1:50	 C2:39	 T:22.20
4.69	 D0:21	 D1:314	 D2:100	 T:nan

4.80	 A0:41	 A1:300	 A2:104	 T:22.60
4.67	 B0:56	 B1:105	 B2:29	 T:22.20
4.63	 C0:6	 C1:50	 C2:38	 T:22.20
4.77	 D0:21	 D1:315	 D2:100	 T:nan

4.88	 A0:41	 A1:300	 A2:104	 T:22.60
4.75	 B0:56	 B1:105	 B2:29	 T:22.20
4.71	 C0:6	 C1:50	 C2:38	 T:22.20
4.84	 D0:21	 D1:314	 D2:100	 T:nan

4.96	 A0:41	 A1:300	 A2:104	 T:22.60
4.83	 B0:56	 B1:104	 B2:29	 T:22.20
4.78	 C0:7	 C1:50	 C2:39	 T:22.20
4.92	 D0:21	 D1:314	 D2:100	 T:nan

5.04	 A0:41	 A1:300	 A2:105	 T:22.60
4.90	 B0:56	 B1:105	 B2:29	 T:22.20
4.85	 C0:6	 C1:50	 C2:39	 T:22.20
4.99	 D0:21	 D1:314	 D2:100	 T:nan

5.12	 A0:41	 A1:300	 A2:104	 T:22.60
4.98	 B0:56	 B1:105	 B2:30	 T:22.20
4.93	 C0:6	 C1:50	 C2:39	 T:22.20
5.07	 D0:21	 D1:315	 D2:100	 T:nan

5.20	 A0:41	 A1:300	 A2:104	 T:22.60
5.06	 B0:56	 B1:105	 B2:30	 T:22.20
5.00	 C0:7	 C1:50	 C2:39	 T:22.20
5.14	 D0:21	 D1:314	 D2:100	 T:nan

5.27	 A0:41	 A1:300	 A2:104	 T:22.60
5.14	 B0:56	 B1:105	 B2:30	 T:22.20
5.07	 C0:6	 C1:50	 C2:39	 T:22.20
5.22	 D0:21	 D1:314	 D2:100	 T:nan

5.35	 A0:41	 A1:300	 A2:105	 T:22.60
5.21	 B0:56	 B1:105	 B2:30	 T:22.20
5.14	 C0:6	 C1:50	 C2:39	 T:22.20
5.29	 D0:21	 D1:314	 D2:100	 T:nan

5.43	 A0:41	 A1:300	 A2:105	 T:22.60
5.29	 B0:56	 B1:105	 B2:29	 T:22.20
5.22	 C0:6	 C1:50	 C2:39	 T:22.20
5.36	 D0:21	 D1:314	 D2:100	 T:nan

5.51	 A0:41	 A1:300	 A2:104	 T:22.60
5.36	 B0:56	 B1:105	 B2:29	 T:22.20
5.29	 C0:7	 C1:50	 C2:38	 T:22.20
5.44	 D0:21	 D1:314	 D2:100	 T:nan

5.59	 A0:41	 A1:300	 A2:104	 T:22.60
5.44	 B0:56	 B1:105	 B2:29	 T:22.20
5.36	 C0:7	 C1:50	 C2:39	 T:22.20
5.52	 D0:21	 D1:314	 D2:100	 T:nan

5.67	 A0:41	 A1:300	 A2:104	 T:22.60
5.52	 B0:56	 B1:104	 B2:30	 T:22.20
5.44	 C0:6	 C1:50	 C2:39	 T:22.20
5.59	 D0:21	 D1:314	 D2:100	 T:nan

5.75	 A0:42	 A1:300	 A2:104	 T:22.60
5.60	 B0:56	 B1:105	 B2:30	 T:22.20
5.51	 C0:6	 C1:50	 C2:39	 T:22.20
5.67	 D0:21	 D1:314	 D2:100	 T:nan

5.83	 A0:41	 A1:300	 A2:104	 T:22.60
5.67	 B0:56	 B1:105	 B2:29	 T:22.20
5.58	 C0:6	 C1:50	 C2:39	 T:22.20
5.74	 D0:21	 D1:314	 D2:100	 T:nan

5.91	 A0:41	 A1:300	 A2:105	 T:22.60
5.75	 B0:56	 B1:105	 B2:30	 T:22.20
5.65	 C0:7	 C1:50	 C2:39	 T:22.20
5.82	 D0:21	 D1:315	 D2:100	 T:nan

5.99	 A0:41	 A1:300	 A2:104	 T:22.60
5.83	 B0:56	 B1:105	 B2:29	 T:22.20
5.73	 C0:7	 C1:50	 C2:39	 T:22.20
5.89	 D0:21	 D1:314	 D2:100	 T:nan

6.08	 A0:41	 A1:300	 A2:104	 T:22.60
5.90	 B0:56	 B1:105	 B2:29	 T:22.20
5.80	 C0:7	 C1:50	 C2:39	 T:22.20
5.96	 D0:21	 D1:315	 D2:100	 T:nan

6.14	 A0:41	 A1:300	 A2:104	 T:22.60
5.98	 B0:56	 B1:105	 B2:29	 T:22.20
5.87	 C0:7	 C1:50	 C2:39	 T:22.20
6.04	 D0:21	 D1:314	 D2:100	 T:nan

6.22	 A0:41	 A1:300	 A2:104	 T:22.60
6.06	 B0:56	 B1:105	 B2:29	 T:22.20
5.95	 C0:6	 C1:50	 C2:39	 T:22.20
6.11	 D0:21	 D1:315	 D2:100	 T:nan

6.30	 A0:41	 A1:300	 A2:105	 T:22.60
6.14	 B0:56	 B1:105	 B2:29	 T:22.20
6.02	 C0:6	 C1:50	 C2:38	 T:22.20
6.19	 D0:21	 D1:315	 D2:100	 T:nan

6.38	 A0:41	 A1:300	 A2:104	 T:22.60
6.21	 B0:56	 B1:105	 B2:29	 T:22.20
6.09	 C0:7	 C1:51	 C2:39	 T:22.20
6.26	 D0:21	 D1:315	 D2:100	 T:nan

6.46	 A0:41	 A1:300	 A2:104	 T:22.60
6.29	 B0:56	 B1:105	 B2:30	 T:22.20
6.16	 C0:7	 C1:50	 C2:39	 T:22.20
6.34	 D0:21	 D1:314	 D2:100	 T:nan

6.54	 A0:41	 A1:300	 A2:104	 T:22.60
6.37	 B0:56	 B1:105	 B2:29	 T:22.20
6.24	 C0:6	 C1:50	 C2:39	 T:22.20
6.41	 D0:21	 D1:315	 D2:100	 T:nan

6.62	 A0:41	 A1:300	 A2:104	 T:22.60
6.44	 B0:56	 B1:105	 B2:29	 T:22.20
6.31	 C0:7	 C1:50	 C2:39	 T:22.20
6.49	 D0:21	 D1:314	 D2:100	 T:nan

6.70	 A0:41	 A1:300	 A2:104	 T:22.60
6.52	 B0:56	 B1:105	 B2:29	 T:22.20
6.38	 C0:7	 C1:50	 C2:39	 T:22.20
6.56	 D0:21	 D1:314	 D2:100	 T:nan

6.78	 A0:41	 A1:300	 A2:104	 T:22.60
6.60	 B0:56	 B1:104	 B2:29	 T:22.20
6.45	 C0:7	 C1:50	 C2:39	 T:22.20
6.64	 D0:21	 D1:314	 D2:100	 T:nan

6.86	 A0:41	 A1:300	 A2:104	 T:22.60
6.67	 B0:56	 B1:105	 B2:29	 T:22.20
6.53	 C0:6	 C1:50	 C2:39	 T:22.20
6.71	 D0:21	 D1:315	 D2:100	 T:nan

6.93	 A0:41	 A1:300	 A2:105	 T:22.60
6.75	 B0:56	 B1:105	 B2:29	 T:22.20
6.60	 C0:6	 C1:50	 C2:38	 T:22.20
6.79	 D0:21	 D1:314	 D2:100	 T:nan

7.01	 A0:41	 A1:300	 A2:104	 T:22.60
6.83	 B0:56	 B1:105	 B2:29	 T:22.20
6.67	 C0:6	 C1:50	 C2:39	 T:22.20
6.86	 D0:21	 D1:314	 D2:100	 T:nan

7.09	 A0:41	 A1:300	 A2:104	 T:22.60
6.90	 B0:56	 B1:105	 B2:29	 T:22.20
6.75	 C0:7	 C1:51	 C2:39	 T:22.20
6.94	 D0:21	 D1:314	 D2:100	 T:nan

7.17	 A0:41	 A1:300	 A2:104	 T:22.60
6.98	 B0:56	 B1:104	 B2:29	 T:22.20
6.82	 C0:7	 C1:50	 C2:39	 T:22.20
7.01	 D0:20	 D1:315	 D2:100	 T:nan

7.25	 A0:41	 A1:300	 A2:104	 T:22.60
7.06	 B0:56	 B1:105	 B2:29	 T:22.20
6.89	 C0:6	 C1:50	 C2:38	 T:22.20
7.09	 D0:21	 D1:314	 D2:100	 T:nan

7.33	 A0:41	 A1:300	 A2:104	 T:22.60
7.14	 B0:56	 B1:105	 B2:29	 T:22.20
6.96	 C0:6	 C1:50	 C2:39	 T:22.20
7.16	 D0:21	 D1:314	 D2:100	 T:nan

7.41	 A0:41	 A1:300	 A2:104	 T:22.60
7.21	 B0:56	 B1:105	 B2:30	 T:22.20
7.03	 C0:7	 C1:50	 C2:39	 T:22.20
7.24	 D0:21	 D1:314	 D2:100	 T:nan

7.49	 A0:41	 A1:300	 A2:104	 T:22.60
7.29	 B0:56	 B1:105	 B2:29	 T:22.20
7.11	 C0:7	 C1:50	 C2:39	 T:22.20
7.31	 D0:21	 D1:315	 D2:100	 T:nan

7.57	 A0:41	 A1:300	 A2:104	 T:22.60
7.37	 B0:56	 B1:105	 B2:29	 T:22.20
7.18	 C0:7	 C1:50	 C2:38	 T:22.20
7.39	 D0:21	 D1:314	 D2:100	 T:nan

7.65	 A0:41	 A1:300	 A2:104	 T:22.60
7.44	 B0:56	 B1:105	 B2:29	 T:22.20
7.25	 C0:7	 C1:50	 C2:38	 T:22.20
7.46	 D0:21	 D1:314	 D2:100	 T:nan

7.73	 A0:41	 A1:300	 A2:104	 T:22.60
7.52	 B0:56	 B1:105	 B2:29	 T:22.20
7.33	 C0:7	 C1:50	 C2:39	 T:22.20
7.54	 D0:21	 D1:314	 D2:100	 T:nan

7.80	 A0:41	 A1:300	 A2:105	 T:22.60
7.60	 B0:56	 B1:105	 B2:29	 T:22.20
7.40	 C0:6	 C1:50	 C2:39	 T:22.20
7.61	 D0:21	 D1:315	 D2:100	 T:nan

7.88	 A0:41	 A1:300	 A2:104	 T:22.60
7.67	 B0:56	 B1:105	 B2:29	 T:22.20
7.47	 C0:6	 C1:50	 C2:39	 T:22.20
7.69	 D0:21	 D1:314	 D2:100	 T:nan

7.96	 A0:41	 A1:300	 A2:104	 T:22.60
7.75	 B0:56	 B1:105	 B2:29	 T:22.20
7.55	 C0:7	 C1:50	 C2:39	 T:22.20
7.76	 D0:21	 D1:314	 D2:100	 T:nan

8.04	 A0:41	 A1:300	 A2:104	 T:22.60
7.83	 B0:56	 B1:105	 B2:29	 T:22.20
7.62	 C0:7	 C1:51	 C2:39	 T:22.20
7.84	 D0:21	 D1:314	 D2:100	 T:nan

8.12	 A0:41	 A1:300	 A2:104	 T:22.60
7.91	 B0:56	 B1:105	 B2:29	 T:22.20
7.69	 C0:6	 C1:50	 C2:39	 T:22.20
7.91	 D0:21	 D1:314	 D2:100	 T:nan

8.20	 A0:41	 A1:300	 A2:104	 T:22.60
7.98	 B0:56	 B1:105	 B2:29	 T:22.20
7.76	 C0:7	 C1:50	 C2:38	 T:22.20
7.99	 D0:21	 D1:314	 D2:100	 T:nan

8.28	 A0:41	 A1:300	 A2:104	 T:22.60
8.06	 B0:56	 B1:105	 B2:29	 T:22.20
7.84	 C0:7	 C1:50	 C2:39	 T:22.20
8.06	 D0:21	 D1:314	 D2:100	 T:nan

8.35	 A0:41	 A1:300	 A2:104	 T:22.60
8.14	 B0:56	 B1:105	 B2:29	 T:22.20
7.91	 C0:6	 C1:50	 C2:39	 T:22.20
8.14	 D0:21	 D1:314	 D2:100	 T:nan

8.44	 A0:41	 A1:300	 A2:104	 T:22.60
8.21	 B0:57	 B1:105	 B2:29	 T:22.20
7.98	 C0:7	 C1:50	 C2:39	 T:22.20
8.21	 D0:21	 D1:315	 D2:100	 T:nan

8.51	 A0:41	 A1:300	 A2:104	 T:22.60
8.29	 B0:56	 B1:105	 B2:29	 T:22.20
8.07	 C0:6	 C1:50	 C2:39	 T:22.20
8.29	 D0:21	 D1:314	 D2:100	 T:nan

8.59	 A0:41	 A1:300	 A2:104	 T:22.60
8.37	 B0:56	 B1:105	 B2:29	 T:22.20
8.13	 C0:6	 C1:50	 C2:39	 T:22.20
8.36	 D0:21	 D1:315	 D2:100	 T:nan

8.67	 A0:41	 A1:300	 A2:104	 T:22.60
8.44	 B0:56	 B1:104	 B2:29	 T:22.20
8.20	 C0:6	 C1:50	 C2:39	 T:22.20
8.44	 D0:21	 D1:314	 D2:100	 T:nan

8.75	 A0:41	 A1:300	 A2:104	 T:22.60
8.52	 B0:56	 B1:105	 B2:29	 T:22.20
8.27	 C0:6	 C1:51	 C2:39	 T:22.20
8.51	 D0:21	 D1:314	 D2:100	 T:nan

8.83	 A0:41	 A1:300	 A2:104	 T:22.60
8.60	 B0:56	 B1:105	 B2:29	 T:22.20
8.35	 C0:7	 C1:50	 C2:39	 T:22.20
8.59	 D0:21	 D1:314	 D2:100	 T:nan

8.91	 A0:41	 A1:300	 A2:104	 T:22.60
8.68	 B0:56	 B1:105	 B2:29	 T:22.20
8.42	 C0:7	 C1:50	 C2:38	 T:22.20
8.66	 D0:21	 D1:314	 D2:100	 T:nan

8.99	 A0:41	 A1:300	 A2:104	 T:22.60
8.75	 B0:56	 B1:105	 B2:29	 T:22.20
8.49	 C0:6	 C1:50	 C2:39	 T:22.20
8.73	 D0:21	 D1:314	 D2:100	 T:nan

9.07	 A0:41	 A1:300	 A2:104	 T:22.60
8.83	 B0:56	 B1:105	 B2:29	 T:22.20
8.56	 C0:6	 C1:50	 C2:39	 T:22.20
8.81	 D0:21	 D1:314	 D2:100	 T:nan

9.15	 A0:41	 A1:300	 A2:104	 T:22.60
8.90	 B0:56	 B1:105	 B2:29	 T:22.20
8.64	 C0:6	 C1:50	 C2:39	 T:22.20
8.89	 D0:21	 D1:314	 D2:100	 T:nan

9.23	 A0:41	 A1:300	 A2:104	 T:22.60
8.98	 B0:56	 B1:105	 B2:29	 T:22.20
8.71	 C0:6	 C1:50	 C2:39	 T:22.20
8.96	 D0:21	 D1:314	 D2:100	 T:nan

9.31	 A0:41	 A1:300	 A2:104	 T:22.60
9.06	 B0:56	 B1:105	 B2:29	 T:22.20
8.78	 C0:6	 C1:50	 C2:39	 T:22.20
9.03	 D0:21	 D1:314	 D2:100	 T:nan

9.38	 A0:41	 A1:300	 A2:104	 T:22.60
9.14	 B0:56	 B1:105	 B2:29	 T:22.20
8.85	 C0:7	 C1:51	 C2:39	 T:22.20
9.11	 D0:21	 D1:314	 D2:100	 T:nan

9.46	 A0:41	 A1:300	 A2:104	 T:22.60
