1.25	 A0:51	 A1:426	 A2:114	 T:23.40
1.33	 D0:26	 D1:427	 D2:118	 T:nan

1.17	 A0:52	 A1:426	 A2:114	 T:23.40
1.44	 B0:72	 B1:139	 B2:30	 T:23.40
1.36	 C0:6	 C1:71	 C2:43	 T:23.60
1.40	 D0:26	 D1:427	 D2:118	 T:nan

1.25	 A0:52	 A1:426	 A2:114	 T:23.40
1.52	 B0:73	 B1:140	 B2:30	 T:23.40
1.43	 C0:6	 C1:71	 C2:43	 T:23.60
1.48	 D0:26	 D1:427	 D2:118	 T:nan

1.32	 A0:52	 A1:426	 A2:115	 T:23.40
1.60	 B0:73	 B1:139	 B2:30	 T:23.40
1.51	 C0:6	 C1:72	 C2:43	 T:23.60
1.55	 D0:26	 D1:428	 D2:118	 T:nan

1.40	 A0:52	 A1:426	 A2:114	 T:23.40
1.67	 B0:73	 B1:139	 B2:30	 T:23.40
1.58	 C0:6	 C1:71	 C2:44	 T:23.60
1.63	 D0:26	 D1:427	 D2:118	 T:nan

1.48	 A0:51	 A1:426	 A2:114	 T:23.40
1.75	 B0:73	 B1:140	 B2:30	 T:23.40
1.65	 C0:6	 C1:72	 C2:43	 T:23.60
1.70	 D0:26	 D1:427	 D2:118	 T:nan

1.56	 A0:52	 A1:426	 A2:115	 T:23.40
1.83	 B0:73	 B1:140	 B2:30	 T:23.40
1.72	 C0:6	 C1:72	 C2:43	 T:23.60
1.77	 D0:26	 D1:427	 D2:118	 T:nan

1.64	 A0:52	 A1:426	 A2:114	 T:23.40
1.90	 B0:73	 B1:139	 B2:30	 T:23.40
1.80	 C0:6	 C1:72	 C2:43	 T:23.60
1.85	 D0:26	 D1:427	 D2:118	 T:nan

1.72	 A0:52	 A1:426	 A2:114	 T:23.40
1.98	 B0:73	 B1:140	 B2:30	 T:23.40
1.87	 C0:6	 C1:72	 C2:43	 T:23.60
1.92	 D0:26	 D1:427	 D2:118	 T:nan

1.80	 A0:52	 A1:426	 A2:114	 T:23.40
2.06	 B0:72	 B1:140	 B2:30	 T:23.40
1.94	 C0:6	 C1:71	 C2:43	 T:23.60
2.00	 D0:26	 D1:427	 D2:118	 T:nan

1.88	 A0:52	 A1:426	 A2:114	 T:23.40
2.13	 B0:73	 B1:139	 B2:30	 T:23.40
2.02	 C0:6	 C1:72	 C2:43	 T:23.40
2.07	 D0:26	 D1:428	 D2:118	 T:nan

1.96	 A0:52	 A1:426	 A2:114	 T:23.40
2.21	 B0:73	 B1:139	 B2:30	 T:23.40
2.09	 C0:6	 C1:71	 C2:43	 T:23.40
2.15	 D0:26	 D1:428	 D2:118	 T:nan

2.05	 A0:51	 A1:426	 A2:115	 T:23.40
2.29	 B0:73	 B1:139	 B2:30	 T:23.40
2.16	 C0:6	 C1:71	 C2:43	 T:23.40
2.22	 D0:27	 D1:427	 D2:118	 T:nan

2.11	 A0:52	 A1:426	 A2:115	 T:23.40
2.36	 B0:73	 B1:139	 B2:30	 T:23.40
2.23	 C0:6	 C1:71	 C2:43	 T:23.40
2.30	 D0:26	 D1:428	 D2:118	 T:nan

2.19	 A0:52	 A1:426	 A2:115	 T:23.40
2.44	 B0:72	 B1:139	 B2:30	 T:23.40
2.31	 C0:6	 C1:71	 C2:43	 T:23.40
2.37	 D0:27	 D1:427	 D2:118	 T:nan

2.27	 A0:52	 A1:426	 A2:114	 T:23.40
2.52	 B0:72	 B1:139	 B2:30	 T:23.40
2.38	 C0:6	 C1:72	 C2:43	 T:23.40
2.45	 D0:26	 D1:427	 D2:118	 T:nan

2.35	 A0:52	 A1:426	 A2:115	 T:23.40
2.59	 B0:72	 B1:139	 B2:30	 T:23.40
2.45	 C0:6	 C1:71	 C2:43	 T:23.40
2.52	 D0:26	 D1:427	 D2:118	 T:nan

2.43	 A0:52	 A1:426	 A2:115	 T:23.40
2.67	 B0:72	 B1:139	 B2:30	 T:23.40
2.52	 C0:6	 C1:71	 C2:43	 T:23.40
2.60	 D0:26	 D1:427	 D2:118	 T:nan

2.51	 A0:52	 A1:426	 A2:114	 T:23.40
2.75	 B0:72	 B1:139	 B2:30	 T:23.40
2.60	 C0:6	 C1:71	 C2:43	 T:23.40
2.67	 D0:26	 D1:427	 D2:118	 T:nan

2.59	 A0:52	 A1:426	 A2:115	 T:23.40
2.83	 B0:72	 B1:139	 B2:30	 T:23.40
2.67	 C0:6	 C1:72	 C2:43	 T:23.40
2.75	 D0:26	 D1:427	 D2:118	 T:nan

2.67	 A0:52	 A1:426	 A2:114	 T:23.40
2.90	 B0:72	 B1:139	 B2:30	 T:23.40
2.74	 C0:6	 C1:71	 C2:43	 T:23.40
2.82	 D0:26	 D1:427	 D2:118	 T:nan

2.75	 A0:52	 A1:426	 A2:115	 T:23.40
2.98	 B0:73	 B1:139	 B2:30	 T:23.40
2.82	 C0:6	 C1:71	 C2:43	 T:23.40
2.90	 D0:27	 D1:427	 D2:118	 T:nan

2.83	 A0:52	 A1:426	 A2:115	 T:23.40
3.06	 B0:72	 B1:139	 B2:30	 T:23.40
2.89	 C0:6	 C1:71	 C2:43	 T:23.40
2.97	 D0:26	 D1:427	 D2:118	 T:nan

2.90	 A0:52	 A1:426	 A2:115	 T:23.40
3.13	 B0:73	 B1:139	 B2:30	 T:23.40
2.96	 C0:6	 C1:72	 C2:43	 T:23.40
3.05	 D0:26	 D1:427	 D2:118	 T:nan

2.98	 A0:52	 A1:426	 A2:115	 T:23.40
3.21	 B0:72	 B1:139	 B2:30	 T:23.40
3.03	 C0:6	 C1:71	 C2:43	 T:23.40
3.12	 D0:27	 D1:427	 D2:118	 T:nan

3.06	 A0:52	 A1:426	 A2:115	 T:23.40
3.29	 B0:73	 B1:140	 B2:30	 T:23.40
3.11	 C0:6	 C1:71	 C2:43	 T:23.40
3.20	 D0:26	 D1:427	 D2:118	 T:nan

3.14	 A0:52	 A1:426	 A2:114	 T:23.40
3.36	 B0:73	 B1:139	 B2:30	 T:23.40
3.18	 C0:6	 C1:72	 C2:43	 T:23.40
3.27	 D0:27	 D1:427	 D2:118	 T:nan

3.22	 A0:52	 A1:426	 A2:115	 T:23.40
3.44	 B0:73	 B1:139	 B2:30	 T:23.40
3.25	 C0:6	 C1:71	 C2:43	 T:23.40
3.35	 D0:26	 D1:427	 D2:118	 T:nan

3.30	 A0:52	 A1:426	 A2:114	 T:23.40
3.52	 B0:73	 B1:140	 B2:30	 T:23.40
3.32	 C0:6	 C1:71	 C2:43	 T:23.40
3.42	 D0:26	 D1:427	 D2:118	 T:nan

3.38	 A0:52	 A1:426	 A2:115	 T:23.40
3.60	 B0:72	 B1:139	 B2:30	 T:23.40
3.40	 C0:6	 C1:72	 C2:43	 T:23.40
3.50	 D0:26	 D1:427	 D2:118	 T:nan

3.46	 A0:52	 A1:426	 A2:114	 T:23.40
3.67	 B0:72	 B1:140	 B2:30	 T:23.40
3.47	 C0:6	 C1:71	 C2:43	 T:23.40
3.57	 D0:26	 D1:427	 D2:118	 T:nan

3.54	 A0:52	 A1:426	 A2:115	 T:23.40
3.75	 B0:72	 B1:139	 B2:30	 T:23.40
3.54	 C0:6	 C1:71	 C2:43	 T:23.40
3.65	 D0:26	 D1:427	 D2:118	 T:nan

3.62	 A0:52	 A1:426	 A2:115	 T:23.40
3.83	 B0:72	 B1:140	 B2:30	 T:23.40
3.62	 C0:6	 C1:71	 C2:43	 T:23.40
3.72	 D0:27	 D1:427	 D2:118	 T:nan

3.69	 A0:52	 A1:426	 A2:115	 T:23.40
3.90	 B0:72	 B1:139	 B2:30	 T:23.40
3.69	 C0:6	 C1:71	 C2:42	 T:23.40
3.80	 D0:26	 D1:427	 D2:118	 T:nan

3.77	 A0:52	 A1:426	 A2:115	 T:23.40
3.98	 B0:72	 B1:139	 B2:30	 T:23.40
3.76	 C0:6	 C1:71	 C2:43	 T:23.40
3.87	 D0:26	 D1:427	 D2:118	 T:nan

3.85	 A0:52	 A1:426	 A2:115	 T:23.40
4.06	 B0:72	 B1:139	 B2:30	 T:23.40
3.83	 C0:6	 C1:72	 C2:43	 T:23.40
3.95	 D0:26	 D1:427	 D2:118	 T:nan

3.93	 A0:52	 A1:426	 A2:115	 T:23.40
4.13	 B0:72	 B1:139	 B2:30	 T:23.40
3.91	 C0:6	 C1:72	 C2:43	 T:23.40
4.02	 D0:26	 D1:427	 D2:118	 T:nan

4.01	 A0:52	 A1:426	 A2:115	 T:23.40
4.21	 B0:72	 B1:139	 B2:30	 T:23.40
3.98	 C0:6	 C1:71	 C2:43	 T:23.40
4.10	 D0:26	 D1:427	 D2:118	 T:nan

4.09	 A0:52	 A1:426	 A2:115	 T:23.40
4.29	 B0:73	 B1:139	 B2:30	 T:23.40
4.07	 C0:6	 C1:72	 C2:43	 T:23.40
4.17	 D0:26	 D1:428	 D2:118	 T:nan

4.17	 A0:52	 A1:426	 A2:115	 T:23.40
4.36	 B0:72	 B1:139	 B2:30	 T:23.40
4.13	 C0:6	 C1:71	 C2:43	 T:23.40
4.25	 D0:27	 D1:428	 D2:118	 T:nan

4.25	 A0:52	 A1:426	 A2:115	 T:23.40
4.44	 B0:73	 B1:139	 B2:30	 T:23.40
4.20	 C0:6	 C1:71	 C2:43	 T:23.40
4.32	 D0:26	 D1:428	 D2:118	 T:nan

4.33	 A0:51	 A1:426	 A2:114	 T:23.40
4.52	 B0:73	 B1:140	 B2:30	 T:23.40
4.27	 C0:6	 C1:72	 C2:43	 T:23.40
4.40	 D0:26	 D1:428	 D2:118	 T:nan

4.41	 A0:52	 A1:426	 A2:114	 T:23.40
4.60	 B0:72	 B1:140	 B2:30	 T:23.40
4.34	 C0:6	 C1:72	 C2:43	 T:23.40
4.47	 D0:26	 D1:427	 D2:118	 T:nan

4.48	 A0:52	 A1:426	 A2:115	 T:23.40
4.67	 B0:73	 B1:139	 B2:30	 T:23.40
4.42	 C0:6	 C1:71	 C2:43	 T:23.40
4.55	 D0:26	 D1:427	 D2:118	 T:nan

4.56	 A0:52	 A1:426	 A2:114	 T:23.40
4.75	 B0:72	 B1:140	 B2:30	 T:23.40
4.49	 C0:6	 C1:71	 C2:43	 T:23.40
4.62	 D0:26	 D1:427	 D2:118	 T:nan

4.64	 A0:52	 A1:426	 A2:115	 T:23.40
4.83	 B0:72	 B1:140	 B2:30	 T:23.40
4.56	 C0:6	 C1:72	 C2:43	 T:23.40
4.70	 D0:26	 D1:427	 D2:118	 T:nan

4.72	 A0:52	 A1:426	 A2:114	 T:23.40
4.90	 B0:72	 B1:140	 B2:30	 T:23.40
4.63	 C0:6	 C1:71	 C2:43	 T:23.40
4.77	 D0:27	 D1:427	 D2:118	 T:nan

4.80	 A0:52	 A1:426	 A2:114	 T:23.40
4.98	 B0:72	 B1:140	 B2:30	 T:23.40
4.71	 C0:6	 C1:71	 C2:43	 T:23.40
4.84	 D0:26	 D1:427	 D2:118	 T:nan

4.88	 A0:52	 A1:426	 A2:114	 T:23.40
5.06	 B0:72	 B1:140	 B2:30	 T:23.40
4.78	 C0:6	 C1:71	 C2:43	 T:23.40
4.92	 D0:26	 D1:427	 D2:118	 T:nan

4.96	 A0:52	 A1:426	 A2:114	 T:23.40
5.14	 B0:72	 B1:140	 B2:30	 T:23.40
4.85	 C0:6	 C1:71	 C2:43	 T:23.40
5.00	 D0:26	 D1:427	 D2:118	 T:nan

5.04	 A0:52	 A1:426	 A2:115	 T:23.40
5.21	 B0:72	 B1:139	 B2:30	 T:23.40
4.93	 C0:6	 C1:71	 C2:43	 T:23.40
5.07	 D0:27	 D1:427	 D2:118	 T:nan

5.12	 A0:52	 A1:426	 A2:114	 T:23.40
5.29	 B0:72	 B1:140	 B2:30	 T:23.40
5.00	 C0:6	 C1:71	 C2:43	 T:23.40
5.14	 D0:27	 D1:427	 D2:118	 T:nan

5.20	 A0:52	 A1:426	 A2:114	 T:23.40
5.36	 B0:72	 B1:139	 B2:30	 T:23.40
5.07	 C0:6	 C1:72	 C2:43	 T:23.40
5.22	 D0:26	 D1:427	 D2:118	 T:nan

5.27	 A0:52	 A1:426	 A2:114	 T:23.40
5.44	 B0:72	 B1:140	 B2:30	 T:23.40
5.14	 C0:6	 C1:72	 C2:43	 T:23.40
5.29	 D0:26	 D1:427	 D2:118	 T:nan

5.35	 A0:52	 A1:426	 A2:115	 T:23.40
5.52	 B0:72	 B1:140	 B2:30	 T:23.40
5.22	 C0:6	 C1:71	 C2:43	 T:23.40
5.37	 D0:26	 D1:427	 D2:118	 T:nan

5.43	 A0:52	 A1:426	 A2:115	 T:23.40
5.60	 B0:72	 B1:139	 B2:30	 T:23.40
5.29	 C0:6	 C1:71	 C2:43	 T:23.40
5.44	 D0:26	 D1:427	 D2:118	 T:nan

5.51	 A0:52	 A1:426	 A2:115	 T:23.40
5.67	 B0:73	 B1:140	 B2:30	 T:23.40
5.36	 C0:6	 C1:71	 C2:43	 T:23.40
5.52	 D0:27	 D1:427	 D2:118	 T:nan

5.59	 A0:52	 A1:426	 A2:114	 T:23.40
5.75	 B0:73	 B1:140	 B2:30	 T:23.40
5.44	 C0:6	 C1:71	 C2:43	 T:23.40
5.59	 D0:26	 D1:428	 D2:118	 T:nan

5.67	 A0:52	 A1:426	 A2:114	 T:23.40
5.83	 B0:72	 B1:140	 B2:30	 T:23.40
5.51	 C0:6	 C1:71	 C2:43	 T:23.40
5.67	 D0:26	 D1:427	 D2:118	 T:nan

5.75	 A0:52	 A1:426	 A2:115	 T:23.40
5.90	 B0:73	 B1:140	 B2:30	 T:23.40
5.58	 C0:6	 C1:71	 C2:43	 T:23.40
5.74	 D0:26	 D1:427	 D2:118	 T:nan

5.83	 A0:52	 A1:426	 A2:114	 T:23.40
5.98	 B0:73	 B1:140	 B2:30	 T:23.40
5.65	 C0:6	 C1:71	 C2:43	 T:23.40
5.82	 D0:26	 D1:427	 D2:118	 T:nan

5.91	 A0:52	 A1:426	 A2:114	 T:23.40
6.06	 B0:73	 B1:140	 B2:30	 T:23.40
5.73	 C0:6	 C1:71	 C2:43	 T:23.40
5.89	 D0:26	 D1:427	 D2:118	 T:nan

5.99	 A0:52	 A1:426	 A2:114	 T:23.40
6.13	 B0:72	 B1:139	 B2:30	 T:23.40
5.80	 C0:6	 C1:71	 C2:43	 T:23.40
5.97	 D0:26	 D1:427	 D2:118	 T:nan

6.08	 A0:52	 A1:426	 A2:115	 T:23.40
6.21	 B0:73	 B1:140	 B2:30	 T:23.40
5.87	 C0:6	 C1:72	 C2:43	 T:23.40
6.04	 D0:26	 D1:427	 D2:118	 T:nan

6.14	 A0:52	 A1:426	 A2:114	 T:23.40
6.29	 B0:72	 B1:140	 B2:30	 T:23.40
5.95	 C0:6	 C1:72	 C2:43	 T:23.40
6.12	 D0:27	 D1:428	 D2:118	 T:nan

6.22	 A0:52	 A1:426	 A2:114	 T:23.40
6.36	 B0:72	 B1:140	 B2:30	 T:23.40
6.02	 C0:6	 C1:72	 C2:43	 T:23.40
6.19	 D0:26	 D1:427	 D2:118	 T:nan

6.30	 A0:51	 A1:426	 A2:115	 T:23.40
6.44	 B0:73	 B1:140	 B2:30	 T:23.40
6.09	 C0:6	 C1:71	 C2:43	 T:23.40
6.27	 D0:26	 D1:428	 D2:118	 T:nan

6.38	 A0:52	 A1:426	 A2:114	 T:23.40
6.52	 B0:73	 B1:140	 B2:30	 T:23.40
6.16	 C0:6	 C1:72	 C2:43	 T:23.40
6.34	 D0:27	 D1:427	 D2:118	 T:nan

6.46	 A0:52	 A1:426	 A2:114	 T:23.40
6.60	 B0:73	 B1:140	 B2:30	 T:23.40
6.24	 C0:6	 C1:71	 C2:43	 T:23.40
6.42	 D0:26	 D1:427	 D2:118	 T:nan

6.54	 A0:52	 A1:426	 A2:114	 T:23.40
6.67	 B0:73	 B1:140	 B2:30	 T:23.40
6.31	 C0:6	 C1:71	 C2:43	 T:23.40
6.49	 D0:26	 D1:427	 D2:118	 T:nan

6.62	 A0:52	 A1:426	 A2:115	 T:23.40
6.75	 B0:72	 B1:140	 B2:30	 T:23.40
6.38	 C0:6	 C1:72	 C2:43	 T:23.40
6.57	 D0:26	 D1:427	 D2:118	 T:nan

6.70	 A0:52	 A1:426	 A2:114	 T:23.40
6.83	 B0:73	 B1:140	 B2:30	 T:23.40
6.45	 C0:6	 C1:72	 C2:43	 T:23.40
6.64	 D0:26	 D1:427	 D2:118	 T:nan

6.78	 A0:52	 A1:426	 A2:114	 T:23.40
6.90	 B0:72	 B1:139	 B2:30	 T:23.40
6.53	 C0:6	 C1:72	 C2:43	 T:23.40
6.72	 D0:27	 D1:427	 D2:118	 T:nan

6.86	 A0:52	 A1:426	 A2:114	 T:23.40
6.98	 B0:73	 B1:140	 B2:30	 T:23.40
6.60	 C0:6	 C1:71	 C2:43	 T:23.40
6.79	 D0:26	 D1:427	 D2:118	 T:nan

6.93	 A0:52	 A1:426	 A2:115	 T:23.40
7.06	 B0:73	 B1:140	 B2:30	 T:23.40
6.67	 C0:6	 C1:71	 C2:43	 T:23.40
6.87	 D0:27	 D1:427	 D2:118	 T:nan

7.01	 A0:52	 A1:426	 A2:114	 T:23.40
7.14	 B0:73	 B1:139	 B2:30	 T:23.40
6.75	 C0:6	 C1:71	 C2:43	 T:23.40
6.94	 D0:26	 D1:427	 D2:118	 T:nan

7.09	 A0:52	 A1:426	 A2:115	 T:23.40
7.21	 B0:73	 B1:139	 B2:30	 T:23.40
6.82	 C0:6	 C1:72	 C2:43	 T:23.40
7.02	 D0:26	 D1:427	 D2:118	 T:nan

7.17	 A0:52	 A1:426	 A2:114	 T:23.40
7.29	 B0:72	 B1:140	 B2:30	 T:23.40
6.89	 C0:6	 C1:72	 C2:43	 T:23.40
7.09	 D0:26	 D1:427	 D2:118	 T:nan

7.25	 A0:51	 A1:426	 A2:114	 T:23.40
7.36	 B0:72	 B1:139	 B2:30	 T:23.40
6.96	 C0:6	 C1:71	 C2:43	 T:23.40
7.17	 D0:26	 D1:427	 D2:118	 T:nan

7.33	 A0:52	 A1:426	 A2:115	 T:23.40
7.44	 B0:72	 B1:139	 B2:30	 T:23.40
7.03	 C0:6	 C1:71	 C2:43	 T:23.40
7.24	 D0:26	 D1:427	 D2:118	 T:nan

7.41	 A0:52	 A1:426	 A2:114	 T:23.40
7.52	 B0:73	 B1:140	 B2:30	 T:23.40
7.11	 C0:6	 C1:72	 C2:43	 T:23.40
7.32	 D0:26	 D1:427	 D2:118	 T:nan

7.49	 A0:52	 A1:426	 A2:115	 T:23.40
7.60	 B0:73	 B1:140	 B2:30	 T:23.40
7.18	 C0:6	 C1:72	 C2:43	 T:23.40
7.39	 D0:27	 D1:427	 D2:118	 T:nan

7.57	 A0:52	 A1:426	 A2:115	 T:23.40
7.67	 B0:73	 B1:140	 B2:30	 T:23.40
7.26	 C0:6	 C1:71	 C2:43	 T:23.40
7.47	 D0:27	 D1:427	 D2:118	 T:nan

7.65	 A0:52	 A1:426	 A2:114	 T:23.40
7.75	 B0:73	 B1:140	 B2:30	 T:23.40
7.33	 C0:6	 C1:71	 C2:43	 T:23.40
7.54	 D0:26	 D1:427	 D2:118	 T:nan

7.73	 A0:52	 A1:426	 A2:115	 T:23.40
7.83	 B0:73	 B1:140	 B2:30	 T:23.40
7.40	 C0:6	 C1:71	 C2:43	 T:23.40
7.61	 D0:26	 D1:427	 D2:118	 T:nan

7.80	 A0:51	 A1:426	 A2:114	 T:23.40
7.90	 B0:73	 B1:140	 B2:30	 T:23.40
7.47	 C0:6	 C1:71	 C2:43	 T:23.40
7.69	 D0:27	 D1:427	 D2:118	 T:nan

7.88	 A0:51	 A1:426	 A2:115	 T:23.40
7.98	 B0:73	 B1:140	 B2:30	 T:23.40
7.55	 C0:6	 C1:72	 C2:43	 T:23.40
7.76	 D0:26	 D1:427	 D2:118	 T:nan

7.96	 A0:51	 A1:426	 A2:114	 T:23.40
8.06	 B0:73	 B1:140	 B2:30	 T:23.40
7.62	 C0:6	 C1:72	 C2:43	 T:23.40
7.84	 D0:26	 D1:427	 D2:118	 T:nan

8.04	 A0:51	 A1:426	 A2:115	 T:23.40
8.13	 B0:73	 B1:140	 B2:30	 T:23.40
7.69	 C0:6	 C1:71	 C2:43	 T:23.40
7.91	 D0:26	 D1:427	 D2:118	 T:nan

8.12	 A0:52	 A1:426	 A2:114	 T:23.40
8.21	 B0:72	 B1:140	 B2:30	 T:23.40
7.76	 C0:6	 C1:71	 C2:43	 T:23.40
7.99	 D0:26	 D1:427	 D2:118	 T:nan

8.20	 A0:51	 A1:426	 A2:115	 T:23.40
8.29	 B0:73	 B1:140	 B2:30	 T:23.40
7.84	 C0:6	 C1:71	 C2:43	 T:23.40
8.06	 D0:26	 D1:427	 D2:118	 T:nan

8.28	 A0:52	 A1:426	 A2:115	 T:23.40
8.36	 B0:72	 B1:140	 B2:30	 T:23.40
7.91	 C0:6	 C1:72	 C2:43	 T:23.40
8.14	 D0:26	 D1:427	 D2:118	 T:nan

8.35	 A0:52	 A1:426	 A2:115	 T:23.40
8.44	 B0:73	 B1:140	 B2:30	 T:23.40
7.98	 C0:6	 C1:72	 C2:43	 T:23.40
8.21	 D0:27	 D1:428	 D2:118	 T:nan

8.44	 A0:52	 A1:426	 A2:115	 T:23.40
8.52	 B0:72	 B1:140	 B2:30	 T:23.40
8.07	 C0:6	 C1:71	 C2:42	 T:23.40
8.29	 D0:27	 D1:427	 D2:118	 T:nan

8.51	 A0:51	 A1:426	 A2:114	 T:23.40
8.60	 B0:73	 B1:140	 B2:30	 T:23.40
8.13	 C0:6	 C1:72	 C2:43	 T:23.40
8.36	 D0:27	 D1:427	 D2:118	 T:nan

8.59	 A0:51	 A1:426	 A2:114	 T:23.40
8.67	 B0:73	 B1:140	 B2:30	 T:23.40
8.20	 C0:6	 C1:72	 C2:43	 T:23.40
8.44	 D0:26	 D1:427	 D2:118	 T:nan

8.67	 A0:51	 A1:426	 A2:115	 T:23.40
8.75	 B0:73	 B1:140	 B2:30	 T:23.40
8.27	 C0:6	 C1:71	 C2:43	 T:23.40
8.51	 D0:26	 D1:427	 D2:118	 T:nan

8.75	 A0:52	 A1:426	 A2:114	 T:23.40
8.83	 B0:73	 B1:140	 B2:30	 T:23.40
8.35	 C0:6	 C1:72	 C2:43	 T:23.40
8.59	 D0:26	 D1:427	 D2:118	 T:nan

8.83	 A0:52	 A1:426	 A2:114	 T:23.40
8.90	 B0:73	 B1:140	 B2:30	 T:23.40
8.42	 C0:6	 C1:71	 C2:43	 T:23.40
8.66	 D0:26	 D1:427	 D2:118	 T:nan

8.91	 A0:52	 A1:426	 A2:114	 T:23.40
8.98	 B0:73	 B1:140	 B2:30	 T:23.40
8.49	 C0:6	 C1:72	 C2:43	 T:23.40
8.74	 D0:26	 D1:427	 D2:118	 T:nan

8.99	 A0:52	 A1:426	 A2:115	 T:23.40
9.06	 B0:73	 B1:140	 B2:30	 T:23.40
8.56	 C0:6	 C1:71	 C2:43	 T:23.40
8.81	 D0:26	 D1:427	 D2:118	 T:nan

9.07	 A0:52	 A1:426	 A2:115	 T:23.40
9.14	 B0:73	 B1:140	 B2:30	 T:23.40
8.64	 C0:6	 C1:71	 C2:43	 T:23.40
8.89	 D0:26	 D1:427	 D2:118	 T:nan

9.15	 A0:52	 A1:426	 A2:114	 T:23.40
