0.00	 A0:58	 A1:448	 A2:119	 T:22.60
2.31	 C0:6	 C1:81	 C2:47	 T:22.60
2.19	 D0:30	 D1:446	 D2:122	 T:nan

2.31	 A0:58	 A1:448	 A2:118	 T:22.60
2.33	 B0:84	 B1:155	 B2:35	 T:22.60
2.38	 C0:6	 C1:81	 C2:46	 T:22.60
2.26	 D0:30	 D1:446	 D2:122	 T:nan

2.39	 A0:58	 A1:448	 A2:118	 T:22.60
2.40	 B0:85	 B1:155	 B2:35	 T:22.60
2.45	 C0:6	 C1:81	 C2:46	 T:22.60
2.34	 D0:30	 D1:446	 D2:122	 T:nan

2.47	 A0:58	 A1:448	 A2:119	 T:22.60
2.48	 B0:84	 B1:155	 B2:35	 T:22.60
2.53	 C0:6	 C1:81	 C2:46	 T:22.60
2.41	 D0:30	 D1:446	 D2:122	 T:nan

2.55	 A0:58	 A1:448	 A2:119	 T:22.60
2.56	 B0:85	 B1:155	 B2:35	 T:22.60
2.60	 C0:6	 C1:81	 C2:46	 T:22.60
2.49	 D0:30	 D1:446	 D2:122	 T:nan

2.63	 A0:58	 A1:448	 A2:119	 T:22.60
2.63	 B0:84	 B1:155	 B2:35	 T:22.60
2.67	 C0:6	 C1:81	 C2:46	 T:22.60
2.56	 D0:30	 D1:446	 D2:122	 T:nan

2.71	 A0:58	 A1:448	 A2:118	 T:22.60
2.71	 B0:84	 B1:154	 B2:35	 T:22.60
2.74	 C0:6	 C1:81	 C2:46	 T:22.60
2.64	 D0:30	 D1:446	 D2:122	 T:nan

2.79	 A0:58	 A1:448	 A2:119	 T:22.60
2.79	 B0:85	 B1:155	 B2:35	 T:22.60
2.82	 C0:6	 C1:81	 C2:46	 T:22.60
2.71	 D0:30	 D1:446	 D2:122	 T:nan

2.87	 A0:58	 A1:448	 A2:119	 T:22.60
2.86	 B0:84	 B1:155	 B2:35	 T:22.60
2.89	 C0:6	 C1:81	 C2:46	 T:22.60
2.79	 D0:30	 D1:446	 D2:122	 T:nan

2.95	 A0:58	 A1:448	 A2:119	 T:22.60
2.94	 B0:84	 B1:155	 B2:35	 T:22.60
2.96	 C0:6	 C1:81	 C2:46	 T:22.60
2.86	 D0:30	 D1:446	 D2:122	 T:nan

3.02	 A0:58	 A1:448	 A2:119	 T:22.60
3.02	 B0:84	 B1:154	 B2:35	 T:22.60
3.04	 C0:6	 C1:81	 C2:46	 T:22.60
2.94	 D0:30	 D1:446	 D2:122	 T:nan

3.10	 A0:58	 A1:448	 A2:118	 T:22.60
3.10	 B0:84	 B1:155	 B2:35	 T:22.60
3.11	 C0:6	 C1:81	 C2:46	 T:22.60
3.01	 D0:30	 D1:446	 D2:122	 T:nan

3.18	 A0:58	 A1:448	 A2:119	 T:22.60
3.17	 B0:84	 B1:155	 B2:35	 T:22.60
3.18	 C0:6	 C1:81	 C2:46	 T:22.60
3.09	 D0:30	 D1:446	 D2:122	 T:nan

3.26	 A0:58	 A1:448	 A2:118	 T:22.60
3.25	 B0:85	 B1:155	 B2:35	 T:22.60
3.25	 C0:6	 C1:81	 C2:46	 T:22.60
3.16	 D0:30	 D1:446	 D2:122	 T:nan

3.34	 A0:58	 A1:448	 A2:119	 T:22.60
3.33	 B0:84	 B1:155	 B2:35	 T:22.60
3.33	 C0:6	 C1:81	 C2:46	 T:22.60
3.24	 D0:30	 D1:446	 D2:122	 T:nan

3.42	 A0:58	 A1:448	 A2:119	 T:22.60
3.40	 B0:84	 B1:154	 B2:35	 T:22.60
3.40	 C0:6	 C1:81	 C2:46	 T:22.60
3.31	 D0:30	 D1:446	 D2:122	 T:nan

3.50	 A0:58	 A1:448	 A2:119	 T:22.60
3.48	 B0:84	 B1:155	 B2:35	 T:22.60
3.47	 C0:6	 C1:81	 C2:46	 T:22.60
3.39	 D0:30	 D1:446	 D2:122	 T:nan

3.58	 A0:58	 A1:448	 A2:118	 T:22.60
3.56	 B0:84	 B1:155	 B2:35	 T:22.60
3.54	 C0:6	 C1:81	 C2:46	 T:22.60
3.46	 D0:30	 D1:446	 D2:122	 T:nan

3.66	 A0:58	 A1:448	 A2:119	 T:22.60
3.63	 B0:85	 B1:155	 B2:35	 T:22.60
3.62	 C0:6	 C1:81	 C2:46	 T:22.60
3.53	 D0:30	 D1:446	 D2:122	 T:nan

3.73	 A0:58	 A1:448	 A2:119	 T:22.60
3.71	 B0:84	 B1:155	 B2:35	 T:22.60
3.69	 C0:6	 C1:81	 C2:46	 T:22.60
3.61	 D0:30	 D1:446	 D2:122	 T:nan

3.81	 A0:58	 A1:448	 A2:119	 T:22.60
3.79	 B0:84	 B1:154	 B2:35	 T:22.60
3.76	 C0:6	 C1:81	 C2:46	 T:22.60
3.68	 D0:30	 D1:446	 D2:122	 T:nan

3.89	 A0:58	 A1:448	 A2:119	 T:22.60
3.86	 B0:85	 B1:155	 B2:35	 T:22.60
3.84	 C0:6	 C1:81	 C2:46	 T:22.60
3.76	 D0:30	 D1:446	 D2:122	 T:nan

3.97	 A0:58	 A1:447	 A2:118	 T:22.60
3.94	 B0:84	 B1:155	 B2:35	 T:22.60
3.91	 C0:6	 C1:81	 C2:46	 T:22.60
3.83	 D0:30	 D1:446	 D2:122	 T:nan

4.07	 A0:58	 A1:448	 A2:119	 T:22.60
4.03	 B0:84	 B1:155	 B2:35	 T:22.60
3.98	 C0:6	 C1:81	 C2:46	 T:22.60
3.91	 D0:30	 D1:446	 D2:122	 T:nan

4.13	 A0:58	 A1:448	 A2:119	 T:22.60
4.09	 B0:84	 B1:155	 B2:35	 T:22.60
4.07	 C0:6	 C1:81	 C2:46	 T:22.60
3.98	 D0:30	 D1:446	 D2:122	 T:nan

4.21	 A0:58	 A1:448	 A2:119	 T:22.60
4.17	 B0:84	 B1:155	 B2:35	 T:22.60
4.13	 C0:6	 C1:81	 C2:46	 T:22.60
4.08	 D0:30	 D1:446	 D2:122	 T:nan

4.29	 A0:58	 A1:448	 A2:119	 T:22.60
4.25	 B0:84	 B1:155	 B2:35	 T:22.60
4.20	 C0:6	 C1:81	 C2:46	 T:22.60
4.13	 D0:30	 D1:446	 D2:122	 T:nan

4.37	 A0:58	 A1:447	 A2:119	 T:22.60
4.32	 B0:84	 B1:155	 B2:35	 T:22.60
4.27	 C0:6	 C1:81	 C2:46	 T:22.60
4.21	 D0:30	 D1:446	 D2:122	 T:nan

4.45	 A0:58	 A1:448	 A2:119	 T:22.60
4.40	 B0:85	 B1:155	 B2:35	 T:22.60
4.34	 C0:6	 C1:81	 C2:46	 T:22.60
4.28	 D0:30	 D1:445	 D2:122	 T:nan

4.52	 A0:58	 A1:448	 A2:119	 T:22.60
4.48	 B0:84	 B1:155	 B2:35	 T:22.60
4.42	 C0:6	 C1:81	 C2:46	 T:22.60
4.36	 D0:30	 D1:446	 D2:122	 T:nan

4.60	 A0:58	 A1:448	 A2:119	 T:22.60
4.56	 B0:84	 B1:155	 B2:35	 T:22.60
4.49	 C0:6	 C1:81	 C2:46	 T:22.60
4.43	 D0:30	 D1:446	 D2:122	 T:nan

4.68	 A0:58	 A1:448	 A2:119	 T:22.60
4.63	 B0:84	 B1:155	 B2:35	 T:22.60
4.56	 C0:6	 C1:81	 C2:46	 T:22.60
4.51	 D0:30	 D1:446	 D2:122	 T:nan

4.76	 A0:58	 A1:448	 A2:119	 T:22.60
4.71	 B0:84	 B1:155	 B2:35	 T:22.60
4.64	 C0:6	 C1:81	 C2:46	 T:22.60
4.58	 D0:30	 D1:445	 D2:122	 T:nan

4.84	 A0:58	 A1:448	 A2:119	 T:22.60
4.79	 B0:84	 B1:154	 B2:35	 T:22.60
4.71	 C0:6	 C1:81	 C2:46	 T:22.60
4.66	 D0:30	 D1:446	 D2:122	 T:nan

4.92	 A0:58	 A1:448	 A2:119	 T:22.60
4.86	 B0:85	 B1:154	 B2:35	 T:22.60
4.78	 C0:6	 C1:81	 C2:47	 T:22.60
4.73	 D0:30	 D1:445	 D2:122	 T:nan

5.00	 A0:58	 A1:447	 A2:118	 T:22.60
4.94	 B0:84	 B1:155	 B2:35	 T:22.60
4.85	 C0:6	 C1:81	 C2:46	 T:22.60
4.81	 D0:30	 D1:446	 D2:122	 T:nan

5.08	 A0:58	 A1:448	 A2:119	 T:22.60
5.02	 B0:84	 B1:155	 B2:35	 T:22.60
4.93	 C0:6	 C1:81	 C2:46	 T:22.60
4.88	 D0:30	 D1:445	 D2:122	 T:nan

5.16	 A0:58	 A1:447	 A2:119	 T:22.60
5.09	 B0:85	 B1:155	 B2:35	 T:22.60
5.00	 C0:6	 C1:81	 C2:46	 T:22.60
4.96	 D0:30	 D1:446	 D2:122	 T:nan

5.24	 A0:58	 A1:448	 A2:119	 T:22.60
5.17	 B0:84	 B1:155	 B2:35	 T:22.60
5.07	 C0:6	 C1:81	 C2:46	 T:22.60
5.03	 D0:30	 D1:445	 D2:122	 T:nan

5.31	 A0:58	 A1:447	 A2:119	 T:22.60
5.25	 B0:84	 B1:155	 B2:35	 T:22.60
5.15	 C0:6	 C1:81	 C2:46	 T:22.60
5.11	 D0:30	 D1:446	 D2:122	 T:nan

5.39	 A0:58	 A1:448	 A2:119	 T:22.60
5.32	 B0:84	 B1:155	 B2:35	 T:22.60
5.22	 C0:6	 C1:81	 C2:46	 T:22.60
5.18	 D0:30	 D1:445	 D2:122	 T:nan

5.47	 A0:58	 A1:448	 A2:119	 T:22.60
5.40	 B0:84	 B1:155	 B2:35	 T:22.60
5.29	 C0:7	 C1:81	 C2:46	 T:22.60
5.26	 D0:30	 D1:446	 D2:122	 T:nan

5.55	 A0:57	 A1:448	 A2:119	 T:22.60
5.48	 B0:84	 B1:155	 B2:35	 T:22.60
5.36	 C0:6	 C1:81	 C2:46	 T:22.60
5.33	 D0:30	 D1:445	 D2:122	 T:nan

5.63	 A0:58	 A1:448	 A2:119	 T:22.60
5.56	 B0:84	 B1:155	 B2:35	 T:22.60
5.44	 C0:6	 C1:81	 C2:46	 T:22.60
5.41	 D0:30	 D1:446	 D2:122	 T:nan

5.71	 A0:58	 A1:447	 A2:119	 T:22.60
5.63	 B0:84	 B1:155	 B2:35	 T:22.60
5.51	 C0:6	 C1:81	 C2:46	 T:22.60
5.48	 D0:30	 D1:445	 D2:122	 T:nan

5.79	 A0:58	 A1:448	 A2:119	 T:22.60
5.71	 B0:85	 B1:155	 B2:35	 T:22.60
5.58	 C0:6	 C1:81	 C2:46	 T:22.60
5.56	 D0:30	 D1:446	 D2:123	 T:nan

5.87	 A0:57	 A1:448	 A2:119	 T:22.60
5.79	 B0:84	 B1:155	 B2:35	 T:22.60
5.66	 C0:6	 C1:81	 C2:46	 T:22.60
5.63	 D0:30	 D1:445	 D2:122	 T:nan

5.95	 A0:58	 A1:448	 A2:119	 T:22.60
5.86	 B0:85	 B1:155	 B2:35	 T:22.60
5.73	 C0:6	 C1:81	 C2:46	 T:22.60
5.71	 D0:30	 D1:446	 D2:122	 T:nan

6.03	 A0:57	 A1:448	 A2:118	 T:22.60
5.94	 B0:84	 B1:155	 B2:35	 T:22.60
5.80	 C0:6	 C1:81	 C2:46	 T:22.60
5.78	 D0:30	 D1:445	 D2:122	 T:nan

6.10	 A0:57	 A1:448	 A2:118	 T:22.60
6.03	 B0:84	 B1:154	 B2:35	 T:22.60
5.87	 C0:6	 C1:81	 C2:46	 T:22.60
5.86	 D0:30	 D1:446	 D2:122	 T:nan

6.18	 A0:58	 A1:448	 A2:119	 T:22.60
6.09	 B0:85	 B1:155	 B2:35	 T:22.60
5.95	 C0:6	 C1:81	 C2:47	 T:22.60
5.93	 D0:30	 D1:445	 D2:122	 T:nan

6.26	 A0:58	 A1:448	 A2:119	 T:22.60
6.17	 B0:84	 B1:154	 B2:35	 T:22.60
6.02	 C0:6	 C1:81	 C2:46	 T:22.60
6.01	 D0:30	 D1:446	 D2:122	 T:nan

6.34	 A0:58	 A1:447	 A2:118	 T:22.60
6.25	 B0:84	 B1:155	 B2:35	 T:22.60
6.09	 C0:6	 C1:81	 C2:46	 T:22.60
6.10	 D0:30	 D1:446	 D2:122	 T:nan

6.42	 A0:58	 A1:448	 A2:119	 T:22.60
6.32	 B0:84	 B1:154	 B2:35	 T:22.60
6.17	 C0:6	 C1:81	 C2:46	 T:22.60
6.16	 D0:30	 D1:446	 D2:122	 T:nan

6.50	 A0:58	 A1:447	 A2:119	 T:22.60
6.40	 B0:85	 B1:154	 B2:35	 T:22.60
6.24	 C0:6	 C1:81	 C2:46	 T:22.60
6.23	 D0:30	 D1:446	 D2:122	 T:nan

6.58	 A0:57	 A1:447	 A2:119	 T:22.60
6.48	 B0:85	 B1:155	 B2:35	 T:22.60
6.31	 C0:6	 C1:81	 C2:46	 T:22.60
6.30	 D0:30	 D1:446	 D2:123	 T:nan

6.66	 A0:58	 A1:448	 A2:119	 T:22.60
6.56	 B0:85	 B1:155	 B2:35	 T:22.60
6.38	 C0:6	 C1:81	 C2:46	 T:22.60
6.38	 D0:30	 D1:446	 D2:122	 T:nan

6.74	 A0:58	 A1:447	 A2:119	 T:22.60
6.63	 B0:85	 B1:154	 B2:35	 T:22.60
6.46	 C0:6	 C1:81	 C2:46	 T:22.60
6.45	 D0:30	 D1:446	 D2:122	 T:nan

6.82	 A0:57	 A1:447	 A2:119	 T:22.60
6.71	 B0:84	 B1:155	 B2:35	 T:22.60
6.53	 C0:6	 C1:81	 C2:46	 T:22.60
6.53	 D0:30	 D1:446	 D2:122	 T:nan

6.89	 A0:58	 A1:448	 A2:118	 T:22.60
6.79	 B0:84	 B1:155	 B2:35	 T:22.60
6.60	 C0:6	 C1:81	 C2:46	 T:22.60
6.60	 D0:30	 D1:446	 D2:122	 T:nan

6.97	 A0:58	 A1:447	 A2:119	 T:22.60
6.86	 B0:84	 B1:155	 B2:35	 T:22.60
6.67	 C0:6	 C1:81	 C2:46	 T:22.60
6.68	 D0:30	 D1:446	 D2:122	 T:nan

7.05	 A0:58	 A1:447	 A2:118	 T:22.60
6.94	 B0:84	 B1:155	 B2:35	 T:22.60
6.75	 C0:6	 C1:81	 C2:46	 T:22.60
6.75	 D0:30	 D1:446	 D2:122	 T:nan

7.13	 A0:58	 A1:448	 A2:119	 T:22.60
7.02	 B0:85	 B1:155	 B2:35	 T:22.60
6.82	 C0:6	 C1:81	 C2:46	 T:22.60
6.83	 D0:30	 D1:446	 D2:122	 T:nan

7.21	 A0:58	 A1:447	 A2:118	 T:22.60
7.09	 B0:84	 B1:155	 B2:35	 T:22.60
6.89	 C0:6	 C1:81	 C2:46	 T:22.60
6.90	 D0:30	 D1:446	 D2:122	 T:nan

7.29	 A0:58	 A1:448	 A2:119	 T:22.60
7.17	 B0:84	 B1:155	 B2:35	 T:22.60
6.97	 C0:6	 C1:81	 C2:46	 T:22.60
6.98	 D0:30	 D1:446	 D2:122	 T:nan

7.37	 A0:58	 A1:448	 A2:119	 T:22.60
7.25	 B0:84	 B1:155	 B2:35	 T:22.60
7.04	 C0:6	 C1:81	 C2:46	 T:22.60
7.05	 D0:30	 D1:446	 D2:122	 T:nan

7.45	 A0:58	 A1:448	 A2:119	 T:22.60
7.32	 B0:84	 B1:155	 B2:35	 T:22.60
7.11	 C0:6	 C1:81	 C2:46	 T:22.60
7.13	 D0:30	 D1:446	 D2:122	 T:nan

7.53	 A0:58	 A1:447	 A2:119	 T:22.60
7.40	 B0:84	 B1:154	 B2:35	 T:22.60
7.18	 C0:6	 C1:81	 C2:46	 T:22.60
7.20	 D0:30	 D1:446	 D2:122	 T:nan

7.61	 A0:58	 A1:448	 A2:119	 T:22.60
7.48	 B0:84	 B1:154	 B2:35	 T:22.60
7.26	 C0:6	 C1:81	 C2:46	 T:22.60
7.28	 D0:30	 D1:446	 D2:122	 T:nan

7.69	 A0:58	 A1:447	 A2:119	 T:22.60
7.56	 B0:84	 B1:155	 B2:35	 T:22.60
7.33	 C0:6	 C1:81	 C2:46	 T:22.60
7.35	 D0:30	 D1:446	 D2:122	 T:nan

7.76	 A0:58	 A1:448	 A2:119	 T:22.60
7.63	 B0:84	 B1:155	 B2:35	 T:22.60
7.40	 C0:6	 C1:81	 C2:46	 T:22.60
7.43	 D0:30	 D1:446	 D2:122	 T:nan

7.84	 A0:58	 A1:447	 A2:119	 T:22.60
7.71	 B0:85	 B1:155	 B2:35	 T:22.60
7.48	 C0:6	 C1:81	 C2:46	 T:22.60
7.50	 D0:30	 D1:446	 D2:122	 T:nan

7.92	 A0:58	 A1:448	 A2:119	 T:22.60
7.79	 B0:84	 B1:154	 B2:35	 T:22.60
7.55	 C0:6	 C1:81	 C2:46	 T:22.60
7.58	 D0:30	 D1:446	 D2:123	 T:nan

8.00	 A0:57	 A1:447	 A2:119	 T:22.60
7.86	 B0:85	 B1:155	 B2:35	 T:22.60
7.62	 C0:6	 C1:81	 C2:46	 T:22.60
7.65	 D0:30	 D1:446	 D2:122	 T:nan

8.09	 A0:58	 A1:447	 A2:119	 T:22.60
7.94	 B0:84	 B1:155	 B2:35	 T:22.60
7.69	 C0:6	 C1:81	 C2:46	 T:22.60
7.73	 D0:30	 D1:446	 D2:123	 T:nan

8.16	 A0:58	 A1:448	 A2:119	 T:22.60
8.03	 B0:84	 B1:155	 B2:35	 T:22.60
7.77	 C0:6	 C1:81	 C2:46	 T:22.60
7.80	 D0:30	 D1:446	 D2:123	 T:nan

8.24	 A0:58	 A1:448	 A2:119	 T:22.60
8.09	 B0:84	 B1:155	 B2:35	 T:22.60
7.84	 C0:6	 C1:81	 C2:46	 T:22.60
7.88	 D0:30	 D1:446	 D2:122	 T:nan

8.31	 A0:58	 A1:448	 A2:119	 T:22.60
8.17	 B0:85	 B1:155	 B2:35	 T:22.60
7.91	 C0:6	 C1:81	 C2:46	 T:22.60
7.95	 D0:30	 D1:446	 D2:122	 T:nan

8.39	 A0:58	 A1:448	 A2:119	 T:22.60
8.25	 B0:84	 B1:155	 B2:35	 T:22.60
7.99	 C0:6	 C1:81	 C2:46	 T:22.60
8.03	 D0:30	 D1:446	 D2:122	 T:nan

8.47	 A0:58	 A1:448	 A2:119	 T:22.60
8.32	 B0:84	 B1:155	 B2:35	 T:22.60
8.07	 C0:6	 C1:81	 C2:46	 T:22.60
8.12	 D0:30	 D1:446	 D2:123	 T:nan

8.55	 A0:58	 A1:447	 A2:119	 T:22.60
8.40	 B0:84	 B1:155	 B2:35	 T:22.60
8.13	 C0:6	 C1:81	 C2:46	 T:22.60
8.18	 D0:30	 D1:446	 D2:123	 T:nan

8.63	 A0:58	 A1:447	 A2:119	 T:22.60
8.48	 B0:84	 B1:155	 B2:35	 T:22.60
8.20	 C0:6	 C1:81	 C2:46	 T:22.60
8.25	 D0:30	 D1:445	 D2:122	 T:nan

8.71	 A0:58	 A1:448	 A2:119	 T:22.60
8.56	 B0:84	 B1:155	 B2:35	 T:22.60
8.27	 C0:6	 C1:81	 C2:46	 T:22.60
8.33	 D0:30	 D1:446	 D2:122	 T:nan

8.79	 A0:58	 A1:448	 A2:119	 T:22.60
8.63	 B0:84	 B1:155	 B2:35	 T:22.60
8.35	 C0:6	 C1:81	 C2:46	 T:22.60
8.40	 D0:30	 D1:445	 D2:122	 T:nan

8.87	 A0:58	 A1:448	 A2:119	 T:22.60
8.71	 B0:85	 B1:155	 B2:35	 T:22.60
8.42	 C0:6	 C1:81	 C2:46	 T:22.60
8.48	 D0:30	 D1:446	 D2:122	 T:nan

8.95	 A0:58	 A1:447	 A2:118	 T:22.60
8.79	 B0:84	 B1:155	 B2:35	 T:22.60
8.50	 C0:6	 C1:81	 C2:46	 T:22.60
8.55	 D0:30	 D1:445	 D2:122	 T:nan

9.03	 A0:58	 A1:448	 A2:119	 T:22.60
8.86	 B0:85	 B1:155	 B2:35	 T:22.60
8.57	 C0:6	 C1:81	 C2:46	 T:22.60
8.63	 D0:30	 D1:446	 D2:122	 T:nan

9.11	 A0:58	 A1:447	 A2:118	 T:22.60
8.94	 B0:84	 B1:155	 B2:35	 T:22.60
8.64	 C0:6	 C1:81	 C2:46	 T:22.60
8.70	 D0:30	 D1:445	 D2:122	 T:nan

9.19	 A0:58	 A1:448	 A2:118	 T:22.60
9.02	 B0:84	 B1:155	 B2:35	 T:22.60
8.71	 C0:6	 C1:81	 C2:46	 T:22.60
8.77	 D0:30	 D1:446	 D2:122	 T:nan

9.26	 A0:58	 A1:448	 A2:119	 T:22.60
9.10	 B0:85	 B1:155	 B2:35	 T:22.60
8.78	 C0:6	 C1:81	 C2:46	 T:22.60
8.85	 D0:30	 D1:445	 D2:122	 T:nan

9.34	 A0:58	 A1:448	 A2:119	 T:22.60
9.17	 B0:85	 B1:155	 B2:35	 T:22.60
8.86	 C0:6	 C1:81	 C2:46	 T:22.60
8.93	 D0:30	 D1:446	 D2:122	 T:nan

9.42	 A0:58	 A1:447	 A2:119	 T:22.60
