2.06	 A0:25	 A1:199	 A2:67	 T:22.60
2.09	 B0:88	 B1:168	 B2:77	 T:nan
0.03	 C0:14	 C1:78	 C2:19	 T:22.20
0.03	 D0:12	 D1:233	 D2:76	 T:nan

2.13	 A0:25	 A1:199	 A2:60.00	 A0:25	 A1:200	 A2:67	 T:22.60
2.16	 B0:87	 B1:168	 B2:77	 T:nan
0.06	 C0:15	 C1:78	 C2:19	 T:22.20
0.05	 D0:12	 D1:232	 D2:76	 T:nan

0.05	 A0:25	 A1:199	 A2:67	 T:22.60
0.03	 B0:87	 B1:168	 B2:78	 T:nan
0.13	 C0:14	 C1:78	 C2:19	 T:22.20
0.12	 D0:12	 D1:233	 D2:76	 T:nan

0.10	 A0:25	 A1:199	 A2:67	 T:22.60
0.05	 B0:87	 B1:168	 B2:78	 T:nan
0.20	 C0:15	 C1:78	 C2:19	 T:22.20
0.19	 D0:12	 D1:232	 D2:76	 T:nan

0.17	 A0:25	 A1:199	 A2:67	 T:22.60
0.12	 B0:87	 B1:168	 B2:78	 T:nan
0.28	 C0:15	 C1:78	 C2:18	 T:22.20
0.27	 D0:12	 D1:232	 D2:76	 T:nan

0.25	 A0:25	 A1:199	 A2:67	 T:22.60
0.19	 B0:87	 B1:168	 B2:78	 T:nan
0.35	 C0:14	 C1:78	 C2:19	 T:22.20
0.34	 D0:13	 D1:232	 D2:76	 T:nan

0.32	 A0:25	 A1:199	 A2:67	 T:22.60
0.27	 B0:87	 B1:168	 B2:78	 T:nan
0.43	 C0:15	 C1:78	 C2:19	 T:22.20
0.41	 D0:12	 D1:232	 D2:76	 T:nan

0.40	 A0:25	 A1:199	 A2:67	 T:22.60
0.34	 B0:87	 B1:168	 B2:78	 T:nan
0.50	 C0:14	 C1:79	 C2:19	 T:22.20
0.49	 D0:13	 D1:232	 D2:76	 T:nan

0.48	 A0:25	 A1:199	 A2:67	 T:22.60
0.41	 B0:87	 B1:168	 B2:77	 T:nan
0.58	 C0:15	 C1:78	 C2:18	 T:22.20
0.56	 D0:12	 D1:232	 D2:76	 T:nan

0.56	 A0:25	 A1:199	 A2:67	 T:22.60
0.49	 B0:87	 B1:168	 B2:78	 T:nan
0.65	 C0:15	 C1:78	 C2:19	 T:22.20
0.63	 D0:12	 D1:232	 D2:76	 T:nan

0.63	 A0:25	 A1:199	 A2:67	 T:22.60
0.56	 B0:87	 B1:168	 B2:78	 T:nan
0.73	 C0:14	 C1:78	 C2:18	 T:22.20
0.70	 D0:12	 D1:232	 D2:76	 T:nan

0.71	 A0:25	 A1:199	 A2:67	 T:22.60
0.63	 B0:87	 B1:168	 B2:78	 T:nan
0.80	 C0:15	 C1:78	 C2:19	 T:22.20
0.78	 D0:12	 D1:232	 D2:76	 T:nan

0.79	 A0:25	 A1:199	 A2:67	 T:22.60
0.70	 B0:87	 B1:168	 B2:78	 T:nan
0.88	 C0:15	 C1:78	 C2:18	 T:22.20
0.85	 D0:13	 D1:232	 D2:76	 T:nan

0.86	 A0:25	 A1:199	 A2:67	 T:22.60
0.78	 B0:87	 B1:168	 B2:78	 T:nan
0.95	 C0:15	 C1:79	 C2:18	 T:22.20
0.92	 D0:13	 D1:232	 D2:76	 T:nan

0.94	 A0:25	 A1:199	 A2:67	 T:22.60
0.85	 B0:87	 B1:168	 B2:78	 T:nan
1.03	 C0:15	 C1:79	 C2:19	 T:22.20
1.00	 D0:12	 D1:232	 D2:76	 T:nan

1.02	 A0:25	 A1:199	 A2:67	 T:22.60
0.92	 B0:87	 B1:168	 B2:78	 T:nan
1.10	 C0:15	 C1:78	 C2:18	 T:22.20
1.07	 D0:13	 D1:232	 D2:76	 T:nan

1.10	 A0:25	 A1:199	 A2:67	 T:22.60
1.00	 B0:87	 B1:168	 B2:78	 T:nan
