0.03	 A0:37	 A1:267	 A2:96	 T:22.20
2.00	 B0:49	 B1:84	 B2:29	 T:22.20
2.16	 C0:6	 C1:39	 C2:40	 T:22.20
2.15	 D0:20	 D1:281	 D2:249	 T:21.80

2.13	 A0:37	 A1:267	 A2:96	 T:22.20
2.07	 B0:49	 B1:84	 B2:29	 T:22.20
2.23	 C0:6	 C1:39	 C2:40	 T:22.20
2.23	 D0:21	 D1:281	 D2:294	 T:21.80

2.21	 A0:37	 A1:267	 A2:96	 T:22.20
2.15	 B0:49	 B1:84	 B2:29	 T:22.20
2.31	 C0:6	 C1:39	 C2:40	 T:22.20
2.31	 D0:20	 D1:281	 D2:276	 T:21.80

2.29	 A0:37	 A1:267	 A2:96	 T:22.20
2.23	 B0:49	 B1:84	 B2:29	 T:22.20
2.38	 C0:6	 C1:39	 C2:40	 T:22.20
2.39	 D0:20	 D1:281	 D2:284	 T:21.80

2.36	 A0:37	 A1:267	 A2:97	 T:22.20
2.30	 B0:49	 B1:84	 B2:28	 T:22.20
2.45	 C0:6	 C1:39	 C2:40	 T:22.20
2.47	 D0:20	 D1:281	 D2:252	 T:21.80

2.44	 A0:37	 A1:267	 A2:96	 T:22.20
2.37	 B0:49	 B1:84	 B2:29	 T:22.20
2.52	 C0:6	 C1:39	 C2:40	 T:22.20
2.55	 D0:21	 D1:280	 D2:294	 T:21.80

2.52	 A0:37	 A1:266	 A2:97	 T:22.20
2.45	 B0:49	 B1:84	 B2:29	 T:22.20
2.60	 C0:6	 C1:39	 C2:40	 T:22.20
2.63	 D0:21	 D1:280	 D2:276	 T:21.80

2.59	 A0:37	 A1:267	 A2:97	 T:22.20
2.52	 B0:49	 B1:84	 B2:29	 T:22.20
2.67	 C0:6	 C1:39	 C2:40	 T:22.20
2.71	 D0:21	 D1:280	 D2:282	 T:21.80

2.67	 A0:37	 A1:267	 A2:96	 T:22.20
2.60	 B0:49	 B1:84	 B2:28	 T:22.20
2.74	 C0:6	 C1:39	 C2:40	 T:22.20
2.79	 D0:20	 D1:280	 D2:253	 T:21.80

2.75	 A0:37	 A1:267	 A2:96	 T:22.20
2.67	 B0:49	 B1:84	 B2:29	 T:22.20
2.82	 C0:6	 C1:39	 C2:40	 T:22.20
2.87	 D0:21	 D1:280	 D2:293	 T:21.80

2.83	 A0:37	 A1:267	 A2:96	 T:22.20
2.75	 B0:49	 B1:84	 B2:29	 T:22.20
2.89	 C0:6	 C1:39	 C2:40	 T:22.20
2.95	 D0:20	 D1:280	 D2:278	 T:21.80

2.90	 A0:37	 A1:267	 A2:97	 T:22.20
2.82	 B0:49	 B1:84	 B2:28	 T:22.20
2.96	 C0:6	 C1:39	 C2:40	 T:22.20
3.02	 D0:20	 D1:280	 D2:279	 T:21.80

2.98	 A0:37	 A1:267	 A2:96	 T:22.20
2.90	 B0:49	 B1:84	 B2:29	 T:22.20
3.03	 C0:6	 C1:39	 C2:40	 T:22.20
3.10	 D0:20	 D1:280	 D2:255	 T:21.80

3.06	 A0:37	 A1:267	 A2:96	 T:22.20
2.97	 B0:49	 B1:84	 B2:29	 T:22.20
3.11	 C0:7	 C1:39	 C2:40	 T:22.20
3.18	 D0:20	 D1:280	 D2:294	 T:21.80

3.13	 A0:37	 A1:266	 A2:96	 T:22.20
3.05	 B0:49	 B1:84	 B2:29	 T:22.20
3.18	 C0:6	 C1:39	 C2:40	 T:22.20
3.26	 D0:20	 D1:280	 D2:278	 T:21.80

3.21	 A0:37	 A1:267	 A2:96	 T:22.20
3.12	 B0:49	 B1:84	 B2:28	 T:22.20
3.25	 C0:6	 C1:39	 C2:40	 T:22.20
3.34	 D0:20	 D1:280	 D2:277	 T:21.80

3.29	 A0:37	 A1:267	 A2:96	 T:22.20
3.20	 B0:49	 B1:84	 B2:29	 T:22.20
3.32	 C0:6	 C1:39	 C2:40	 T:22.20
3.42	 D0:20	 D1:280	 D2:260	 T:21.80

3.36	 A0:37	 A1:267	 A2:96	 T:22.20
3.27	 B0:49	 B1:84	 B2:29	 T:22.20
3.40	 C0:6	 C1:39	 C2:40	 T:22.20
3.50	 D0:21	 D1:280	 D2:294	 T:21.80

3.44	 A0:37	 A1:267	 A2:96	 T:22.20
3.35	 B0:49	 B1:84	 B2:29	 T:22.20
3.47	 C0:6	 C1:39	 C2:40	 T:22.20
3.58	 D0:21	 D1:280	 D2:278	 T:21.80

3.52	 A0:37	 A1:267	 A2:96	 T:22.20
3.42	 B0:49	 B1:84	 B2:29	 T:22.20
3.54	 C0:6	 C1:39	 C2:40	 T:22.20
3.66	 D0:20	 D1:280	 D2:273	 T:21.80

3.60	 A0:37	 A1:267	 A2:96	 T:22.20
3.50	 B0:49	 B1:84	 B2:29	 T:22.20
3.62	 C0:6	 C1:39	 C2:40	 T:22.20
3.73	 D0:20	 D1:280	 D2:264	 T:21.80

3.67	 A0:37	 A1:267	 A2:96	 T:22.20
3.57	 B0:49	 B1:84	 B2:29	 T:22.20
3.69	 C0:6	 C1:39	 C2:40	 T:22.20
3.81	 D0:20	 D1:280	 D2:294	 T:21.80

3.75	 A0:37	 A1:267	 A2:96	 T:22.20
3.65	 B0:49	 B1:84	 B2:29	 T:22.20
3.76	 C0:6	 C1:39	 C2:40	 T:22.20
3.89	 D0:21	 D1:280	 D2:279	 T:21.80

3.83	 A0:37	 A1:267	 A2:96	 T:22.20
3.72	 B0:49	 B1:84	 B2:28	 T:22.20
3.83	 C0:6	 C1:39	 C2:40	 T:22.20
3.97	 D0:20	 D1:280	 D2:271	 T:21.80

3.90	 A0:37	 A1:267	 A2:97	 T:22.20
3.80	 B0:49	 B1:84	 B2:29	 T:22.20
3.91	 C0:6	 C1:39	 C2:40	 T:22.20
4.07	 D0:21	 D1:281	 D2:275	 T:21.80

3.98	 A0:37	 A1:267	 A2:96	 T:22.20
3.87	 B0:49	 B1:84	 B2:29	 T:22.20
3.98	 C0:7	 C1:39	 C2:40	 T:22.20
4.13	 D0:21	 D1:281	 D2:292	 T:21.80

4.06	 A0:37	 A1:267	 A2:96	 T:22.20
3.95	 B0:49	 B1:84	 B2:29	 T:22.20
4.07	 C0:6	 C1:39	 C2:40	 T:22.20
4.21	 D0:21	 D1:280	 D2:279	 T:21.80

4.13	 A0:37	 A1:267	 A2:96	 T:22.20
4.02	 B0:49	 B1:84	 B2:28	 T:22.20
4.12	 C0:6	 C1:39	 C2:40	 T:22.20
4.29	 D0:21	 D1:281	 D2:286	 T:21.80

4.21	 A0:37	 A1:267	 A2:96	 T:22.20
4.10	 B0:49	 B1:84	 B2:29	 T:22.20
4.20	 C0:6	 C1:39	 C2:40	 T:22.20
4.37	 D0:21	 D1:281	 D2:250	 T:21.80

4.29	 A0:37	 A1:267	 A2:96	 T:22.20
4.17	 B0:49	 B1:84	 B2:29	 T:22.20
4.27	 C0:6	 C1:39	 C2:40	 T:22.20
4.45	 D0:21	 D1:281	 D2:293	 T:21.80

4.36	 A0:37	 A1:267	 A2:96	 T:22.20
4.25	 B0:49	 B1:84	 B2:28	 T:22.20
4.34	 C0:6	 C1:39	 C2:40	 T:22.20
4.53	 D0:21	 D1:280	 D2:276	 T:21.80

4.44	 A0:37	 A1:267	 A2:96	 T:22.20
4.32	 B0:49	 B1:84	 B2:29	 T:22.20
4.42	 C0:6	 C1:39	 C2:40	 T:22.20
4.60	 D0:21	 D1:280	 D2:283	 T:21.80

4.52	 A0:36	 A1:267	 A2:96	 T:22.20
4.40	 B0:49	 B1:84	 B2:28	 T:22.20
4.49	 C0:6	 C1:39	 C2:40	 T:22.20
4.68	 D0:20	 D1:280	 D2:252	 T:21.80

4.59	 A0:37	 A1:267	 A2:96	 T:22.20
4.47	 B0:49	 B1:84	 B2:29	 T:22.20
4.56	 C0:6	 C1:39	 C2:40	 T:22.20
4.76	 D0:21	 D1:280	 D2:294	 T:21.80

4.67	 A0:37	 A1:267	 A2:96	 T:22.20
4.55	 B0:48	 B1:84	 B2:29	 T:22.20
4.63	 C0:6	 C1:39	 C2:40	 T:22.20
4.84	 D0:20	 D1:280	 D2:276	 T:21.80

4.75	 A0:37	 A1:267	 A2:96	 T:22.20
4.62	 B0:49	 B1:84	 B2:29	 T:22.20
4.71	 C0:6	 C1:39	 C2:40	 T:22.20
4.92	 D0:20	 D1:280	 D2:281	 T:21.80

4.83	 A0:36	 A1:267	 A2:96	 T:22.20
4.70	 B0:49	 B1:84	 B2:29	 T:22.20
4.78	 C0:6	 C1:39	 C2:40	 T:22.20
5.00	 D0:20	 D1:280	 D2:253	 T:21.80

4.90	 A0:37	 A1:267	 A2:96	 T:22.20
4.77	 B0:48	 B1:84	 B2:29	 T:22.20
4.85	 C0:6	 C1:39	 C2:40	 T:22.20
5.08	 D0:20	 D1:280	 D2:295	 T:21.80

4.98	 A0:37	 A1:267	 A2:96	 T:22.20
4.84	 B0:48	 B1:84	 B2:29	 T:22.20
4.93	 C0:6	 C1:39	 C2:40	 T:22.20
5.16	 D0:20	 D1:280	 D2:277	 T:21.80

5.06	 A0:37	 A1:267	 A2:96	 T:22.20
4.92	 B0:49	 B1:84	 B2:29	 T:22.20
5.00	 C0:6	 C1:39	 C2:40	 T:22.20
5.24	 D0:21	 D1:280	 D2:279	 T:21.80

5.13	 A0:36	 A1:267	 A2:96	 T:22.20
5.00	 B0:48	 B1:84	 B2:28	 T:22.20
5.07	 C0:6	 C1:39	 C2:40	 T:22.20
5.32	 D0:20	 D1:280	 D2:256	 T:21.80

5.21	 A0:37	 A1:267	 A2:96	 T:22.20
5.07	 B0:49	 B1:84	 B2:28	 T:22.20
5.14	 C0:6	 C1:38	 C2:40	 T:22.20
5.39	 D0:21	 D1:280	 D2:294	 T:21.80

5.29	 A0:37	 A1:267	 A2:96	 T:22.20
5.14	 B0:49	 B1:84	 B2:28	 T:22.20
5.22	 C0:6	 C1:39	 C2:40	 T:22.20
5.47	 D0:20	 D1:280	 D2:278	 T:21.80

5.36	 A0:37	 A1:267	 A2:96	 T:22.20
5.22	 B0:49	 B1:84	 B2:28	 T:22.20
5.29	 C0:6	 C1:39	 C2:40	 T:22.20
5.55	 D0:21	 D1:280	 D2:276	 T:21.80

5.44	 A0:37	 A1:267	 A2:96	 T:22.20
5.30	 B0:49	 B1:84	 B2:28	 T:22.20
5.36	 C0:6	 C1:39	 C2:40	 T:22.20
5.63	 D0:21	 D1:280	 D2:260	 T:21.80

5.52	 A0:37	 A1:267	 A2:96	 T:22.20
5.37	 B0:49	 B1:84	 B2:29	 T:22.20
5.44	 C0:6	 C1:39	 C2:40	 T:22.20
5.71	 D0:21	 D1:280	 D2:295	 T:21.80

5.59	 A0:36	 A1:267	 A2:96	 T:22.20
5.44	 B0:48	 B1:84	 B2:29	 T:22.20
5.51	 C0:6	 C1:39	 C2:40	 T:22.20
5.79	 D0:21	 D1:280	 D2:278	 T:21.80

5.67	 A0:37	 A1:267	 A2:96	 T:22.20
5.52	 B0:48	 B1:84	 B2:29	 T:22.20
5.58	 C0:6	 C1:39	 C2:40	 T:22.20
5.87	 D0:21	 D1:280	 D2:273	 T:21.80

5.75	 A0:37	 A1:267	 A2:96	 T:22.20
5.59	 B0:49	 B1:84	 B2:29	 T:22.20
5.65	 C0:6	 C1:39	 C2:40	 T:22.20
5.95	 D0:21	 D1:280	 D2:264	 T:21.80

5.83	 A0:36	 A1:267	 A2:96	 T:22.20
5.67	 B0:49	 B1:84	 B2:28	 T:22.20
5.73	 C0:6	 C1:39	 C2:40	 T:22.20
6.03	 D0:20	 D1:280	 D2:294	 T:21.90

5.90	 A0:37	 A1:267	 A2:97	 T:22.20
5.74	 B0:49	 B1:84	 B2:29	 T:22.20
5.80	 C0:6	 C1:39	 C2:40	 T:22.20
6.11	 D0:20	 D1:280	 D2:281	 T:21.90

5.98	 A0:36	 A1:267	 A2:96	 T:22.20
5.82	 B0:49	 B1:84	 B2:29	 T:22.20
5.87	 C0:6	 C1:39	 C2:40	 T:22.20
6.18	 D0:21	 D1:281	 D2:286	 T:21.90

6.06	 A0:36	 A1:267	 A2:96	 T:22.20
5.89	 B0:48	 B1:84	 B2:29	 T:22.20
5.95	 C0:6	 C1:39	 C2:40	 T:22.20
6.26	 D0:20	 D1:281	 D2:252	 T:21.90

6.13	 A0:36	 A1:267	 A2:96	 T:22.20
5.97	 B0:49	 B1:84	 B2:29	 T:22.20
6.02	 C0:6	 C1:39	 C2:40	 T:22.20
6.34	 D0:21	 D1:281	 D2:290	 T:21.90

6.21	 A0:36	 A1:267	 A2:96	 T:22.20
6.04	 B0:49	 B1:84	 B2:29	 T:22.20
6.09	 C0:6	 C1:39	 C2:40	 T:22.20
6.42	 D0:21	 D1:280	 D2:281	 T:21.90

6.29	 A0:36	 A1:267	 A2:97	 T:22.20
6.12	 B0:49	 B1:84	 B2:29	 T:22.20
6.16	 C0:6	 C1:39	 C2:40	 T:22.20
6.50	 D0:21	 D1:281	 D2:287	 T:21.90

6.36	 A0:37	 A1:267	 A2:96	 T:22.20
6.19	 B0:48	 B1:84	 B2:29	 T:22.20
6.24	 C0:6	 C1:39	 C2:40	 T:22.20
6.58	 D0:21	 D1:280	 D2:248	 T:21.90

6.44	 A0:36	 A1:267	 A2:96	 T:22.20
6.27	 B0:49	 B1:84	 B2:29	 T:22.20
6.31	 C0:6	 C1:39	 C2:40	 T:22.20
6.66	 D0:21	 D1:280	 D2:292	 T:21.90

6.52	 A0:36	 A1:267	 A2:96	 T:22.20
6.34	 B0:48	 B1:84	 B2:29	 T:22.20
6.38	 C0:6	 C1:39	 C2:40	 T:22.20
6.74	 D0:20	 D1:280	 D2:277	 T:21.90

6.59	 A0:36	 A1:267	 A2:97	 T:22.20
6.42	 B0:48	 B1:84	 B2:29	 T:22.20
6.45	 C0:6	 C1:38	 C2:40	 T:22.20
6.82	 D0:21	 D1:280	 D2:285	 T:21.90

6.67	 A0:37	 A1:267	 A2:96	 T:22.20
6.49	 B0:48	 B1:84	 B2:29	 T:22.20
6.53	 C0:6	 C1:39	 C2:40	 T:22.20
6.90	 D0:21	 D1:280	 D2:250	 T:21.90

6.75	 A0:37	 A1:267	 A2:96	 T:22.20
6.57	 B0:49	 B1:84	 B2:29	 T:22.20
6.60	 C0:6	 C1:39	 C2:40	 T:22.20
6.97	 D0:21	 D1:280	 D2:294	 T:21.90

6.83	 A0:37	 A1:267	 A2:96	 T:22.20
6.64	 B0:48	 B1:84	 B2:29	 T:22.20
6.67	 C0:6	 C1:39	 C2:40	 T:22.20
7.05	 D0:21	 D1:280	 D2:275	 T:21.90

6.90	 A0:37	 A1:267	 A2:96	 T:22.20
6.72	 B0:49	 B1:84	 B2:29	 T:22.20
6.75	 C0:6	 C1:39	 C2:40	 T:22.20
7.13	 D0:21	 D1:280	 D2:282	 T:21.90

6.98	 A0:36	 A1:267	 A2:97	 T:22.20
6.79	 B0:49	 B1:84	 B2:28	 T:22.20
6.82	 C0:6	 C1:39	 C2:40	 T:22.20
7.21	 D0:20	 D1:280	 D2:253	 T:21.90

7.06	 A0:37	 A1:267	 A2:96	 T:22.20
6.86	 B0:49	 B1:84	 B2:28	 T:22.20
6.89	 C0:6	 C1:39	 C2:40	 T:22.20
7.29	 D0:21	 D1:280	 D2:294	 T:21.90

7.14	 A0:36	 A1:267	 A2:97	 T:22.20
6.94	 B0:48	 B1:84	 B2:29	 T:22.20
6.96	 C0:6	 C1:39	 C2:40	 T:22.20
7.37	 D0:21	 D1:280	 D2:276	 T:21.90

7.21	 A0:37	 A1:267	 A2:97	 T:22.20
7.01	 B0:49	 B1:84	 B2:28	 T:22.20
7.03	 C0:6	 C1:39	 C2:40	 T:22.20
7.45	 D0:20	 D1:280	 D2:282	 T:21.90

7.29	 A0:36	 A1:267	 A2:96	 T:22.20
7.09	 B0:49	 B1:84	 B2:29	 T:22.20
7.11	 C0:6	 C1:39	 C2:40	 T:22.20
7.53	 D0:21	 D1:280	 D2:253	 T:21.90

7.36	 A0:36	 A1:267	 A2:96	 T:22.20
7.17	 B0:48	 B1:84	 B2:29	 T:22.20
7.18	 C0:6	 C1:39	 C2:40	 T:22.20
7.61	 D0:21	 D1:280	 D2:294	 T:21.90

7.44	 A0:36	 A1:267	 A2:96	 T:22.20
7.24	 B0:48	 B1:84	 B2:28	 T:22.20
7.25	 C0:6	 C1:39	 C2:40	 T:22.20
7.69	 D0:21	 D1:280	 D2:278	 T:21.90

7.52	 A0:36	 A1:267	 A2:96	 T:22.20
7.32	 B0:49	 B1:84	 B2:28	 T:22.20
7.33	 C0:6	 C1:39	 C2:40	 T:22.20
7.76	 D0:20	 D1:280	 D2:278	 T:21.90

7.60	 A0:36	 A1:267	 A2:96	 T:22.20
7.39	 B0:48	 B1:84	 B2:29	 T:22.20
7.40	 C0:6	 C1:39	 C2:40	 T:22.20
7.84	 D0:20	 D1:280	 D2:256	 T:21.90

7.67	 A0:36	 A1:267	 A2:96	 T:22.20
7.46	 B0:48	 B1:84	 B2:28	 T:22.20
7.47	 C0:6	 C1:39	 C2:40	 T:22.20
7.92	 D0:21	 D1:280	 D2:295	 T:21.90

7.75	 A0:36	 A1:267	 A2:96	 T:22.20
7.54	 B0:48	 B1:84	 B2:29	 T:22.20
7.55	 C0:6	 C1:39	 C2:40	 T:22.20
8.00	 D0:21	 D1:280	 D2:278	 T:21.90

7.83	 A0:37	 A1:267	 A2:96	 T:22.20
7.61	 B0:48	 B1:84	 B2:28	 T:22.20
7.62	 C0:6	 C1:39	 C2:40	 T:22.20
8.10	 D0:21	 D1:281	 D2:286	 T:21.90

7.90	 A0:36	 A1:267	 A2:97	 T:22.20
7.69	 B0:48	 B1:84	 B2:28	 T:22.20
7.69	 C0:6	 C1:39	 C2:40	 T:22.20
8.16	 D0:21	 D1:281	 D2:257	 T:21.90

7.98	 A0:36	 A1:267	 A2:96	 T:22.20
7.76	 B0:48	 B1:84	 B2:29	 T:22.20
7.76	 C0:6	 C1:39	 C2:40	 T:22.20
8.24	 D0:21	 D1:281	 D2:285	 T:21.90

8.06	 A0:37	 A1:267	 A2:96	 T:22.20
7.84	 B0:48	 B1:84	 B2:29	 T:22.20
7.84	 C0:6	 C1:38	 C2:40	 T:22.20
8.32	 D0:21	 D1:280	 D2:283	 T:21.90

8.14	 A0:36	 A1:267	 A2:96	 T:22.20
7.91	 B0:48	 B1:84	 B2:29	 T:22.20
7.91	 C0:7	 C1:39	 C2:40	 T:22.20
8.40	 D0:21	 D1:280	 D2:287	 T:21.90

8.21	 A0:36	 A1:267	 A2:97	 T:22.20
7.99	 B0:49	 B1:84	 B2:29	 T:22.20
7.98	 C0:7	 C1:39	 C2:40	 T:22.20
8.48	 D0:21	 D1:280	 D2:255	 T:21.90

8.29	 A0:36	 A1:267	 A2:96	 T:22.20
8.06	 B0:48	 B1:84	 B2:29	 T:22.20
8.07	 C0:6	 C1:39	 C2:40	 T:22.20
8.55	 D0:20	 D1:280	 D2:288	 T:21.90

8.37	 A0:37	 A1:267	 A2:96	 T:22.20
8.14	 B0:48	 B1:84	 B2:28	 T:22.20
8.13	 C0:6	 C1:39	 C2:40	 T:22.20
8.63	 D0:21	 D1:280	 D2:281	 T:21.90

8.44	 A0:36	 A1:267	 A2:96	 T:22.20
8.21	 B0:48	 B1:84	 B2:29	 T:22.20
8.20	 C0:6	 C1:39	 C2:40	 T:22.20
8.71	 D0:21	 D1:280	 D2:286	 T:21.90

8.52	 A0:36	 A1:267	 A2:96	 T:22.20
8.29	 B0:48	 B1:84	 B2:28	 T:22.20
8.27	 C0:6	 C1:39	 C2:40	 T:22.20
8.79	 D0:21	 D1:280	 D2:250	 T:21.90

8.60	 A0:36	 A1:267	 A2:96	 T:22.20
8.36	 B0:48	 B1:84	 B2:29	 T:22.20
8.35	 C0:6	 C1:39	 C2:40	 T:22.20
8.87	 D0:21	 D1:280	 D2:289	 T:21.90

8.67	 A0:36	 A1:267	 A2:96	 T:22.20
8.44	 B0:48	 B1:84	 B2:29	 T:22.20
8.42	 C0:6	 C1:39	 C2:40	 T:22.20
8.95	 D0:21	 D1:280	 D2:280	 T:21.90

8.75	 A0:36	 A1:267	 A2:96	 T:22.20
8.51	 B0:48	 B1:84	 B2:29	 T:22.20
8.49	 C0:6	 C1:39	 C2:40	 T:22.20
9.03	 D0:21	 D1:280	 D2:286	 T:21.90

8.83	 A0:36	 A1:267	 A2:96	 T:22.20
8.59	 B0:48	 B1:84	 B2:29	 T:22.20
8.56	 C0:6	 C1:39	 C2:40	 T:22.20
9.11	 D0:21	 D1:280	 D2:248	 T:21.90

8.90	 A0:36	 A1:267	 A2:96	 T:22.20
8.66	 B0:48	 B1:84	 B2:29	 T:22.20
8.64	 C0:6	 C1:39	 C2:40	 T:22.20
9.19	 D0:20	 D1:280	 D2:293	 T:21.90

8.98	 A0:36	 A1:267	 A2:96	 T:22.20
8.74	 B0:49	 B1:84	 B2:29	 T:22.20
8.71	 C0:6	 C1:39	 C2:40	 T:22.20
9.27	 D0:21	 D1:280	 D2:276	 T:21.90

9.06	 A0:36	 A1:267	 A2:96	 T:22.20
8.81	 B0:48	 B1:84	 B2:29	 T:22.20
8.78	 C0:6	 C1:39	 C2:40	 T:22.20
9.35	 D0:21	 D1:280	 D2:284	 T:21.90

9.14	 A0:37	 A1:267	 A2:96	 T:22.20
