0.03	 A0:39	 A1:291	 A2:100	 T:23.00
2.97	 B0:51	 B1:90	 B2:30	 T:23.00
2.89	 C0:6	 C1:40	 C2:41	 T:23.00
2.91	 D0:19	 D1:306	 D2:302	 T:23.00

2.98	 A0:38	 A1:291	 A2:100	 T:23.00
3.05	 B0:50	 B1:90	 B2:30	 T:23.00
2.96	 C0:6	 C1:40	 C2:41	 T:23.00
2.98	 D0:19	 D1:306	 D2:310	 T:23.00

3.06	 A0:39	 A1:291	 A2:100	 T:23.00
3.12	 B0:51	 B1:90	 B2:30	 T:23.00
3.03	 C0:6	 C1:41	 C2:41	 T:23.00
3.06	 D0:19	 D1:306	 D2:276	 T:23.00

3.14	 A0:38	 A1:291	 A2:100	 T:23.00
3.20	 B0:51	 B1:90	 B2:30	 T:23.00
3.11	 C0:6	 C1:40	 C2:42	 T:23.00
3.14	 D0:19	 D1:306	 D2:320	 T:23.00

3.22	 A0:38	 A1:291	 A2:100	 T:23.00
3.27	 B0:51	 B1:90	 B2:30	 T:23.00
3.18	 C0:6	 C1:40	 C2:42	 T:23.00
3.22	 D0:19	 D1:306	 D2:302	 T:23.00

3.30	 A0:38	 A1:291	 A2:100	 T:23.00
3.35	 B0:51	 B1:90	 B2:30	 T:23.00
3.25	 C0:6	 C1:41	 C2:41	 T:23.00
3.30	 D0:19	 D1:306	 D2:310	 T:23.00

3.38	 A0:38	 A1:291	 A2:100	 T:23.00
3.42	 B0:51	 B1:90	 B2:30	 T:23.00
3.32	 C0:6	 C1:40	 C2:41	 T:23.00
3.38	 D0:19	 D1:306	 D2:276	 T:23.00

3.46	 A0:38	 A1:291	 A2:100	 T:23.00
3.50	 B0:51	 B1:90	 B2:30	 T:23.00
3.40	 C0:6	 C1:40	 C2:41	 T:23.00
3.46	 D0:19	 D1:306	 D2:319	 T:23.00

3.54	 A0:38	 A1:291	 A2:100	 T:23.00
3.57	 B0:51	 B1:90	 B2:30	 T:23.00
3.47	 C0:6	 C1:40	 C2:41	 T:23.00
3.54	 D0:19	 D1:306	 D2:302	 T:23.00

3.62	 A0:39	 A1:291	 A2:100	 T:23.00
3.65	 B0:51	 B1:90	 B2:30	 T:23.00
3.54	 C0:6	 C1:40	 C2:42	 T:23.00
3.62	 D0:19	 D1:306	 D2:310	 T:23.00

3.70	 A0:38	 A1:291	 A2:101	 T:23.00
3.72	 B0:51	 B1:90	 B2:30	 T:23.00
3.62	 C0:6	 C1:40	 C2:42	 T:23.00
3.70	 D0:19	 D1:306	 D2:276	 T:23.00

3.77	 A0:38	 A1:292	 A2:100	 T:23.00
3.80	 B0:51	 B1:90	 B2:30	 T:23.00
3.69	 C0:6	 C1:40	 C2:41	 T:23.00
3.77	 D0:19	 D1:306	 D2:319	 T:23.00

3.85	 A0:38	 A1:291	 A2:101	 T:23.00
3.87	 B0:51	 B1:90	 B2:30	 T:23.00
3.76	 C0:6	 C1:41	 C2:41	 T:23.00
3.85	 D0:19	 D1:306	 D2:301	 T:23.00

3.93	 A0:38	 A1:291	 A2:100	 T:23.00
3.95	 B0:51	 B1:90	 B2:30	 T:23.00
3.83	 C0:6	 C1:40	 C2:41	 T:23.00
3.93	 D0:19	 D1:306	 D2:309	 T:23.00

4.01	 A0:38	 A1:291	 A2:100	 T:23.00
4.02	 B0:51	 B1:90	 B2:30	 T:23.00
3.91	 C0:6	 C1:41	 C2:41	 T:23.00
4.01	 D0:19	 D1:306	 D2:277	 T:23.00

4.09	 A0:38	 A1:291	 A2:100	 T:23.00
4.10	 B0:51	 B1:90	 B2:30	 T:23.00
3.98	 C0:6	 C1:41	 C2:42	 T:23.00
4.09	 D0:19	 D1:306	 D2:303	 T:23.00

4.17	 A0:38	 A1:291	 A2:100	 T:23.00
4.17	 B0:51	 B1:90	 B2:30	 T:23.00
4.07	 C0:6	 C1:40	 C2:41	 T:23.00
4.17	 D0:20	 D1:306	 D2:316	 T:23.00

4.25	 A0:38	 A1:291	 A2:100	 T:23.00
4.25	 B0:51	 B1:90	 B2:30	 T:23.00
4.12	 C0:6	 C1:41	 C2:42	 T:23.00
4.25	 D0:19	 D1:306	 D2:311	 T:23.00

4.33	 A0:38	 A1:291	 A2:100	 T:23.00
4.32	 B0:51	 B1:90	 B2:30	 T:23.00
4.20	 C0:6	 C1:41	 C2:42	 T:23.00
4.33	 D0:19	 D1:307	 D2:290	 T:23.00

4.41	 A0:38	 A1:291	 A2:100	 T:23.00
4.40	 B0:51	 B1:90	 B2:30	 T:23.00
4.27	 C0:6	 C1:41	 C2:41	 T:23.00
4.41	 D0:19	 D1:306	 D2:303	 T:23.00

4.49	 A0:38	 A1:291	 A2:100	 T:23.00
4.47	 B0:51	 B1:90	 B2:30	 T:23.00
4.34	 C0:6	 C1:40	 C2:41	 T:23.00
4.49	 D0:20	 D1:307	 D2:316	 T:23.00

4.56	 A0:38	 A1:291	 A2:100	 T:23.00
4.54	 B0:51	 B1:90	 B2:30	 T:23.00
4.42	 C0:6	 C1:41	 C2:42	 T:23.00
4.56	 D0:20	 D1:306	 D2:310	 T:23.00

4.64	 A0:38	 A1:291	 A2:100	 T:23.00
4.62	 B0:51	 B1:90	 B2:30	 T:23.00
4.49	 C0:6	 C1:41	 C2:41	 T:23.00
4.64	 D0:19	 D1:306	 D2:289	 T:23.00

4.72	 A0:38	 A1:291	 A2:100	 T:23.00
4.70	 B0:51	 B1:90	 B2:30	 T:23.00
4.56	 C0:6	 C1:40	 C2:41	 T:23.00
4.72	 D0:19	 D1:306	 D2:304	 T:23.00

4.80	 A0:38	 A1:291	 A2:100	 T:23.00
4.77	 B0:51	 B1:90	 B2:30	 T:23.00
4.63	 C0:6	 C1:40	 C2:42	 T:23.00
4.80	 D0:19	 D1:306	 D2:315	 T:23.00

4.88	 A0:38	 A1:292	 A2:100	 T:23.00
4.84	 B0:51	 B1:90	 B2:30	 T:23.00
4.71	 C0:6	 C1:40	 C2:41	 T:23.00
4.88	 D0:19	 D1:306	 D2:309	 T:23.00

4.96	 A0:38	 A1:291	 A2:100	 T:23.00
4.92	 B0:50	 B1:90	 B2:30	 T:23.00
4.78	 C0:6	 C1:41	 C2:42	 T:23.00
4.96	 D0:19	 D1:306	 D2:289	 T:23.00

5.04	 A0:38	 A1:291	 A2:100	 T:23.00
4.99	 B0:51	 B1:90	 B2:30	 T:23.00
4.85	 C0:6	 C1:40	 C2:42	 T:23.00
5.04	 D0:19	 D1:306	 D2:303	 T:23.00

5.12	 A0:38	 A1:291	 A2:100	 T:23.00
5.07	 B0:51	 B1:90	 B2:30	 T:23.00
4.93	 C0:6	 C1:40	 C2:42	 T:23.00
5.12	 D0:19	 D1:306	 D2:314	 T:23.00

5.20	 A0:38	 A1:291	 A2:100	 T:23.00
5.14	 B0:51	 B1:90	 B2:30	 T:23.00
5.00	 C0:6	 C1:40	 C2:41	 T:23.00
5.20	 D0:19	 D1:306	 D2:311	 T:23.00

5.28	 A0:38	 A1:291	 A2:100	 T:23.00
5.22	 B0:51	 B1:90	 B2:30	 T:23.00
5.07	 C0:6	 C1:41	 C2:42	 T:23.00
5.28	 D0:19	 D1:306	 D2:288	 T:23.00

5.35	 A0:38	 A1:291	 A2:100	 T:23.00
5.29	 B0:51	 B1:90	 B2:30	 T:23.00
5.14	 C0:6	 C1:41	 C2:41	 T:23.00
5.35	 D0:19	 D1:306	 D2:304	 T:23.00

5.43	 A0:38	 A1:292	 A2:100	 T:23.00
5.37	 B0:50	 B1:90	 B2:30	 T:23.00
5.22	 C0:6	 C1:40	 C2:41	 T:23.00
5.43	 D0:19	 D1:305	 D2:315	 T:23.00

5.51	 A0:38	 A1:291	 A2:100	 T:23.00
5.44	 B0:51	 B1:90	 B2:30	 T:23.00
5.29	 C0:6	 C1:40	 C2:41	 T:23.00
5.51	 D0:20	 D1:306	 D2:309	 T:23.00

5.59	 A0:38	 A1:291	 A2:100	 T:23.00
5.52	 B0:50	 B1:90	 B2:30	 T:23.00
5.36	 C0:6	 C1:40	 C2:42	 T:23.00
5.59	 D0:20	 D1:306	 D2:287	 T:23.00

5.67	 A0:38	 A1:291	 A2:100	 T:23.00
5.59	 B0:50	 B1:90	 B2:30	 T:23.00
5.44	 C0:6	 C1:40	 C2:41	 T:23.00
5.67	 D0:19	 D1:306	 D2:304	 T:23.00

5.75	 A0:38	 A1:291	 A2:100	 T:23.00
5.67	 B0:50	 B1:90	 B2:30	 T:23.00
5.51	 C0:6	 C1:40	 C2:41	 T:23.00
5.75	 D0:19	 D1:306	 D2:314	 T:23.00

5.83	 A0:38	 A1:291	 A2:100	 T:23.00
5.74	 B0:50	 B1:90	 B2:30	 T:23.00
5.58	 C0:6	 C1:40	 C2:41	 T:23.00
5.83	 D0:19	 D1:306	 D2:308	 T:23.00

5.91	 A0:38	 A1:291	 A2:100	 T:23.00
5.82	 B0:50	 B1:90	 B2:30	 T:23.00
5.65	 C0:6	 C1:40	 C2:41	 T:23.00
5.91	 D0:19	 D1:306	 D2:287	 T:23.00

5.99	 A0:38	 A1:291	 A2:100	 T:23.00
5.89	 B0:51	 B1:90	 B2:30	 T:23.00
5.73	 C0:6	 C1:40	 C2:41	 T:23.00
5.99	 D0:19	 D1:306	 D2:305	 T:23.00

6.08	 A0:38	 A1:291	 A2:100	 T:23.00
5.97	 B0:50	 B1:90	 B2:30	 T:23.00
5.80	 C0:6	 C1:41	 C2:41	 T:23.00
6.08	 D0:19	 D1:306	 D2:295	 T:23.00

6.14	 A0:38	 A1:291	 A2:100	 T:23.00
6.04	 B0:51	 B1:90	 B2:30	 T:23.00
5.87	 C0:6	 C1:41	 C2:41	 T:23.00
6.14	 D0:19	 D1:306	 D2:302	 T:23.00

6.22	 A0:37	 A1:291	 A2:100	 T:23.00
6.12	 B0:50	 B1:90	 B2:30	 T:23.00
5.95	 C0:6	 C1:40	 C2:42	 T:23.00
6.22	 D0:19	 D1:307	 D2:306	 T:23.00

6.30	 A0:37	 A1:291	 A2:100	 T:23.00
6.19	 B0:50	 B1:90	 B2:30	 T:23.00
6.02	 C0:6	 C1:40	 C2:41	 T:23.00
6.30	 D0:19	 D1:307	 D2:280	 T:23.00

6.38	 A0:38	 A1:291	 A2:100	 T:23.00
6.26	 B0:50	 B1:90	 B2:30	 T:23.00
6.09	 C0:6	 C1:41	 C2:42	 T:23.00
6.38	 D0:19	 D1:307	 D2:320	 T:23.00

6.46	 A0:38	 A1:291	 A2:100	 T:23.00
6.34	 B0:50	 B1:90	 B2:30	 T:23.00
6.16	 C0:6	 C1:40	 C2:41	 T:23.00
6.46	 D0:19	 D1:306	 D2:304	 T:23.00

6.54	 A0:38	 A1:291	 A2:100	 T:23.00
6.42	 B0:51	 B1:90	 B2:30	 T:23.00
6.24	 C0:6	 C1:40	 C2:42	 T:23.00
6.54	 D0:19	 D1:306	 D2:306	 T:23.00

6.62	 A0:38	 A1:291	 A2:100	 T:23.00
6.49	 B0:50	 B1:90	 B2:30	 T:23.00
6.31	 C0:6	 C1:40	 C2:41	 T:23.00
6.62	 D0:19	 D1:306	 D2:280	 T:23.00

6.70	 A0:38	 A1:291	 A2:100	 T:23.00
6.57	 B0:50	 B1:90	 B2:30	 T:23.00
6.38	 C0:6	 C1:41	 C2:42	 T:23.00
6.70	 D0:19	 D1:306	 D2:320	 T:23.00

6.78	 A0:38	 A1:291	 A2:100	 T:23.00
6.64	 B0:50	 B1:90	 B2:30	 T:23.00
6.45	 C0:6	 C1:41	 C2:41	 T:23.00
6.78	 D0:19	 D1:306	 D2:303	 T:23.00

6.85	 A0:37	 A1:291	 A2:100	 T:23.00
6.72	 B0:50	 B1:90	 B2:30	 T:23.00
6.53	 C0:6	 C1:41	 C2:41	 T:23.00
6.85	 D0:19	 D1:306	 D2:305	 T:23.00

6.93	 A0:38	 A1:291	 A2:100	 T:23.00
6.79	 B0:50	 B1:90	 B2:30	 T:23.00
6.60	 C0:6	 C1:41	 C2:42	 T:23.00
6.93	 D0:19	 D1:306	 D2:281	 T:23.00

7.01	 A0:38	 A1:291	 A2:100	 T:23.00
6.86	 B0:50	 B1:90	 B2:30	 T:23.00
6.67	 C0:6	 C1:40	 C2:42	 T:23.00
7.01	 D0:19	 D1:306	 D2:319	 T:23.00

7.09	 A0:37	 A1:291	 A2:100	 T:23.00
6.94	 B0:50	 B1:90	 B2:30	 T:23.00
6.75	 C0:6	 C1:41	 C2:41	 T:23.00
7.09	 D0:19	 D1:306	 D2:302	 T:23.00

7.17	 A0:37	 A1:291	 A2:100	 T:23.00
7.01	 B0:50	 B1:90	 B2:30	 T:23.00
6.82	 C0:6	 C1:41	 C2:42	 T:23.00
7.17	 D0:19	 D1:306	 D2:304	 T:23.00

7.25	 A0:38	 A1:291	 A2:100	 T:23.00
7.09	 B0:50	 B1:90	 B2:30	 T:23.00
6.89	 C0:6	 C1:41	 C2:41	 T:23.00
7.25	 D0:20	 D1:306	 D2:282	 T:23.00

7.33	 A0:37	 A1:291	 A2:100	 T:23.00
7.16	 B0:50	 B1:90	 B2:30	 T:23.00
6.96	 C0:6	 C1:41	 C2:41	 T:23.00
7.33	 D0:19	 D1:306	 D2:319	 T:23.00

7.41	 A0:37	 A1:291	 A2:100	 T:23.00
7.24	 B0:50	 B1:90	 B2:30	 T:23.00
7.03	 C0:6	 C1:41	 C2:41	 T:23.00
7.41	 D0:19	 D1:305	 D2:302	 T:23.00

7.49	 A0:37	 A1:291	 A2:100	 T:23.00
7.31	 B0:50	 B1:90	 B2:30	 T:23.00
7.11	 C0:6	 C1:40	 C2:42	 T:23.00
7.49	 D0:19	 D1:306	 D2:303	 T:23.00

7.57	 A0:38	 A1:291	 A2:100	 T:23.00
7.39	 B0:51	 B1:90	 B2:30	 T:23.00
7.18	 C0:6	 C1:40	 C2:41	 T:23.00
7.57	 D0:19	 D1:306	 D2:283	 T:23.00

7.65	 A0:37	 A1:291	 A2:100	 T:23.00
7.46	 B0:51	 B1:90	 B2:30	 T:23.00
7.25	 C0:6	 C1:40	 C2:41	 T:23.00
7.65	 D0:19	 D1:306	 D2:320	 T:23.00

7.72	 A0:37	 A1:291	 A2:100	 T:23.00
7.54	 B0:51	 B1:90	 B2:30	 T:23.00
7.33	 C0:6	 C1:40	 C2:41	 T:23.00
7.72	 D0:19	 D1:306	 D2:302	 T:23.00

7.80	 A0:37	 A1:291	 A2:100	 T:23.00
7.61	 B0:50	 B1:90	 B2:30	 T:23.00
7.40	 C0:6	 C1:40	 C2:41	 T:23.00
7.80	 D0:19	 D1:306	 D2:303	 T:23.00

7.88	 A0:37	 A1:291	 A2:100	 T:23.00
7.69	 B0:50	 B1:90	 B2:30	 T:23.00
7.47	 C0:6	 C1:40	 C2:41	 T:23.00
7.88	 D0:19	 D1:306	 D2:283	 T:23.00

7.96	 A0:37	 A1:291	 A2:100	 T:23.00
7.76	 B0:50	 B1:90	 B2:30	 T:23.00
7.55	 C0:6	 C1:40	 C2:41	 T:23.00
7.96	 D0:19	 D1:306	 D2:320	 T:23.00

8.04	 A0:37	 A1:291	 A2:100	 T:23.00
7.84	 B0:50	 B1:90	 B2:30	 T:23.00
7.62	 C0:6	 C1:41	 C2:41	 T:23.00
8.04	 D0:19	 D1:306	 D2:303	 T:23.00

8.12	 A0:37	 A1:291	 A2:100	 T:23.00
7.91	 B0:50	 B1:90	 B2:30	 T:23.00
7.69	 C0:6	 C1:40	 C2:41	 T:23.00
8.12	 D0:19	 D1:306	 D2:312	 T:23.00

8.20	 A0:38	 A1:291	 A2:100	 T:23.00
7.99	 B0:50	 B1:90	 B2:30	 T:23.00
7.76	 C0:6	 C1:40	 C2:41	 T:23.00
8.20	 D0:19	 D1:307	 D2:284	 T:23.00

8.28	 A0:37	 A1:291	 A2:100	 T:23.00
8.06	 B0:50	 B1:90	 B2:30	 T:23.00
7.84	 C0:6	 C1:41	 C2:41	 T:23.00
8.28	 D0:19	 D1:306	 D2:311	 T:23.00

8.35	 A0:37	 A1:291	 A2:100	 T:23.00
8.14	 B0:50	 B1:90	 B2:30	 T:23.00
7.91	 C0:6	 C1:41	 C2:41	 T:23.00
8.36	 D0:20	 D1:306	 D2:311	 T:23.00

8.43	 A0:37	 A1:291	 A2:100	 T:23.00
8.21	 B0:50	 B1:90	 B2:30	 T:23.00
7.98	 C0:6	 C1:41	 C2:42	 T:23.00
8.44	 D0:19	 D1:306	 D2:311	 T:23.00

8.51	 A0:37	 A1:291	 A2:100	 T:23.00
8.29	 B0:50	 B1:90	 B2:30	 T:23.00
8.07	 C0:6	 C1:41	 C2:41	 T:23.00
8.51	 D0:19	 D1:307	 D2:284	 T:23.00

8.59	 A0:37	 A1:291	 A2:100	 T:23.00
8.36	 B0:50	 B1:90	 B2:30	 T:23.00
8.13	 C0:6	 C1:40	 C2:41	 T:23.00
8.59	 D0:19	 D1:306	 D2:309	 T:23.00

8.67	 A0:37	 A1:291	 A2:100	 T:23.00
8.44	 B0:50	 B1:90	 B2:30	 T:23.00
8.20	 C0:6	 C1:40	 C2:42	 T:23.00
8.67	 D0:19	 D1:305	 D2:310	 T:23.00

8.75	 A0:37	 A1:291	 A2:100	 T:23.00
8.51	 B0:50	 B1:90	 B2:30	 T:23.00
8.27	 C0:6	 C1:40	 C2:41	 T:23.00
8.75	 D0:19	 D1:306	 D2:312	 T:23.00

8.83	 A0:37	 A1:291	 A2:100	 T:23.00
8.59	 B0:50	 B1:90	 B2:30	 T:23.00
8.35	 C0:6	 C1:40	 C2:41	 T:23.00
8.83	 D0:19	 D1:306	 D2:283	 T:23.00

8.91	 A0:37	 A1:291	 A2:100	 T:23.00
8.66	 B0:50	 B1:90	 B2:30	 T:23.00
8.42	 C0:6	 C1:40	 C2:41	 T:23.00
8.91	 D0:20	 D1:306	 D2:310	 T:23.00

8.99	 A0:37	 A1:291	 A2:100	 T:23.00
8.74	 B0:50	 B1:90	 B2:30	 T:23.00
8.49	 C0:6	 C1:40	 C2:41	 T:23.00
8.99	 D0:20	 D1:306	 D2:309	 T:23.00

9.07	 A0:37	 A1:291	 A2:100	 T:23.00
8.81	 B0:50	 B1:90	 B2:30	 T:23.00
8.56	 C0:6	 C1:41	 C2:41	 T:23.00
9.07	 D0:20	 D1:306	 D2:309	 T:23.00

9.15	 A0:37	 A1:291	 A2:100	 T:23.00
8.89	 B0:50	 B1:90	 B2:30	 T:23.00
8.64	 C0:6	 C1:40	 C2:41	 T:23.00
9.15	 D0:20	 D1:306	 D2:282	 T:23.00

9.23	 A0:37	 A1:292	 A2:100	 T:23.00
8.96	 B0:50	 B1:90	 B2:30	 T:23.00
8.71	 C0:6	 C1:40	 C2:41	 T:23.00
9.23	 D0:19	 D1:306	 D2:310	 T:23.00

9.30	 A0:37	 A1:291	 A2:100	 T:23.00
9.04	 B0:50	 B1:90	 B2:30	 T:23.00
8.78	 C0:6	 C1:40	 C2:41	 T:23.00
9.31	 D0:19	 D1:306	 D2:308	 T:23.00

9.38	 A0:37	 A1:291	 A2:100	 T:23.00
