0.10	 A0:32	 A1:187	 A2:73	 T:23.80
2.03	 D0:17	 D1:199	 D2:84	 T:23.40

2.17	 A0:32	 A1:187	 A2:73	 T:23.80
2.01	 B0:91	 B1:133	 B2:100	 T:nan
2.30	 C0:20	 C1:81	 C2:21	 T:23.80
2.10	 D0:17	 D1:199	 D2:84	 T:23.40

2.25	 A0:31	 A1:187	 A2:73	 T:23.80
2.08	 B0:91	 B1:133	 B2:101	 T:nan
2.37	 C0:20	 C1:81	 C2:21	 T:23.80
2.17	 D0:17	 D1:199	 D2:84	 T:23.40

2.33	 A0:31	 A1:187	 A2:73	 T:23.80
2.16	 B0:91	 B1:133	 B2:100	 T:nan
2.45	 C0:20	 C1:81	 C2:21	 T:23.80
2.25	 D0:17	 D1:199	 D2:84	 T:23.40

2.40	 A0:31	 A1:187	 A2:73	 T:23.80
2.23	 B0:91	 B1:133	 B2:101	 T:nan
2.52	 C0:20	 C1:81	 C2:21	 T:23.80
2.33	 D0:17	 D1:200	 D2:84	 T:23.40

2.48	 A0:32	 A1:187	 A2:73	 T:23.80
2.31	 B0:91	 B1:133	 B2:100	 T:nan
2.60	 C0:20	 C1:81	 C2:21	 T:23.80
2.40	 D0:16	 D1:200	 D2:84	 T:23.40

2.56	 A0:31	 A1:187	 A2:73	 T:23.80
2.38	 B0:91	 B1:133	 B2:99	 T:nan
2.67	 C0:20	 C1:81	 C2:21	 T:23.80
2.48	 D0:17	 D1:199	 D2:84	 T:23.40

2.63	 A0:31	 A1:187	 A2:73	 T:23.80
2.46	 B0:91	 B1:133	 B2:100	 T:nan
2.75	 C0:20	 C1:82	 C2:21	 T:23.80
2.56	 D0:16	 D1:200	 D2:84	 T:23.40

2.71	 A0:32	 A1:187	 A2:73	 T:23.80
2.53	 B0:91	 B1:133	 B2:99	 T:nan
2.82	 C0:20	 C1:81	 C2:21	 T:23.80
2.63	 D0:17	 D1:199	 D2:84	 T:23.40

2.79	 A0:32	 A1:187	 A2:73	 T:23.80
2.61	 B0:90	 B1:133	 B2:100	 T:nan
2.90	 C0:20	 C1:81	 C2:21	 T:23.80
2.71	 D0:16	 D1:199	 D2:84	 T:23.40

2.86	 A0:31	 A1:187	 A2:73	 T:23.80
2.68	 B0:91	 B1:133	 B2:98	 T:nan
2.97	 C0:20	 C1:81	 C2:21	 T:23.80
2.79	 D0:17	 D1:199	 D2:84	 T:23.40

2.94	 A0:31	 A1:187	 A2:73	 T:23.80
2.75	 B0:91	 B1:133	 B2:100	 T:nan
3.05	 C0:20	 C1:81	 C2:21	 T:23.80
2.86	 D0:17	 D1:199	 D2:84	 T:23.40

3.02	 A0:31	 A1:187	 A2:73	 T:23.80
2.83	 B0:91	 B1:133	 B2:99	 T:nan
3.12	 C0:20	 C1:81	 C2:21	 T:23.80
2.94	 D0:17	 D1:200	 D2:84	 T:23.40

3.10	 A0:32	 A1:187	 A2:73	 T:23.80
2.90	 B0:90	 B1:133	 B2:100	 T:nan
3.20	 C0:20	 C1:81	 C2:21	 T:23.80
3.02	 D0:17	 D1:199	 D2:84	 T:23.40

3.17	 A0:31	 A1:187	 A2:73	 T:23.80
2.98	 B0:91	 B1:133	 B2:100	 T:nan
3.27	 C0:20	 C1:81	 C2:21	 T:23.80
3.10	 D0:17	 D1:199	 D2:84	 T:23.40

3.25	 A0:32	 A1:187	 A2:73	 T:23.80
3.05	 B0:91	 B1:133	 B2:101	 T:nan
3.35	 C0:20	 C1:81	 C2:21	 T:23.80
3.17	 D0:16	 D1:200	 D2:84	 T:23.40

3.33	 A0:32	 A1:187	 A2:73	 T:23.80
3.13	 B0:91	 B1:133	 B2:100	 T:nan
3.42	 C0:20	 C1:81	 C2:21	 T:23.80
3.25	 D0:17	 D1:199	 D2:84	 T:23.40

3.40	 A0:31	 A1:187	 A2:73	 T:23.80
3.20	 B0:91	 B1:133	 B2:99	 T:nan
3.50	 C0:20	 C1:81	 C2:21	 T:23.80
3.33	 D0:17	 D1:200	 D2:84	 T:23.40

3.48	 A0:31	 A1:187	 A2:73	 T:23.80
3.27	 B0:91	 B1:133	 B2:100	 T:nan
3.57	 C0:20	 C1:81	 C2:21	 T:23.80
3.40	 D0:17	 D1:199	 D2:84	 T:23.40

3.56	 A0:32	 A1:187	 A2:73	 T:23.80
3.35	 B0:90	 B1:133	 B2:99	 T:nan
3.65	 C0:20	 C1:81	 C2:21	 T:23.80
3.48	 D0:17	 D1:199	 D2:84	 T:23.40

3.63	 A0:31	 A1:187	 A2:73	 T:23.80
3.42	 B0:90	 B1:133	 B2:100	 T:nan
3.72	 C0:20	 C1:81	 C2:21	 T:23.80
3.56	 D0:17	 D1:199	 D2:84	 T:23.40

3.71	 A0:32	 A1:187	 A2:73	 T:23.80
3.49	 B0:91	 B1:133	 B2:98	 T:nan
3.80	 C0:20	 C1:81	 C2:21	 T:23.80
3.63	 D0:17	 D1:199	 D2:84	 T:23.40

3.79	 A0:32	 A1:187	 A2:73	 T:23.80
3.57	 B0:91	 B1:133	 B2:101	 T:nan
3.87	 C0:20	 C1:81	 C2:21	 T:23.80
3.71	 D0:17	 D1:199	 D2:84	 T:23.40

3.86	 A0:31	 A1:187	 A2:73	 T:23.80
3.64	 B0:91	 B1:133	 B2:99	 T:nan
3.95	 C0:20	 C1:81	 C2:21	 T:23.80
3.79	 D0:17	 D1:199	 D2:84	 T:23.40

3.94	 A0:32	 A1:187	 A2:73	 T:23.80
3.72	 B0:90	 B1:133	 B2:101	 T:nan
4.02	 C0:20	 C1:81	 C2:21	 T:23.80
3.86	 D0:17	 D1:199	 D2:84	 T:23.40

4.03	 A0:31	 A1:187	 A2:73	 T:23.80
3.79	 B0:91	 B1:133	 B2:100	 T:nan
4.10	 C0:20	 C1:81	 C2:21	 T:23.80
3.94	 D0:17	 D1:199	 D2:84	 T:23.40

4.09	 A0:31	 A1:187	 A2:73	 T:23.80
3.86	 B0:90	 B1:133	 B2:99	 T:nan
4.17	 C0:20	 C1:81	 C2:21	 T:23.80
4.03	 D0:17	 D1:199	 D2:84	 T:23.40

4.17	 A0:32	 A1:187	 A2:73	 T:23.80
3.94	 B0:91	 B1:133	 B2:100	 T:nan
4.25	 C0:20	 C1:81	 C2:21	 T:23.80
4.09	 D0:17	 D1:199	 D2:84	 T:23.40

4.25	 A0:31	 A1:187	 A2:73	 T:23.80
4.01	 B0:91	 B1:133	 B2:99	 T:nan
4.32	 C0:20	 C1:81	 C2:21	 T:23.80
4.17	 D0:17	 D1:199	 D2:84	 T:23.40

4.32	 A0:32	 A1:187	 A2:73	 T:23.80
4.09	 B0:90	 B1:133	 B2:100	 T:nan
4.40	 C0:20	 C1:81	 C2:21	 T:23.80
4.25	 D0:17	 D1:199	 D2:84	 T:23.40

4.40	 A0:32	 A1:187	 A2:73	 T:23.80
4.16	 B0:90	 B1:133	 B2:102	 T:nan
4.47	 C0:20	 C1:81	 C2:21	 T:23.80
4.32	 D0:17	 D1:199	 D2:84	 T:23.40

4.48	 A0:31	 A1:187	 A2:73	 T:23.80
4.23	 B0:90	 B1:133	 B2:101	 T:nan
4.55	 C0:20	 C1:81	 C2:21	 T:23.80
4.40	 D0:17	 D1:199	 D2:84	 T:23.40

4.56	 A0:31	 A1:187	 A2:73	 T:23.80
4.31	 B0:90	 B1:133	 B2:100	 T:nan
4.62	 C0:20	 C1:81	 C2:21	 T:23.80
4.48	 D0:17	 D1:199	 D2:84	 T:23.40

4.63	 A0:31	 A1:187	 A2:73	 T:23.80
4.38	 B0:90	 B1:133	 B2:100	 T:nan
4.70	 C0:20	 C1:81	 C2:21	 T:23.80
4.56	 D0:17	 D1:199	 D2:84	 T:23.40

4.71	 A0:31	 A1:187	 A2:73	 T:23.80
4.46	 B0:91	 B1:133	 B2:100	 T:nan
4.77	 C0:20	 C1:81	 C2:21	 T:23.80
4.63	 D0:17	 D1:199	 D2:84	 T:23.40

4.79	 A0:31	 A1:187	 A2:73	 T:23.80
4.53	 B0:90	 B1:133	 B2:100	 T:nan
4.84	 C0:20	 C1:81	 C2:21	 T:23.80
4.71	 D0:17	 D1:199	 D2:84	 T:23.40

4.86	 A0:32	 A1:187	 A2:73	 T:23.80
4.61	 B0:90	 B1:133	 B2:100	 T:nan
4.92	 C0:20	 C1:81	 C2:21	 T:23.80
4.79	 D0:17	 D1:199	 D2:84	 T:23.40

4.94	 A0:31	 A1:187	 A2:73	 T:23.80
4.68	 B0:90	 B1:133	 B2:100	 T:nan
4.99	 C0:20	 C1:81	 C2:21	 T:23.80
4.86	 D0:17	 D1:199	 D2:84	 T:23.40

5.02	 A0:31	 A1:187	 A2:73	 T:23.80
4.76	 B0:90	 B1:133	 B2:100	 T:nan
5.07	 C0:20	 C1:81	 C2:21	 T:23.80
4.94	 D0:17	 D1:199	 D2:84	 T:23.40

5.09	 A0:31	 A1:187	 A2:73	 T:23.80
4.83	 B0:90	 B1:133	 B2:101	 T:nan
5.14	 C0:20	 C1:81	 C2:21	 T:23.80
5.02	 D0:17	 D1:199	 D2:84	 T:23.40

5.17	 A0:31	 A1:187	 A2:73	 T:23.80
4.91	 B0:90	 B1:133	 B2:99	 T:nan
5.22	 C0:20	 C1:81	 C2:21	 T:23.80
5.09	 D0:17	 D1:199	 D2:84	 T:23.40

5.25	 A0:32	 A1:187	 A2:73	 T:23.80
4.98	 B0:90	 B1:133	 B2:100	 T:nan
5.29	 C0:20	 C1:81	 C2:21	 T:23.80
5.17	 D0:17	 D1:199	 D2:84	 T:23.40

5.32	 A0:31	 A1:187	 A2:73	 T:23.80
5.06	 B0:90	 B1:133	 B2:99	 T:nan
5.37	 C0:20	 C1:81	 C2:21	 T:23.80
5.25	 D0:17	 D1:199	 D2:84	 T:23.40

5.40	 A0:31	 A1:187	 A2:73	 T:23.80
5.13	 B0:90	 B1:133	 B2:100	 T:nan
5.44	 C0:20	 C1:81	 C2:21	 T:23.80
5.32	 D0:17	 D1:199	 D2:84	 T:23.40

5.48	 A0:31	 A1:187	 A2:72	 T:23.80
5.20	 B0:90	 B1:133	 B2:99	 T:nan
5.52	 C0:20	 C1:81	 C2:21	 T:23.80
5.40	 D0:17	 D1:199	 D2:85	 T:23.40

5.56	 A0:32	 A1:187	 A2:73	 T:23.80
5.28	 B0:90	 B1:133	 B2:101	 T:nan
5.59	 C0:20	 C1:81	 C2:21	 T:23.80
5.48	 D0:17	 D1:199	 D2:84	 T:23.40

5.63	 A0:31	 A1:187	 A2:73	 T:23.80
5.35	 B0:90	 B1:133	 B2:100	 T:nan
5.67	 C0:20	 C1:81	 C2:21	 T:23.80
5.56	 D0:17	 D1:199	 D2:84	 T:23.40

5.71	 A0:31	 A1:187	 A2:73	 T:23.80
5.43	 B0:90	 B1:133	 B2:101	 T:nan
5.74	 C0:20	 C1:81	 C2:21	 T:23.80
5.63	 D0:17	 D1:199	 D2:84	 T:23.40

5.79	 A0:32	 A1:187	 A2:73	 T:23.80
5.50	 B0:90	 B1:133	 B2:100	 T:nan
5.82	 C0:20	 C1:81	 C2:21	 T:23.80
5.71	 D0:17	 D1:199	 D2:84	 T:23.40

5.86	 A0:31	 A1:187	 A2:73	 T:23.80
5.58	 B0:90	 B1:133	 B2:101	 T:nan
5.89	 C0:20	 C1:81	 C2:21	 T:23.80
5.79	 D0:17	 D1:199	 D2:84	 T:23.40

5.94	 A0:31	 A1:187	 A2:73	 T:23.80
5.65	 B0:90	 B1:133	 B2:100	 T:nan
5.97	 C0:20	 C1:81	 C2:21	 T:23.80
5.86	 D0:17	 D1:199	 D2:84	 T:23.40

6.03	 A0:32	 A1:187	 A2:73	 T:23.80
5.73	 B0:90	 B1:133	 B2:101	 T:nan
6.04	 C0:20	 C1:81	 C2:21	 T:23.80
5.94	 D0:17	 D1:199	 D2:84	 T:23.40

6.09	 A0:31	 A1:187	 A2:72	 T:23.80
5.80	 B0:90	 B1:133	 B2:100	 T:nan
6.12	 C0:20	 C1:81	 C2:21	 T:23.80
6.03	 D0:17	 D1:200	 D2:84	 T:23.40

6.17	 A0:31	 A1:187	 A2:73	 T:23.80
5.88	 B0:90	 B1:133	 B2:101	 T:nan
6.19	 C0:20	 C1:81	 C2:21	 T:23.80
6.09	 D0:17	 D1:199	 D2:84	 T:23.40

6.25	 A0:31	 A1:187	 A2:73	 T:23.80
5.95	 B0:90	 B1:133	 B2:100	 T:nan
6.26	 C0:20	 C1:81	 C2:21	 T:23.80
6.17	 D0:16	 D1:199	 D2:84	 T:23.40

6.33	 A0:31	 A1:187	 A2:73	 T:23.80
6.03	 B0:90	 B1:133	 B2:102	 T:nan
6.34	 C0:20	 C1:81	 C2:21	 T:23.80
6.25	 D0:17	 D1:199	 D2:84	 T:23.40

6.40	 A0:31	 A1:187	 A2:73	 T:23.80
6.10	 B0:90	 B1:133	 B2:99	 T:nan
6.42	 C0:20	 C1:81	 C2:21	 T:23.80
6.32	 D0:17	 D1:199	 D2:84	 T:23.40

6.48	 A0:31	 A1:187	 A2:73	 T:23.80
6.17	 B0:90	 B1:133	 B2:100	 T:nan
6.49	 C0:20	 C1:81	 C2:21	 T:23.80
6.40	 D0:17	 D1:199	 D2:84	 T:23.40

6.56	 A0:31	 A1:187	 A2:73	 T:23.80
6.25	 B0:90	 B1:133	 B2:99	 T:nan
6.57	 C0:19	 C1:81	 C2:21	 T:23.80
6.48	 D0:17	 D1:199	 D2:84	 T:23.40

6.63	 A0:31	 A1:187	 A2:72	 T:23.80
6.32	 B0:91	 B1:133	 B2:101	 T:nan
6.64	 C0:20	 C1:81	 C2:21	 T:23.80
6.55	 D0:17	 D1:199	 D2:84	 T:23.40

6.71	 A0:31	 A1:187	 A2:73	 T:23.80
6.40	 B0:90	 B1:133	 B2:99	 T:nan
6.72	 C0:20	 C1:81	 C2:21	 T:23.80
6.63	 D0:17	 D1:199	 D2:84	 T:23.40

6.79	 A0:31	 A1:187	 A2:73	 T:23.80
6.47	 B0:91	 B1:133	 B2:101	 T:nan
6.79	 C0:20	 C1:81	 C2:21	 T:23.80
6.71	 D0:17	 D1:199	 D2:84	 T:23.40

6.86	 A0:31	 A1:187	 A2:73	 T:23.80
6.55	 B0:90	 B1:133	 B2:100	 T:nan
6.86	 C0:20	 C1:81	 C2:21	 T:23.80
6.79	 D0:17	 D1:199	 D2:84	 T:23.40

6.94	 A0:31	 A1:187	 A2:73	 T:23.80
6.62	 B0:90	 B1:133	 B2:101	 T:nan
6.94	 C0:20	 C1:81	 C2:21	 T:23.80
6.86	 D0:17	 D1:199	 D2:84	 T:23.40

7.02	 A0:31	 A1:187	 A2:73	 T:23.80
6.70	 B0:90	 B1:133	 B2:100	 T:nan
7.01	 C0:20	 C1:81	 C2:21	 T:23.80
6.94	 D0:17	 D1:199	 D2:84	 T:23.40

7.10	 A0:31	 A1:188	 A2:73	 T:23.80
6.77	 B0:90	 B1:133	 B2:101	 T:nan
7.09	 C0:20	 C1:81	 C2:21	 T:23.80
7.02	 D0:17	 D1:199	 D2:84	 T:23.40

7.17	 A0:31	 A1:187	 A2:73	 T:23.80
6.85	 B0:90	 B1:133	 B2:100	 T:nan
7.16	 C0:20	 C1:81	 C2:21	 T:23.80
7.09	 D0:17	 D1:199	 D2:84	 T:23.40

7.25	 A0:31	 A1:187	 A2:72	 T:23.80
6.92	 B0:90	 B1:133	 B2:102	 T:nan
7.24	 C0:20	 C1:81	 C2:21	 T:23.80
7.17	 D0:17	 D1:199	 D2:84	 T:23.40

7.33	 A0:31	 A1:187	 A2:73	 T:23.80
6.99	 B0:90	 B1:133	 B2:100	 T:nan
7.31	 C0:20	 C1:81	 C2:21	 T:23.80
7.25	 D0:17	 D1:199	 D2:84	 T:23.40

7.40	 A0:31	 A1:187	 A2:73	 T:23.80
7.07	 B0:90	 B1:133	 B2:102	 T:nan
7.39	 C0:20	 C1:81	 C2:21	 T:23.80
7.32	 D0:17	 D1:199	 D2:84	 T:23.40

7.48	 A0:31	 A1:187	 A2:72	 T:23.80
7.14	 B0:91	 B1:133	 B2:101	 T:nan
7.46	 C0:20	 C1:81	 C2:21	 T:23.80
7.40	 D0:17	 D1:199	 D2:84	 T:23.40

7.56	 A0:31	 A1:187	 A2:73	 T:23.80
7.22	 B0:90	 B1:133	 B2:100	 T:nan
7.54	 C0:19	 C1:81	 C2:21	 T:23.80
7.48	 D0:17	 D1:199	 D2:84	 T:23.40

7.63	 A0:31	 A1:187	 A2:73	 T:23.80
7.29	 B0:90	 B1:133	 B2:100	 T:nan
7.61	 C0:19	 C1:81	 C2:21	 T:23.80
7.56	 D0:17	 D1:199	 D2:84	 T:23.40

7.71	 A0:31	 A1:187	 A2:73	 T:23.80
7.37	 B0:90	 B1:133	 B2:100	 T:nan
7.69	 C0:20	 C1:81	 C2:21	 T:23.80
7.63	 D0:17	 D1:199	 D2:84	 T:23.40

7.79	 A0:31	 A1:187	 A2:72	 T:23.80
7.44	 B0:90	 B1:133	 B2:100	 T:nan
7.76	 C0:20	 C1:81	 C2:21	 T:23.80
7.71	 D0:17	 D1:199	 D2:84	 T:23.40

7.87	 A0:31	 A1:187	 A2:73	 T:23.80
7.52	 B0:91	 B1:133	 B2:100	 T:nan
7.84	 C0:20	 C1:81	 C2:21	 T:23.80
7.79	 D0:17	 D1:199	 D2:84	 T:23.40

7.94	 A0:31	 A1:187	 A2:73	 T:23.80
7.59	 B0:90	 B1:133	 B2:100	 T:nan
7.91	 C0:20	 C1:81	 C2:21	 T:23.80
7.86	 D0:17	 D1:199	 D2:84	 T:23.40

8.04	 A0:31	 A1:187	 A2:73	 T:23.80
7.67	 B0:90	 B1:133	 B2:100	 T:nan
7.99	 C0:19	 C1:81	 C2:21	 T:23.80
7.94	 D0:17	 D1:199	 D2:84	 T:23.40

8.10	 A0:31	 A1:187	 A2:73	 T:23.80
7.74	 B0:90	 B1:133	 B2:100	 T:nan
8.06	 C0:20	 C1:81	 C2:21	 T:23.80
8.03	 D0:17	 D1:199	 D2:84	 T:23.40

8.17	 A0:31	 A1:187	 A2:73	 T:23.80
7.82	 B0:90	 B1:133	 B2:100	 T:nan
8.14	 C0:20	 C1:81	 C2:21	 T:23.80
8.09	 D0:17	 D1:199	 D2:84	 T:23.40

8.25	 A0:31	 A1:187	 A2:73	 T:23.80
7.89	 B0:90	 B1:133	 B2:101	 T:nan
8.21	 C0:20	 C1:81	 C2:21	 T:23.80
8.17	 D0:17	 D1:199	 D2:84	 T:23.40

8.33	 A0:31	 A1:187	 A2:73	 T:23.80
7.97	 B0:90	 B1:133	 B2:100	 T:nan
8.29	 C0:20	 C1:81	 C2:21	 T:23.80
8.25	 D0:17	 D1:199	 D2:84	 T:23.40

8.40	 A0:31	 A1:187	 A2:73	 T:23.80
8.04	 B0:90	 B1:133	 B2:101	 T:nan
8.36	 C0:20	 C1:81	 C2:21	 T:23.80
8.32	 D0:17	 D1:199	 D2:84	 T:23.40

8.48	 A0:31	 A1:187	 A2:73	 T:23.80
8.12	 B0:90	 B1:133	 B2:101	 T:nan
8.44	 C0:20	 C1:81	 C2:21	 T:23.80
8.40	 D0:17	 D1:199	 D2:84	 T:23.40

8.56	 A0:31	 A1:187	 A2:73	 T:23.80
8.19	 B0:90	 B1:133	 B2:100	 T:nan
8.51	 C0:20	 C1:81	 C2:21	 T:23.80
8.48	 D0:17	 D1:199	 D2:84	 T:23.40

8.64	 A0:31	 A1:187	 A2:73	 T:23.80
8.27	 B0:90	 B1:133	 B2:101	 T:nan
8.59	 C0:20	 C1:81	 C2:21	 T:23.80
8.56	 D0:17	 D1:199	 D2:84	 T:23.40

8.71	 A0:31	 A1:187	 A2:73	 T:23.80
8.34	 B0:90	 B1:133	 B2:100	 T:nan
8.66	 C0:20	 C1:81	 C2:21	 T:23.80
8.63	 D0:17	 D1:199	 D2:84	 T:23.40

8.79	 A0:31	 A1:187	 A2:73	 T:23.80
8.42	 B0:90	 B1:133	 B2:102	 T:nan
8.74	 C0:19	 C1:81	 C2:21	 T:23.80
8.71	 D0:17	 D1:199	 D2:84	 T:23.40

8.87	 A0:31	 A1:187	 A2:72	 T:23.80
8.49	 B0:90	 B1:133	 B2:100	 T:nan
8.81	 C0:20	 C1:81	 C2:21	 T:23.80
8.79	 D0:17	 D1:199	 D2:84	 T:23.40

8.94	 A0:31	 A1:187	 A2:73	 T:23.80
8.56	 B0:90	 B1:133	 B2:102	 T:nan
8.89	 C0:20	 C1:81	 C2:21	 T:23.80
8.86	 D0:17	 D1:199	 D2:84	 T:23.40

9.02	 A0:31	 A1:187	 A2:73	 T:23.80
8.64	 B0:90	 B1:133	 B2:100	 T:nan
8.96	 C0:20	 C1:81	 C2:21	 T:23.80
8.94	 D0:17	 D1:199	 D2:84	 T:23.40

9.10	 A0:31	 A1:187	 A2:73	 T:23.80
8.71	 B0:90	 B1:133	 B2:102	 T:nan
9.04	 C0:20	 C1:81	 C2:21	 T:23.80
9.02	 D0:17	 D1:199	 D2:84	 T:23.40

9.17	 A0:31	 A1:187	 A2:73	 T:23.80
8.79	 B0:90	 B1:133	 B2:100	 T:nan
9.11	 C0:20	 C1:81	 C2:21	 T:23.80
9.10	 D0:17	 D1:199	 D2:84	 T:23.40

9.25	 A0:31	 A1:187	 A2:73	 T:23.80
8.86	 B0:90	 B1:133	 B2:102	 T:nan
9.19	 C0:20	 C1:81	 C2:21	 T:23.80
9.17	 D0:17	 D1:199	 D2:84	 T:23.40

9.33	 A0:31	 A1:187	 A2:73	 T:23.80
